#Resampling
#Console: python /usr/local/bin/transit resampling H37Rv_day32_rep1.wig,H37Rv_day32_rep2.wig,H37Rv_day32_rep3.wig Rv3005c_day32_rep1.wig,Rv3005c_day32_rep2.wig,Rv3005c_day32_rep3.wig /home/mad/transit_tests/transit_tamu/src/pytransit/genomes/H37Rv.prot_table resampling_H37Rv_Rv3005c_day32_s10000_pc0.00.dat
#Control Data: H37Rv_day32_rep1.wig,H37Rv_day32_rep2.wig,H37Rv_day32_rep3.wig
#Experimental Data: Rv3005c_day32_rep1.wig,Rv3005c_day32_rep2.wig,Rv3005c_day32_rep3.wig
#Annotation path: /home/mad/transit_tests/transit_tamu/src/pytransit/genomes/H37Rv.prot_table
#Time: 600.038864851
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv3045	adhC	PROBABLE NADP-DEPENDENT ALCOHOL DEHYDROGENASE ADHC 	20	25.4	14.3	989.6	556.5	-433.14	-0.83	0.23790	0.49770
Rv3046c	-	hypothetical protein Rv3046c 	2	0.0	0.3	0.0	1.0	0.96	0.40	1.00000	1.00000
Rv3047c	-	hypothetical protein Rv3047c 	5	19.8	38.1	177.9	343.3	165.34	0.95	0.55150	0.82601
Rv3048c	nrdF	ribonucleotide-diphosphate reductase subunit beta 	23	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3049c	-	PROBABLE MONOOXYGENASE 	33	36.0	96.1	2811.1	7498.0	4686.91	1.42	0.00660	0.05498
Rv3050c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	8	18.1	0.1	217.6	1.0	-216.65	-7.82	0.03670	0.16453
Rv3051c	nrdE	ribonucleotide-diphosphate reductase subunit alpha 	55	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3052c	nrdI	ribonucleotide reductase stimulatory protein 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3053c	nrdH	PROBABLE GLUTAREDOXIN ELECTRON TRANSPORT COMPONENT OF NRDEF (GLUTAREDOXIN-LIKE PROTEIN) NRDH 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3054c	-	hypothetical protein Rv3054c 	6	8.5	19.7	152.9	354.4	201.47	1.21	0.32840	0.60907
Rv3055	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	7	2.8	0.6	33.2	7.7	-25.53	-2.11	0.44550	0.72850
Rv3056	dinP	DNA polymerase IV 	20	20.0	44.2	1077.8	2387.7	1309.90	1.15	0.18430	0.45561
Rv3057c	-	short chain dehydrogenase 	18	3.3	6.4	146.4	289.4	143.01	0.98	0.34810	0.63683
Rv3058c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	11.7	1.9	281.6	45.1	-236.52	-2.64	0.05550	0.21668
Rv3059	cyp136	PROBABLE CYTOCHROME P450 136 CYP136 	24	22.3	61.5	1271.8	3505.4	2233.53	1.46	0.29540	0.56896
Rv3060c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) 	24	11.7	10.7	350.0	322.0	-27.94	-0.12	0.93590	1.00000
Rv3061c	fadE22	PROBABLE ACYL-CoA DEHYDROGENASE FADE22 	23	11.9	0.5	426.7	19.0	-407.75	-4.49	0.00070	0.01230
Rv3062	ligB	ATP-dependent DNA ligase 	20	42.4	0.6	1273.2	16.6	-1256.57	-6.26	0.01660	0.10051
Rv3063	cstA	PROBABLE CARBON STARVATION PROTEIN A HOMOLOG CSTA 	30	37.5	16.1	2472.1	1062.2	-1409.87	-1.22	0.23820	0.49781
Rv3064c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	28.1	5.0	589.2	104.1	-485.10	-2.50	0.10050	0.31279
Rv3065	mmr	MULTIDRUGS-TRANSPORT INTEGRAL MEMBRANE PROTEIN MMR 	9	70.3	63.9	1686.7	1533.8	-152.93	-0.14	0.92510	1.00000
Rv3066	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY DEOR-FAMILY) 	10	1.9	15.7	28.9	235.0	206.10	3.02	0.19370	0.46530
Rv3067	-	hypothetical protein Rv3067 	8	36.9	136.7	664.8	2460.8	1795.96	1.89	0.30990	0.58713
Rv3068c	pgmA	phosphoglucomutase 	32	32.9	1.4	2563.5	112.7	-2450.74	-4.51	0.00000	0.00000
Rv3069	ccrB	camphor resistance protein CrcB 	6	3.1	6.5	37.2	78.3	41.11	1.07	0.51240	0.78664
Rv3070	ccrB	camphor resistance protein CrcB 	9	33.4	69.5	600.7	1250.4	649.72	1.06	0.31360	0.59161
Rv3071	-	hypothetical protein Rv3071 	16	9.9	0.1	266.6	3.9	-262.76	-6.11	0.00070	0.01230
Rv3072c	-	hypothetical protein Rv3072c 	9	3.1	3.1	83.1	84.8	1.66	0.03	0.96870	1.00000
Rv3073c	-	hypothetical protein Rv3073c 	4	15.0	0.0	45.0	0.0	-44.99	-4.00	0.39950	0.68868
Rv3074	-	hypothetical protein Rv3074 	15	12.1	19.5	397.9	643.6	245.72	0.69	0.54810	0.82370
Rv3075c	-	hypothetical protein Rv3075c 	16	26.6	19.8	558.2	415.0	-143.16	-0.43	0.67540	0.95630
Rv3076	-	hypothetical protein Rv3076 	5	28.9	9.9	173.3	59.6	-113.65	-1.54	0.30740	0.58350
Rv3077	-	POSSIBLE HYDROLASE 	37	21.9	2.2	1710.9	170.6	-1540.33	-3.33	0.00000	0.00000
Rv3078	hab	PROBABLE HYDROXYLAMINOBENZENE MUTASE HAB 	6	3.3	0.8	19.6	4.8	-14.73	-2.02	0.22660	0.49193
Rv3079c	-	hypothetical protein Rv3079c 	17	11.4	2.0	343.1	61.0	-282.08	-2.49	0.12250	0.35573
Rv3080c	pknK	PROBABLE SERINE/THREONINE-PROTEIN KINASE TRANSCRIPTIONAL REGULATORY PROTEIN PKNK (PROTEIN KINASE K) (STPK K) 	32	9.5	50.8	454.7	2436.9	1982.27	2.42	0.03290	0.15282
Rv3081	-	hypothetical protein Rv3081 	18	2.6	36.6	62.6	878.4	815.83	3.81	0.17230	0.44239
Rv3082c	virS	VIRULENCE-REGULATING TRANSCRIPTIONAL REGULATOR VIRS (ARAC/XYLS FAMILY) 	19	3.6	0.4	118.7	12.1	-106.66	-3.30	0.16460	0.42923
Rv3083	-	PROBABLE MONOOXYGENASE (HYDROXYLASE) 	26	19.9	7.6	1136.8	432.2	-704.63	-1.40	0.07450	0.26075
Rv3084	lipR	PROBABLE ACETYL-HYDROLASE/ESTERASE LIPR 	14	1.7	10.7	47.1	289.4	242.26	2.62	0.22000	0.48742
Rv3085	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	4	4.0	0.4	24.2	2.4	-21.79	-3.31	0.09720	0.30861
Rv3086	adhD	PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE ADHD (ALDEHYDE REDUCTASE) 	11	15.0	0.8	359.8	18.9	-340.92	-4.25	0.00120	0.01760
Rv3087	-	hypothetical protein Rv3087 	14	5.8	1.1	190.3	36.6	-153.70	-2.38	0.00800	0.06359
Rv3088	-	hypothetical protein Rv3088 	13	12.5	0.7	374.5	20.4	-354.19	-4.20	0.00160	0.02128
Rv3089	fadD13	PROBABLE CHAIN-FATTY-ACID-CoA LIGASE FADD13 (FATTY-ACYL-CoA SYNTHETASE) 	22	8.9	0.6	372.1	27.1	-345.02	-3.78	0.00620	0.05286
Rv3090	-	HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN 	9	10.6	28.0	254.2	671.4	417.24	1.40	0.29020	0.56291
Rv3091	-	hypothetical protein Rv3091 	15	6.9	25.8	269.3	1005.9	736.58	1.90	0.40820	0.69160
Rv3092c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	64.2	91.7	1155.9	1649.9	493.94	0.51	0.47230	0.74471
Rv3093c	-	HYPOTHETICAL OXIDOREDUCTASE 	17	6.1	31.5	109.5	566.2	456.67	2.37	0.72760	1.00000
Rv3094c	-	hypothetical protein Rv3094c 	11	31.9	55.9	765.6	1341.3	575.75	0.81	0.67100	0.95142
Rv3095	-	HYPOTHETICAL TRANSCRIPTIONAL REGULATORY PROTEIN 	8	13.0	1.3	311.0	30.1	-280.88	-3.37	0.00560	0.04965
Rv3096	-	hypothetical protein Rv3096 	15	42.5	152.8	1402.9	5043.5	3640.60	1.85	0.01770	0.10370
Rv3097c	PE_PGRS63	PE-PGRS FAMILY PROTEIN, PROBABLY TRIACYLGLYCEROL LIPASE (ESTERASE/LIPASE) (TRIGLYCERIDE LIPASE) (TRIBUTYRASE) 	28	66.1	24.8	4563.5	1708.8	-2854.69	-1.42	0.01700	0.10185
Rv3098c	-	hypothetical protein Rv3098c 	8	29.9	0.3	358.5	3.8	-354.70	-6.56	0.01380	0.09012
Rv3099c	-	hypothetical protein Rv3099c 	6	20.8	84.9	375.1	1527.4	1152.33	2.03	0.22810	0.49222
Rv3100c	smpB	SsrA-binding protein 	4	0.2	0.6	0.5	1.7	1.17	1.70	0.49500	0.76641
Rv3101c	ftsX	PUTATIVE CELL DIVISION PROTEIN FTSX (SEPTATION COMPONENT-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER) 	18	0.3	0.0	1.0	0.0	-1.00	-0.42	1.00000	1.00000
Rv3102c	ftsE	PUTATIVE CELL DIVISION ATP-BINDING PROTEIN FTSE (SEPTATION COMPONENT-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER) 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3103c	-	HYPOTHETICAL PROLINE-RICH PROTEIN 	7	15.4	29.2	324.0	614.0	289.94	0.92	0.43330	0.71648
Rv3104c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	11	79.8	13.9	1436.5	249.9	-1186.58	-2.52	0.21260	0.47979
Rv3105c	prfB	peptide chain release factor 2 	17	5.5	0.2	16.6	0.5	-16.15	-5.16	1.00000	1.00000
Rv3106	fprA	NADPH:ADRENODOXIN OXIDOREDUCTASE FPRA (NADPH-FERREDOXIN REDUCTASE) 	18	13.7	69.9	535.4	2725.9	2190.49	2.35	0.01370	0.08976
Rv3107c	agpS	POSSIBLE ALKYLDIHYDROXYACETONEPHOSPHATE SYNTHASE AGPS (ALKYL-DHAP SYNTHASE) (ALKYLGLYCERONE-PHOSPHATE SYNTHASE) 	22	28.6	32.1	1030.9	1155.1	124.22	0.16	0.89640	1.00000
Rv3108	-	hypothetical protein Rv3108 	7	7.0	0.3	62.6	2.6	-59.91	-4.56	0.88460	1.00000
Rv3109	moaA1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN A MOAA1 	41	4.7	0.3	182.4	12.3	-170.12	-3.89	0.17930	0.45202
Rv3110	moaB1	PROBABLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB1 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD) 	9	0.7	81.1	8.0	973.6	965.54	6.92	0.10360	0.31748
Rv3111	moaC	molybdenum cofactor biosynthesis protein C 	13	10.8	56.0	260.1	1344.0	1083.87	2.37	0.21240	0.47979
Rv3112	moaD1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN D MOAD1 (MOLYBDOPTERIN CONVERTING FACTOR SMALL SUBUNIT) (MOLYBDOPTERIN 	7	1.7	0.3	10.0	1.9	-8.03	-2.37	0.45920	0.73406
Rv3113	-	POSSIBLE PHOSPHATASE 	8	0.1	0.0	0.5	0.0	-0.52	-0.12	0.44700	0.72962
Rv3114	-	hypothetical protein Rv3114 	8	3.4	0.1	20.1	0.5	-19.64	-5.43	0.24580	0.50580
Rv3115	-	PROBABLE TRANSPOSASE 	16	10.9	10.6	458.1	445.4	-12.67	-0.04	0.95050	1.00000
Rv3116	moeB2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN MOEB2 (MPT-SYNTHASE SULFURYLASE) (MOLYBDOPTERIN SYNTHASE SULPHURYLASE) 	28	47.5	172.5	2565.7	9315.2	6749.54	1.86	0.05190	0.20582
Rv3117	cysA3	PROBABLE THIOSULFATE SULFURTRANSFERASE CYSA3 (RHODANESE-LIKE PROTEIN) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	15	32.5	26.1	1460.6	1176.1	-284.44	-0.31	0.53560	0.80949
Rv3118	sseC1	CONSERVED HYPOTHETICAL PROTEIN SSEC1 	2	13.2	0.8	79.1	4.8	-74.26	-4.03	0.06840	0.24838
Rv3119	moaE1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN E MOAE1 (MOLYBDOPTERIN CONVERTING FACTOR LARGE SUBUNIT) (MOLYBDOPTERIN 	12	8.5	0.5	279.4	17.2	-262.19	-4.02	0.00060	0.01129
Rv3120	-	hypothetical protein Rv3120 	9	3.2	26.9	66.7	564.3	497.61	3.08	0.22790	0.49222
Rv3121	cyp141	PROBABLE CYTOCHROME P450 141 CYP141 	26	55.0	47.9	2309.8	2012.0	-297.81	-0.20	0.91350	1.00000
Rv3122	-	hypothetical protein Rv3122 	7	6.5	1.9	97.7	28.0	-69.67	-1.80	0.06860	0.24838
Rv3123	-	hypothetical protein Rv3123 	4	37.0	0.5	222.3	2.9	-219.44	-6.28	0.69210	0.97133
Rv3124	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	34.7	25.0	1248.7	900.0	-348.76	-0.47	0.67760	0.95834
Rv3125c	PPE49	PPE FAMILY PROTEIN 	21	22.6	3.4	1086.0	161.5	-924.47	-2.75	0.00050	0.00993
Rv3126c	-	hypothetical protein Rv3126c 	3	0.5	0.0	1.5	0.0	-1.54	-0.60	1.00000	1.00000
Rv3127	-	hypothetical protein Rv3127 	18	3.1	0.5	65.9	11.2	-54.69	-2.55	0.26630	0.53280
Rv3129	-	hypothetical protein Rv3129 	4	1.5	1.3	9.2	7.7	-1.54	-0.26	1.00000	1.00000
Rv3130c	-	hypothetical protein Rv3130c 	27	5.8	1.1	192.7	36.0	-156.65	-2.42	0.04300	0.18311
Rv3131	-	hypothetical protein Rv3131 	15	0.0	17.0	0.2	203.6	203.34	9.91	0.03970	0.17388
Rv3132c	devS	TWO COMPONENT SENSOR HISTIDINE KINASE DEVS 	31	0.3	0.5	6.1	13.0	6.85	1.08	0.34160	0.62781
Rv3133c	devR	TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN DEVR (PROBABLY LUXR/UHPA-FAMILY) 	12	14.8	0.5	310.0	11.1	-298.94	-4.80	0.00290	0.03170
Rv3134c	-	hypothetical protein Rv3134c 	9	2.5	7.7	60.8	184.8	124.08	1.61	0.35210	0.64135
Rv3135	PPE50	PPE FAMILY PROTEIN 	9	24.8	0.9	668.4	23.3	-645.16	-4.84	0.00070	0.01230
Rv3136	PPE51	PPE FAMILY PROTEIN 	21	38.2	45.2	1719.9	2032.8	312.91	0.24	0.87280	1.00000
Rv3137	-	PROBABLE MONOPHOSPHATASE 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3138	pflA	PROBABLE PYRUVATE FORMATE LYASE ACTIVATING PROTEIN PFLA (FORMATE ACETYLTRANSFERASE ACTIVATING ENZYME) (	21	18.8	31.9	845.0	1436.4	591.45	0.77	0.47320	0.74471
Rv3139	fadE24	PROBABLE ACYL-CoA DEHYDROGENASE FADE24 	22	0.7	0.4	19.6	13.2	-6.38	-0.57	0.61530	0.89145
Rv3140	fadE23	PROBABLE ACYL-CoA DEHYDROGENASE FADE23 	19	1.2	0.4	40.1	12.3	-27.84	-1.71	0.06680	0.24497
Rv3141	fadB4	PROBABLE NADPH QUINONE OXIDOREDUCTASE FADB4 (NADPH:QUINONE REDUCTASE) (ZETA-CRYSTALLIN) 	16	8.4	1.2	300.6	43.3	-257.38	-2.80	0.02210	0.11948
Rv3142c	-	hypothetical protein Rv3142c 	11	39.3	1.5	1060.2	40.5	-1019.72	-4.71	0.00000	0.00000
Rv3143	-	PROBABLE RESPONSE REGULATOR 	4	0.5	0.4	3.1	2.4	-0.63	-0.33	0.84290	1.00000
Rv3144c	PPE52	PPE-FAMILY PROTEIN 	17	2.9	13.3	94.6	439.8	345.22	2.22	0.36010	0.64943
Rv3145	nuoA	NADH dehydrogenase subunit A 	12	32.7	48.0	1080.5	1583.3	502.82	0.55	0.61390	0.89065
Rv3146	nuoB	NADH dehydrogenase subunit B 	9	25.4	343.9	456.6	6190.0	5733.34	3.76	0.01840	0.10533
Rv3147	nuoC	NADH dehydrogenase subunit C 	14	2.8	0.2	49.8	3.6	-46.16	-3.78	0.01450	0.09257
Rv3148	nuoD	NADH dehydrogenase subunit D 	22	14.4	56.9	432.8	1706.8	1273.95	1.98	0.23210	0.49571
Rv3149	nuoE	NADH dehydrogenase subunit E 	9	30.6	1.2	643.3	24.5	-618.85	-4.72	0.00650	0.05426
Rv3150	nuoF	PROBABLE NADH DEHYDROGENASE I (CHAIN F) NUOF (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN F) 	25	21.1	81.8	948.2	3682.2	2734.02	1.96	0.30170	0.57597
Rv3151	nuoG	NADH dehydrogenase subunit G 	30	13.5	16.5	527.7	642.5	114.81	0.28	0.75990	1.00000
Rv3152	nuoH	NADH dehydrogenase subunit H 	27	8.7	1.3	494.1	72.6	-421.56	-2.77	0.00930	0.07015
Rv3153	nuoI	NADH dehydrogenase subunit I 	23	28.8	0.6	1122.5	22.1	-1100.48	-5.67	0.00000	0.00000
Rv3154	nuoJ	NADH dehydrogenase subunit J 	10	4.0	140.4	72.6	2526.7	2454.08	5.12	0.21450	0.48163
Rv3155	nuoK	NADH dehydrogenase subunit K 	6	2.0	0.1	17.8	1.0	-16.88	-4.21	0.47320	0.74471
Rv3156	nuoL	NADH dehydrogenase subunit L 	35	5.5	9.2	212.8	357.4	144.65	0.75	0.53600	0.80962
Rv3157	nuoM	NADH dehydrogenase subunit M 	33	14.1	0.5	465.5	15.4	-450.06	-4.92	0.00000	0.00000
Rv3158	nuoN	NADH dehydrogenase subunit N 	32	27.6	39.6	2232.8	3207.5	974.72	0.52	0.33540	0.61841
Rv3159c	PPE53	PPE FAMILY PROTEIN 	26	21.0	0.5	818.9	20.6	-798.26	-5.31	0.00000	0.00000
Rv3160c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	7	0.8	0.2	2.4	0.5	-1.96	-2.38	0.70060	0.97844
Rv3161c	-	POSSIBLE DIOXYGENASE 	24	20.6	29.5	801.5	1150.0	348.54	0.52	0.51870	0.79265
Rv3162c	-	POSSIBLE INTEGRAL MEMBRANE PROTEIN 	6	0.8	0.2	7.6	2.2	-5.39	-1.79	0.51360	0.78727
Rv3163c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	15	14.0	0.5	420.5	16.0	-404.51	-4.72	0.00050	0.00993
Rv3164c	moxR3	PROBABLE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR3 	12	18.6	53.7	334.6	966.7	632.09	1.53	0.27930	0.54978
Rv3165c	-	hypothetical protein Rv3165c 	6	4.1	0.2	48.7	1.9	-46.77	-4.68	0.00380	0.03753
Rv3166c	-	hypothetical protein Rv3166c 	16	15.9	28.2	382.4	677.0	294.56	0.82	0.42300	0.70471
Rv3167c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	10	3.2	0.2	37.9	1.9	-36.00	-4.30	0.02390	0.12482
Rv3168	-	hypothetical protein Rv3168 	19	17.5	0.2	262.8	2.6	-260.21	-6.65	0.18680	0.45867
Rv3169	-	hypothetical protein Rv3169 	19	2.0	0.8	67.6	25.9	-41.70	-1.38	0.17650	0.44907
Rv3170	aofH	PROBABLE FLAVIN-CONTAINING MONOAMINE OXIDASE AOFH (AMINE OXIDASE) (MAO) 	18	16.7	1.0	399.8	24.5	-375.27	-4.03	0.04530	0.18867
Rv3171c	hpx	POSSIBLE NON-HEME HALOPEROXIDASE HPX 	13	15.1	20.0	272.0	359.3	87.28	0.40	0.71550	0.99092
Rv3172c	-	hypothetical protein Rv3172c 	17	9.5	19.8	425.5	891.9	466.42	1.07	0.44340	0.72656
Rv3173c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	0.1	71.3	1.2	856.1	854.85	9.42	0.05060	0.20270
Rv3174	-	short chain dehydrogenase 	13	8.9	0.5	187.4	10.1	-177.22	-4.21	0.19560	0.46761
Rv3175	-	amidase 	21	38.6	76.2	1619.7	3199.4	1579.72	0.98	0.24170	0.50098
Rv3176c	mesT	PROBABLE EPOXIDE HYDROLASE MEST (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) 	14	18.4	17.4	497.6	469.2	-28.36	-0.08	0.96250	1.00000
Rv3177	-	POSSIBLE PEROXIDASE (NON-HAEM PEROXIDASE) 	8	3.5	0.9	52.9	13.5	-39.49	-1.98	0.28590	0.55821
Rv3178	-	hypothetical protein Rv3178 	7	10.5	139.8	157.9	2096.7	1938.79	3.73	0.01910	0.10779
Rv3179	-	hypothetical protein Rv3179 	14	48.2	1.3	1878.9	49.6	-1829.35	-5.24	0.00030	0.00665
Rv3180c	-	HYPOTHETICAL ALANINE RICH PROTEIN 	6	7.5	0.5	112.6	7.2	-105.44	-3.97	0.12150	0.35360
Rv3181c	-	hypothetical protein Rv3181c 	6	32.0	0.0	287.8	0.0	-287.76	-5.04	0.00860	0.06637
Rv3182	-	hypothetical protein Rv3182 	1	133.1	0.0	399.3	0.0	-399.25	-7.07	0.09890	0.31096
Rv3183	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	3	1.5	12.1	13.4	108.9	95.45	3.02	0.32520	0.60584
Rv3184	-	PROBABLE TRANSPOSASE 	4	17.6	13.3	211.0	160.1	-50.91	-0.40	0.59560	0.87209
Rv3185	-	PROBABLE TRANSPOSASE 	25	13.6	21.5	981.7	1550.0	568.28	0.66	0.09340	0.30347
Rv3186	-	PROBABLE TRANSPOSASE 	4	58.0	37.0	695.4	444.5	-250.93	-0.65	0.52780	0.80165
Rv3187	-	PROBABLE TRANSPOSASE 	25	13.5	25.3	973.1	1824.4	851.27	0.91	0.02940	0.14288
Rv3188	-	hypothetical protein Rv3188 	7	48.2	0.1	578.2	0.9	-577.28	-9.28	0.00300	0.03226
Rv3189	-	hypothetical protein Rv3189 	8	18.3	1.0	438.9	24.0	-414.84	-4.19	0.00010	0.00285
Rv3190c	-	hypothetical protein Rv3190c 	23	31.3	101.3	1784.9	5773.5	3988.54	1.69	0.02210	0.11948
Rv3191c	-	PROBABLE TRANSPOSASE 	19	23.4	3.3	1051.6	149.6	-902.00	-2.81	0.00050	0.00993
Rv3192	-	CONSERVED HYPOTHETICAL ALANINE AND PROLINE-RICH PROTEIN 	4	2.0	0.5	24.5	6.5	-18.00	-1.91	0.18050	0.45295
Rv3193c	-	hypothetical protein Rv3193c 	82	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3194c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	15	2.8	10.0	75.0	270.0	194.95	1.85	0.23030	0.49425
Rv3195	-	hypothetical protein Rv3195 	17	7.5	0.7	271.4	25.8	-245.53	-3.39	0.00160	0.02128
Rv3196	-	hypothetical protein Rv3196 	9	27.0	2.0	486.8	35.3	-451.42	-3.78	0.00690	0.05688
Rv3196A	-	hypothetical protein Rv3196A 	1	71.6	0.9	214.7	2.6	-212.00	-6.34	0.10090	0.31330
Rv3197	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	19	6.0	11.3	199.6	372.0	172.41	0.90	0.31590	0.59539
Rv3197A	whiB7	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB7 	4	33.6	3.0	100.7	9.1	-91.54	-3.46	0.30150	0.57587
Rv3198A	-	POSSIBLE GLUTAREDOXIN PROTEIN 	6	47.5	56.8	854.3	1021.9	167.63	0.26	0.82350	1.00000
Rv3198c	uvrD2	PROBABLE ATP-DEPENDENT DNA HELICASE II UVRD2 	35	16.8	1.2	302.7	22.3	-280.34	-3.76	0.05620	0.21813
Rv3199c	nudC	NADH pyrophosphatase 	8	13.1	10.6	275.8	223.4	-52.45	-0.30	0.77250	1.00000
Rv3200c	-	POSSIBLE TRANSMEMBRANE CATION TRANSPORTER 	16	1.5	0.5	13.4	4.3	-9.13	-1.65	0.15430	0.41373
Rv3201c	-	PROBABLE ATP-DEPENDENT DNA HELICASE 	48	18.6	3.1	1448.0	238.3	-1209.64	-2.60	0.00070	0.01230
Rv3202c	-	POSSIBLE ATP-DEPENDENT DNA HELICASE 	30	13.0	2.9	545.5	119.9	-425.62	-2.19	0.03690	0.16506
Rv3203	lipV	POSSIBLE LIPASE LIPV 	12	28.0	1.3	672.2	30.4	-641.86	-4.47	0.00400	0.03827
Rv3204	-	POSSIBLE DNA-METHYLTRANSFERASE (MODIFICATION METHYLASE) 	4	0.1	0.6	0.3	1.9	1.62	2.64	1.00000	1.00000
Rv3205c	-	hypothetical protein Rv3205c 	14	3.3	0.7	87.8	19.6	-68.21	-2.16	0.12100	0.35292
Rv3206c	moeB1	molybdopterin biosynthesis-like protein MoeZ 	24	21.9	25.6	65.6	76.8	11.16	0.23	1.00000	1.00000
Rv3207c	-	hypothetical protein Rv3207c 	17	0.4	0.5	11.0	15.8	4.89	0.53	0.59890	0.87435
Rv3208	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3208A	TB9.4	hypothetical protein Rv3208A 	5	1.7	0.4	20.2	5.1	-15.10	-1.99	0.26380	0.52939
Rv3209	-	CONSERVED HYPOTHETICAL THREONIN AND PROLINE RICH PROTEIN 	9	60.2	57.7	1444.9	1385.9	-59.02	-0.06	0.96150	1.00000
Rv3210c	-	hypothetical protein Rv3210c 	10	23.4	3.3	210.2	29.8	-180.37	-2.82	0.57700	0.85394
Rv3211	rhlE	PROBABLE ATP-DEPENDENT RNA HELICASE RHLE 	24	101.0	0.4	302.9	1.2	-301.67	-7.95	0.30610	0.58206
Rv3212	-	CONSERVED HYPOTHETICAL ALANINE VALINE RICH PROTEIN 	21	0.0	1.0	0.0	5.7	5.74	0.97	0.45480	0.73220
Rv3213c	-	POSSIBLE SOJ/PARA-RELATED PROTEIN 	12	65.6	1.0	1378.2	21.3	-1356.89	-6.01	0.04410	0.18640
Rv3214	gpm2	POSSIBLE PHOSPHOGLYCERATE MUTASE GPM2 (PHOSPHOGLYCEROMUTASE) (PGAM) (BPG-DEPENDENT PGAM) 	11	0.6	0.6	5.1	5.3	0.17	0.05	0.98070	1.00000
Rv3215	entC	isochorismate synthase 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3216	-	POSSIBLE ACETYLTRANSFERASE 	6	24.6	27.5	295.4	329.6	34.27	0.16	0.99000	1.00000
Rv3217c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	3	6.8	0.5	61.3	4.8	-56.45	-3.67	0.11620	0.34192
