#Resampling
#GUI with: norm=TTR, samples=10000, pseudocounts=0.00, adaptive=False, histogram=False, includeZeros=False, output=/pacific/home/mdejesus/TRASH/Subbu/resampling_H37Rv_Rv3916c_day0_s10000_pc0.00.dat
#Control Data: /pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep2.wig
#Experimental Data: /pacific/home/mdejesus/TRASH/Subbu/Rv3916c_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/Rv3916c_day0_rep2.wig
#Annotation path: /pacific/home/mdejesus/TRASH/Subbu/H37Rv.prot_table
#Time: 1036.24630404
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv2867c	-	hypothetical protein Rv2867c 	12	16.3	8.2	195.0	98.3	-96.68	-0.99	0.10140	0.39090
Rv2868c	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase 	14	0.0	11.5	0.0	23.0	22.97	3.64	0.34260	0.70426
Rv2869c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	21	0.7	0.9	17.8	21.7	3.92	0.29	0.67710	0.94961
Rv2870c	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase 	16	16.0	7.0	31.9	14.1	-17.83	-1.18	0.33020	0.70426
Rv2871	-	hypothetical protein Rv2871 	7	28.5	17.8	228.2	142.2	-86.00	-0.68	0.49240	0.79800
Rv2872	-	hypothetical protein Rv2872 	11	28.1	88.4	393.6	1237.1	843.52	1.65	0.42510	0.77965
Rv2873	mpt83	CELL SURFACE LIPOPROTEIN MPT83 (LIPOPROTEIN P23) 	13	21.9	27.7	393.6	499.2	105.65	0.34	0.58960	0.88434
Rv2874	dipZ	POSSIBLE INTEGRAL MEMBRANE C-TYPE CYTOCHROME BIOGENESIS PROTEIN DIPZ 	46	20.4	9.8	937.2	451.1	-486.01	-1.05	0.01930	0.15748
Rv2875	mpt70	MAJOR SECRETED IMMUNOGENIC PROTEIN MPT70 	12	28.0	26.1	615.2	573.4	-41.84	-0.10	0.87690	1.00000
Rv2876	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	1	0.7	79.9	1.4	159.7	158.36	6.85	0.32840	0.70426
Rv2877c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	20	50.8	59.5	1321.7	1546.3	224.51	0.23	0.62700	0.91208
Rv2878c	mpt53	SOLUBLE SECRETED ANTIGEN MPT53 PRECURSOR 	7	12.1	4.4	145.0	52.4	-92.61	-1.47	0.02430	0.17988
Rv2879c	-	hypothetical protein Rv2879c 	11	41.0	72.6	737.5	1306.0	568.48	0.82	0.29220	0.70426
Rv2880c	-	hypothetical protein Rv2880c 	15	32.8	58.0	853.5	1507.0	653.48	0.82	0.24300	0.64305
Rv2881c	cdsA	PROBABLE INTEGRAL MEMBRANE PHOSPHATIDATE CYTIDYLYLTRANSFERASE CDSA (CDP-DIGLYCERIDE SYNTHETASE) (CDP-DIGLYCERIDE PYROPHOSPHORYLASE) (CDP-DIACYLGLYCEROL SYNTHASE) (CDS) (CTP:PHOSPHATIDATE CYTIDYLYLTRANSFERASE) (CDP-DAG SYNTHASE) (CDP-DG SYNTHETASE) 	12	4.2	64.7	8.5	129.4	120.90	3.94	0.32570	0.70426
Rv2882c	frr	ribosome recycling factor 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2883c	pyrH	uridylate kinase 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2884	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	15	15.1	50.5	361.7	1212.4	850.73	1.75	0.10780	0.40501
Rv2885c	-	PROBABLE TRANSPOSASE 	17	11.1	22.6	310.6	633.8	323.18	1.03	0.29000	0.70426
Rv2886c	-	PROBABLE RESOLVASE 	21	38.3	70.1	1225.5	2242.8	1017.27	0.87	0.09400	0.37657
Rv2887	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	13.0	16.2	130.0	161.7	31.69	0.31	0.65920	0.94003
Rv2888c	amiC	amidase 	33	23.6	19.8	1370.3	1149.1	-221.12	-0.25	0.63650	0.91916
Rv2889c	tsf	elongation factor Ts 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2890c	rpsB	30S ribosomal protein S2 	9	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2891	-	hypothetical protein Rv2891 	13	23.5	58.4	470.4	1167.5	697.04	1.31	0.34030	0.70426
Rv2892c	PPE45	PPE FAMILY PROTEIN 	21	50.1	56.9	1705.0	1934.6	229.57	0.18	0.79550	1.00000
Rv2893	-	POSSIBLE OXIDOREDUCTASE 	10	42.4	70.4	593.0	985.1	392.09	0.73	0.14540	0.47631
Rv2894c	xerC	site-specific tyrosine recombinase XerC 	12	0.3	1.6	2.8	12.7	9.98	2.20	0.25860	0.66569
Rv2895c	viuB	POSSIBLE MYCOBACTIN UTILIZATION PROTEIN VIUB 	12	40.0	16.0	640.6	256.6	-384.05	-1.32	0.09570	0.37994
Rv2896c	-	hypothetical protein Rv2896c 	20	30.6	14.2	796.0	370.0	-425.97	-1.11	0.12380	0.43636
Rv2897c	-	hypothetical protein Rv2897c 	11	23.3	9.4	232.9	93.5	-139.42	-1.32	0.34440	0.70510
Rv2898c	-	hypothetical protein Rv2898c 	4	0.0	22.2	0.0	44.4	44.40	4.54	0.32640	0.70426
Rv2899c	fdhD	formate dehydrogenase accessory protein 	13	7.3	33.8	73.2	337.8	264.52	2.21	0.07430	0.33124
Rv2900c	fdhF	POSSIBLE FORMATE DEHYDROGENASE H FDHF (FORMATE-HYDROGEN-LYASE-LINKED, SELENOCYSTEINE-CONTAINING POLYPEPTIDE) (FORMATE DEHYDROGENASE-H ALPHA SUBUNIT) (FDH-H) 	33	18.6	24.4	779.1	1025.7	246.60	0.40	0.50770	0.81256
Rv2901c	-	hypothetical protein Rv2901c 	9	16.9	4.9	270.3	78.0	-192.29	-1.79	0.08170	0.34679
Rv2902c	rnhB	ribonuclease HII 	12	14.3	41.6	285.8	832.6	546.76	1.54	0.04110	0.23228
Rv2903c	lepB	PROBABLE SIGNAL PEPTIDASE I LEPB (SPASE I) (LEADER PEPTIDASE I). 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2904c	rplS	50S ribosomal protein L19 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2905	lppW	PROBABLE CONSERVED ALANINE RICH LIPOPROTEIN LPPW 	16	49.4	29.7	1186.4	711.9	-474.50	-0.74	0.22470	0.62174
Rv2906c	trmD	tRNA (guanine-N(1)-)-methyltransferase 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2907c	rimM	16S rRNA-processing protein 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2908c	-	hypothetical protein Rv2908c 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2909c	rpsP	30S ribosomal protein S16 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2910c	-	hypothetical protein Rv2910c 	10	20.7	4.2	289.4	58.7	-230.76	-2.30	0.04340	0.23852
Rv2911	dacB2	PROBABLE D-ALANYL-D-ALANINE CARBOXYPEPTIDASE DACB2 (PENICILLIN-BINDING PROTEIN) (DD-PEPTIDASE) (DD-CARBOXYPEPTIDASE) (PBP) (DD-TRANSPEPTIDASE) (SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE) (D-AMINO ACID HYDROLASE) 	10	30.8	26.6	369.7	319.4	-50.26	-0.21	0.76180	1.00000
Rv2912c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	15.3	4.8	213.9	67.6	-146.22	-1.66	0.02300	0.17447
Rv2913c	-	POSSIBLE D-AMINO ACID AMINOHYDROLASE (D-AMINO ACID HYDROLASE) 	30	9.2	11.8	332.2	423.4	91.20	0.35	0.62760	0.91208
Rv2914c	pknI	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE I PKNI (PROTEIN KINASE I) (STPK I) (PHOSPHORYLASE B KINASE KINASE) (HYDROXYALKYL-PROTEIN KINASE) 	27	21.1	22.5	802.6	855.8	53.13	0.09	0.87300	1.00000
Rv2915c	-	hypothetical protein Rv2915c 	13	20.0	33.2	319.5	531.6	212.16	0.73	0.48320	0.79472
Rv2916c	ffh	PROBABLE SIGNAL RECOGNITION PARTICLE PROTEIN FFH (FIFTY-FOUR HOMOLOG) (SRP PROTEIN) 	10	0.8	0.0	1.7	0.0	-1.69	-0.88	0.33140	0.70426
Rv2917	-	CONSERVED HYPOTHETICAL ALANINE AND ARGININE RICH PROTEIN 	25	17.4	31.3	694.8	1253.5	558.69	0.85	0.16200	0.50380
Rv2918c	glnD	PII uridylyl-transferase 	26	12.7	6.5	458.4	232.4	-225.99	-0.98	0.13550	0.46012
Rv2919c	glnB	PROBABLE NITROGEN REGULATORY PROTEIN P-II GLNB 	6	24.7	0.0	147.9	0.0	-147.91	-4.68	0.00200	0.03325
Rv2920c	amt	PROBABLE AMMONIUM-TRANSPORT INTEGRAL MEMBRANE PROTEIN AMT 	20	32.3	36.4	775.6	873.7	98.07	0.17	0.84570	1.00000
Rv2921c	ftsY	PROBABLE CELL DIVISION PROTEIN FTSY (SRP RECEPTOR) (SIGNAL RECOGNITION PARTICLE RECEPTOR) 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2922A	acyP	PROBABLE ACYLPHOSPHATASE ACYP (ACYLPHOSPHATE PHOSPHOHYDROLASE) 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2922c	smc	PROBABLE CHROMOSOME PARTITION PROTEIN SMC 	41	5.9	14.6	293.7	728.9	435.17	1.31	0.03720	0.21637
Rv2923c	-	hypothetical protein Rv2923c 	5	14.6	37.8	87.6	226.7	139.10	1.37	0.26020	0.66747
Rv2924c	fpg	formamidopyrimidine-DNA glycosylase 	14	49.7	34.6	993.1	691.1	-302.01	-0.52	0.26120	0.66747
Rv2925c	rnc	ribonuclease III 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2926c	-	hypothetical protein Rv2926c 	6	12.7	9.9	50.7	39.7	-11.06	-0.35	0.66310	0.94116
Rv2927c	-	hypothetical protein Rv2927c 	12	24.3	116.9	48.6	233.7	185.15	2.27	0.33220	0.70426
Rv2928	tesA	PROBABLE THIOESTERASE TESA 	26	28.7	4.4	401.7	61.5	-340.24	-2.71	0.00180	0.03109
Rv2929	-	hypothetical protein Rv2929 	7	25.2	116.2	352.8	1626.4	1273.61	2.20	0.48490	0.79472
Rv2930	fadD26	acyl-CoA synthetase 	40	101.4	10.2	5679.6	573.3	-5106.29	-3.31	0.00000	0.00000
Rv2931	ppsA	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSA 	81	48.3	1.6	5509.1	177.7	-5331.38	-4.95	0.00000	0.00000
Rv2932	ppsB	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSB 	71	37.2	1.7	3644.1	166.0	-3478.09	-4.46	0.00000	0.00000
Rv2933	ppsC	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSC 	84	47.8	2.7	4973.3	276.9	-4696.42	-4.17	0.00000	0.00000
Rv2934	ppsD	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSD 	67	41.4	2.3	3645.4	198.1	-3447.32	-4.20	0.00000	0.00000
Rv2935	ppsE	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSE 	68	49.7	2.5	4768.0	240.2	-4527.80	-4.31	0.00000	0.00000
Rv2936	drrA	PROBABLE DAUNORUBICIN-DIM-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER DRRA 	19	75.1	54.5	2103.7	1526.0	-577.66	-0.46	0.37700	0.74173
Rv2937	drrB	PROBABLE DAUNORUBICIN-DIM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DRRB 	23	80.4	38.1	2411.0	1143.8	-1267.27	-1.08	0.03530	0.20959
Rv2938	drrC	PROBABLE DAUNORUBICIN-DIM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DRRC 	26	54.8	34.2	2410.7	1504.3	-906.38	-0.68	0.07290	0.32764
Rv2939	papA5	acyltransferase PapA5 	29	57.6	5.6	2763.2	269.3	-2493.94	-3.36	0.00000	0.00000
Rv2940c	mas	PROBABLE MULTIFUNCTIONAL MYCOCEROSIC ACID SYNTHASE MEMBRANE-ASSOCIATED MAS 	82	74.6	4.3	9550.1	547.5	-9002.69	-4.12	0.00000	0.00000
Rv2941	fadD28	acyl-CoA synthetase 	46	61.0	7.7	2927.3	371.9	-2555.43	-2.98	0.00000	0.00000
Rv2942	mmpL7	CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL7 	43	27.8	13.6	1833.5	900.3	-933.19	-1.03	0.00250	0.03750
Rv2943	-	IS1533 transposase 	11	42.2	22.7	590.4	318.2	-272.29	-0.89	0.13520	0.45950
Rv2943A	-	POSSIBLE TRANSPOSASE 	7	3.7	1.3	14.8	5.1	-9.76	-1.55	0.55250	0.84984
Rv2944	-	IS1533 transposase 	10	13.7	14.6	164.3	174.7	10.33	0.09	0.90440	1.00000
Rv2945c	lppX	PROBABLE CONSERVED LIPOPROTEIN LPPX 	10	37.1	22.3	667.0	401.0	-266.02	-0.73	0.23140	0.62937
Rv2946c	pks1	PROBABLE POLYKETIDE SYNTHASE PKS1 	50	34.4	19.3	2337.6	1313.0	-1024.52	-0.83	0.03340	0.20253
Rv2947c	pks15	PROBABLE POLYKETIDE SYNTHASE PKS15 	22	40.2	28.4	1689.1	1191.0	-498.09	-0.50	0.32310	0.70426
Rv2948c	fadD22	acyl-CoA synthetase 	48	43.2	40.5	3280.4	3075.5	-204.89	-0.09	0.80780	1.00000
Rv2949c	-	hypothetical protein Rv2949c 	22	14.0	2.8	336.9	67.7	-269.20	-2.31	0.00300	0.04275
Rv2950c	fadD29	acyl-CoA synthetase 	46	49.5	34.3	3069.6	2124.5	-945.07	-0.53	0.17280	0.52422
Rv2951c	-	POSSIBLE OXIDOREDUCTASE 	24	27.6	23.0	1213.3	1010.3	-203.00	-0.26	0.53470	0.83436
Rv2952	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	16	35.3	18.2	987.4	509.4	-478.01	-0.95	0.09630	0.38006
Rv2953	-	hypothetical protein Rv2953 	25	51.1	37.0	1633.6	1185.2	-448.43	-0.46	0.48420	0.79472
Rv2954c	-	hypothetical protein Rv2954c 	13	73.5	51.3	1617.5	1128.3	-489.17	-0.52	0.26550	0.67431
Rv2955c	-	hypothetical protein Rv2955c 	20	15.9	15.9	605.8	603.2	-2.62	-0.01	0.99080	1.00000
Rv2956	-	hypothetical protein Rv2956 	18	15.1	7.2	211.2	101.4	-109.72	-1.06	0.26860	0.67873
Rv2957	-	POSSIBLE GLYCOSYL TRANSFERASE 	18	42.7	54.5	1194.2	1526.5	332.33	0.35	0.58920	0.88434
Rv2958c	-	POSSIBLE GLYCOSYL TRANSFERASE 	25	41.8	22.1	2008.4	1058.4	-949.96	-0.92	0.00130	0.02607
Rv2959c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	20.9	7.7	417.6	154.8	-262.87	-1.43	0.13310	0.45659
Rv2960c	-	hypothetical protein Rv2960c 	7	38.1	29.4	533.9	411.7	-122.19	-0.37	0.43680	0.78038
Rv2961	-	PROBABLE TRANSPOSASE 	7	32.3	86.1	387.6	1032.9	645.26	1.41	0.05510	0.28006
Rv2962c	-	POSSIBLE GLYCOSYL TRANSFERASE 	21	27.6	37.9	1160.5	1590.8	430.32	0.46	0.47470	0.79336
Rv2963	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	24	25.3	47.0	962.0	1787.2	825.26	0.89	0.12200	0.43385
Rv2964	purU	PROBABLE FORMYLTETRAHYDROFOLATE DEFORMYLASE PURU (FORMYL-FH(4) HYDROLASE) 	17	26.0	34.2	675.0	890.5	215.46	0.40	0.47170	0.79336
Rv2965c	coaD	phosphopantetheine adenylyltransferase 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2966c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	7	4.1	0.4	24.4	2.4	-22.01	-3.33	0.07450	0.33139
Rv2967c	pca	pyruvate carboxylase 	63	10.3	14.3	680.9	942.3	261.36	0.47	0.44460	0.78355
Rv2968c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	12.0	2.8	24.1	5.5	-18.52	-2.12	0.33270	0.70426
Rv2969c	-	POSSIBLE CONSERVED MEMBRANE OR SECRETED PROTEIN 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2970A	-	hypothetical protein Rv2970A 	4	89.7	0.2	538.2	1.0	-537.16	-9.05	0.00110	0.02274
Rv2970c	lipN	PROBABLE LIPASE/ESTERASE LIPN 	17	45.0	53.2	1260.0	1490.6	230.61	0.24	0.74270	1.00000
Rv2971	-	PROBABLE OXIDOREDUCTASE 	15	3.0	0.0	6.1	0.0	-6.07	-2.01	0.33110	0.70426
Rv2972c	-	POSSIBLE CONSERVED MEMBRANE OR EXPORTED PROTEIN 	12	35.4	21.5	636.5	387.9	-248.62	-0.71	0.42940	0.77965
Rv2973c	recG	PROBABLE ATP-DEPENDENT DNA HELICASE RECG 	30	9.0	4.5	324.2	161.6	-162.67	-1.00	0.08060	0.34358
Rv2974c	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	20	17.4	37.2	488.4	1042.9	554.54	1.09	0.09820	0.38376
Rv2975c	-	hypothetical protein Rv2975c 	2	6.5	88.8	13.1	177.6	164.54	3.77	0.33190	0.70426
Rv2976c	ung	uracil-DNA glycosylase 	8	12.3	18.8	73.7	113.0	39.28	0.62	0.49730	0.80301
Rv2977c	thiL	thiamine monophosphate kinase 	9	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2978c	-	PROBABLE TRANSPOSASE 	12	9.8	3541.1	137.1	49575.7	49438.61	8.50	0.03510	0.20959
Rv2979c	-	PROBABLE RESOLVASE 	8	28.9	17.8	405.0	249.5	-155.55	-0.70	0.38730	0.75291
Rv2980	-	POSSIBLE CONSERVED SECRETED PROTEIN 	6	0.0	0.5	0.0	1.0	1.05	0.61	1.00000	1.00000
Rv2981c	ddl	D-alanyl-alanine synthetase A 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2982c	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase 	13	40.9	1.3	655.2	21.2	-633.98	-4.95	0.00000	0.00000
Rv2983	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2984	ppk	polyphosphate kinase 	32	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2985	mutT1	POSSIBLE HYDROLASE MUTT1 	15	10.8	0.8	129.8	9.3	-120.49	-3.81	0.00000	0.00000
Rv2986c	hupB	PROBABLE DNA-BINDING PROTEIN HU HOMOLOG HUPB (HISTONE-LIKE PROTEIN) (HLP) (21-KDA LAMININ-2-BINDING PROTEIN) 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2987c	leuD	isopropylmalate isomerase small subunit 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2988c	leuC	isopropylmalate isomerase large subunit 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2989	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	6.9	0.3	69.3	3.0	-66.21	-4.51	0.08330	0.34954
Rv2990c	-	hypothetical protein Rv2990c 	18	56.2	94.7	1461.3	2462.9	1001.59	0.75	0.22760	0.62496
Rv2991	-	hypothetical protein Rv2991 	5	37.8	46.4	302.6	371.1	68.56	0.29	0.69060	0.96072
Rv2992c	gltX	glutamyl-tRNA synthetase 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2993c	-	POSSIBLE 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) 	9	4.6	2.8	46.4	27.9	-18.55	-0.74	0.53790	0.83739
Rv2994	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	20	23.5	9.1	516.0	200.4	-315.66	-1.36	0.08220	0.34743
Rv2995c	leuB	3-isopropylmalate dehydrogenase 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2996c	serA1	PROBABLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA1 (PGDH) 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2997	-	POSSIBLE ALANINE RICH DEHYDROGENASE 	16	19.2	35.1	345.0	632.0	287.05	0.87	0.37640	0.74111
Rv2998	-	hypothetical protein Rv2998 	5	22.8	47.9	182.4	383.1	200.74	1.07	0.43060	0.77965
Rv2998A	-	hypothetical protein Rv2998A 	2	0.0	10.3	0.0	20.5	20.50	3.49	0.33670	0.70426
Rv2999	lppY	PROBABLE CONSERVED LIPOPROTEIN LPPY 	11	12.7	3.3	177.1	45.6	-131.51	-1.96	0.04460	0.24244
Rv3000	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	8	15.4	13.0	92.4	77.8	-14.62	-0.25	0.75190	1.00000
Rv3001c	ilvC	ketol-acid reductoisomerase 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3002c	ilvH	acetolactate synthase 3 regulatory subunit 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3003c	ilvB1	acetolactate synthase 1 catalytic subunit 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3004	cfp6	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 6 (CFP-6) 	4	35.2	9.4	140.9	37.8	-103.13	-1.90	0.02620	0.18734
Rv3005c	-	hypothetical protein Rv3005c 	21	14.2	13.1	482.3	444.1	-38.20	-0.12	0.83370	1.00000
Rv3006	lppZ	PROBABLE CONSERVED LIPOPROTEIN LPPZ 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3007c	-	POSSIBLE OXIDOREDUCTASE 	9	54.2	99.9	758.3	1398.7	640.43	0.88	0.39060	0.75729
Rv3008	-	hypothetical protein Rv3008 	18	50.5	74.3	1413.8	2080.3	666.49	0.56	0.31210	0.70426
Rv3009c	gatB	aspartyl/glutamyl-tRNA amidotransferase subunit B 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3010c	pfkA	6-phosphofructokinase 	12	12.5	16.3	200.4	260.0	59.60	0.38	0.66120	0.94061
Rv3011c	gatA	aspartyl/glutamyl-tRNA amidotransferase subunit A 	23	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3012c	gatC	aspartyl/glutamyl-tRNA amidotransferase subunit C 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3013	-	hypothetical protein Rv3013 	8	36.7	109.4	366.6	1093.6	727.06	1.58	0.11970	0.42911
Rv3014c	ligA	NAD-dependent DNA ligase LigA 	13	0.0	0.2	0.0	0.3	0.34	0.23	1.00000	1.00000
Rv3015c	-	hypothetical protein Rv3015c 	9	5.4	6.7	64.3	80.0	15.76	0.32	0.71150	0.97859
Rv3016	lpqA	PROBABLE LIPOPROTEIN LPQA 	11	31.0	39.6	620.6	792.5	171.89	0.35	0.48070	0.79472
Rv3017c	esxQ	ESAT-6 LIKE PROTEIN ESXQ (TB12.9) (ESAT-6 LIKE PROTEIN 8) 	10	25.4	82.4	305.1	989.3	684.20	1.70	0.12270	0.43440
Rv3018A	PE27A	PE FAMILY PROTEIN 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3018c	PPE46	PPE FAMILY PROTEIN 	28	54.5	58.7	1526.7	1644.9	118.18	0.11	0.86960	1.00000
Rv3019c	esxR	SECRETED ESAT-6 LIKE PROTEIN ESXR (TB10.3) (ESAT-6 LIKE PROTEIN 9) 	9	38.4	44.9	461.0	538.5	77.46	0.22	0.73150	0.99221
Rv3020c	esxS	ESAT-6 LIKE PROTEIN ESXS 	8	6.2	4.3	49.5	34.2	-15.31	-0.53	0.88000	1.00000
Rv3021c	PPE47	PPE FAMILY PROTEIN 	22	29.9	51.0	298.7	510.2	211.48	0.77	0.22340	0.61900
Rv3022A	PE29	PE FAMILY PROTEIN 	6	30.7	16.0	306.5	160.3	-146.25	-0.94	0.24040	0.64203
Rv3022c	PPE48	PPE FAMILY PROTEIN 	5	25.4	35.1	253.8	351.0	97.13	0.47	0.48660	0.79604
Rv3023c	-	PROBABLE TRANSPOSASE 	16	9.9	6.1	256.3	158.7	-97.58	-0.69	0.11730	0.42509
Rv3024c	trmU	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 	13	1.9	10.8	26.5	150.7	124.17	2.51	0.01560	0.13987
Rv3025c	iscS	PROBABLE CYSTEINE DESULFURASE ISCS (NIFS PROTEIN HOMOLOG) (NITROGENASE METALLOCLUSTERS BIOSYNTHESIS PROTEIN NIFS) 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3026c	-	hypothetical protein Rv3026c 	10	48.5	100.0	678.6	1400.4	721.74	1.05	0.41990	0.77965
Rv3027c	-	hypothetical protein Rv3027c 	18	44.6	33.4	1071.3	800.5	-270.79	-0.42	0.51030	0.81346
Rv3028c	fixB	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (ALPHA-SUBUNIT) FIXB (ALPHA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN LARGE SUBUNIT) (ETFLS) 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3029c	fixA	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (BETA-SUBUNIT) FIXA (BETA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN SMALL SUBUNIT) (ETFSS) 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3030	-	hypothetical protein Rv3030 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3031	-	hypothetical protein Rv3031 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3032	-	POSSIBLE TRANSFERASE 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3033	-	hypothetical protein Rv3033 	3	18.9	1.9	75.4	7.5	-67.90	-3.33	0.03080	0.19292
Rv3034c	-	POSSIBLE TRANSFERASE 	13	143.5	56.5	574.0	226.2	-347.80	-1.34	0.17130	0.52055
Rv3035	-	hypothetical protein Rv3035 	18	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3036c	TB22.2	PROBABLE CONSERVED SECRETED PROTEIN TB22.2 	16	47.5	49.1	1518.6	1570.2	51.67	0.05	0.90300	1.00000
Rv3037c	-	hypothetical protein Rv3037c 	15	24.4	9.6	439.1	172.3	-266.73	-1.35	0.03250	0.19919
Rv3038c	-	hypothetical protein Rv3038c 	14	0.3	1.4	0.7	2.7	2.02	1.97	1.00000	1.00000
