#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'resampling_H37Rv_Rv1565c_day32_TTR.dat', mode 'w' at 0x392ac00> expList=['Rv1565c_day32_rep1.wig', 'Rv1565c_day32_rep2.wig', 'Rv1565c_day32_rep3.wig'] doAdaptive=False ctrlList=['H37Rv_day32_rep1.wig', 'H37Rv_day32_rep2.wig', 'H37Rv_day32_rep3.wig']
#Control Samples:  H37Rv_day32_rep1.wig, H37Rv_day32_rep2.wig, H37Rv_day32_rep3.wig
#Experimental Samples:  Rv1565c_day32_rep1.wig, Rv1565c_day32_rep2.wig, Rv1565c_day32_rep3.wig
#Normalized with TTR
#TTR factors:	1.0000	0.2109	0.3076	0.7218	0.4697	0.6368
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv2809	-	hypothetical protein Rv2809 	8	7	932.1	69.8	-862.3	-3.74	0.01550	0.11495
Rv2810c	-	PROBABLE TRANSPOSASE 	12	9	254.4	185.1	-69.3	-0.46	0.62870	0.95270
Rv2811	-	hypothetical protein Rv2811 	3	2	10.8	0.5	-10.3	-4.52	0.45960	0.78839
Rv2812	-	PROBABLE TRANSPOSASE 	19	7	79.5	63.0	-16.5	-0.34	0.73640	1.00000
Rv2813	-	hypothetical protein Rv2813 	11	4	1501.4	221.3	-1280.1	-2.76	0.07730	0.31217
Rv2814c	-	PROBABLE TRANSPOSASE 	25	25	961.2	967.6	6.4	0.01	0.97690	1.00000
Rv2815c	-	PROBABLE TRANSPOSASE 	4	4	220.6	84.6	-136.0	-1.38	0.27440	0.59117
Rv2816c	-	hypothetical protein Rv2816c 	14	8	346.6	176.5	-170.2	-0.97	0.29360	0.61462
Rv2817c	-	hypothetical protein Rv2817c 	21	12	103.6	163.4	59.8	0.66	0.25250	0.55909
Rv2818c	-	hypothetical protein Rv2818c 	27	16	470.8	281.4	-189.4	-0.74	0.57570	0.90415
Rv2819c	-	hypothetical protein Rv2819c 	23	16	653.5	271.9	-381.6	-1.26	0.09730	0.34148
Rv2820c	-	hypothetical protein Rv2820c 	19	10	195.1	360.9	165.8	0.89	0.39090	0.73570
Rv2821c	-	hypothetical protein Rv2821c 	13	10	629.4	309.0	-320.5	-1.03	0.13990	0.41316
Rv2822c	-	hypothetical protein Rv2822c 	13	7	265.4	239.9	-25.4	-0.15	0.81160	1.00000
Rv2823c	-	hypothetical protein Rv2823c 	48	32	1239.4	1690.5	451.1	0.45	0.33010	0.66353
Rv2824c	-	hypothetical protein Rv2824c 	18	14	689.8	686.8	-3.0	-0.01	0.98860	1.00000
Rv2825c	-	hypothetical protein Rv2825c 	5	2	23.8	0.0	-23.8	-2.99	0.06410	0.27982
Rv2826c	-	hypothetical protein Rv2826c 	11	8	30.0	584.6	554.6	4.28	0.00020	0.00502
Rv2827c	-	hypothetical protein Rv2827c 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2828c	-	hypothetical protein Rv2828c 	5	3	51.1	0.0	-51.1	-4.09	0.02880	0.16899
Rv2829c	-	hypothetical protein Rv2829c 	4	3	145.6	0.0	-145.6	-5.60	0.00270	0.03431
Rv2830c	-	hypothetical protein Rv2830c 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2831	echA16	enoyl-CoA hydratase 	6	3	75.2	139.3	64.2	0.89	0.28330	0.60339
Rv2832c	ugpC	PROBABLE Sn-GLYCEROL-3-PHOSPHATE TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER UGPC 	10	4	113.2	272.5	159.3	1.27	0.55730	0.88732
Rv2833c	ugpB	PROBABLE Sn-GLYCEROL-3-PHOSPHATE-BINDING LIPOPROTEIN UGPB 	19	10	71.7	32.4	-39.4	-1.15	0.27150	0.58778
Rv2834c	ugpE	PROBABLE Sn-GLYCEROL-3-PHOSPHATE TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER UGPE 	9	3	54.6	1.3	-53.3	-5.42	0.16310	0.45095
Rv2835c	ugpA	PROBABLE Sn-GLYCEROL-3-PHOSPHATE TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER UGPA 	16	6	71.2	266.9	195.7	1.91	0.02720	0.16369
Rv2836c	dinF	POSSIBLE DNA-DAMAGE-INDUCIBLE PROTEIN F DINF 	23	12	305.4	400.3	94.9	0.39	0.57070	0.90000
Rv2837c	-	hypothetical protein Rv2837c 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2838c	rbfA	ribosome-binding factor A 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2839c	infB	translation initiation factor IF-2 	30	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2840c	-	hypothetical protein Rv2840c 	7	4	325.8	179.3	-146.6	-0.86	0.38550	0.73096
Rv2841c	nusA	transcription elongation factor NusA 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2842c	-	hypothetical protein Rv2842c 	7	2	109.5	0.0	-109.5	-5.19	0.18110	0.46858
Rv2843	-	PROBABLE CONSERVED TRANSMEMBRANE ALANINE RICH PROTEIN 	8	2	4.4	185.4	181.1	5.41	0.13310	0.39960
Rv2844	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2845c	proS	prolyl-tRNA synthetase 	30	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2846c	efpA	POSSIBLE INTEGRAL MEMBRANE EFFLUX PROTEIN EFPA 	32	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2847c	cysG	POSSIBLE MULTIFUNCTIONAL ENZYME SIROHEME SYNTHASE CYSG: UROPORPHYRIN-III C-METHYLTRANSFERASE (UROGEN III METHYLASE) (SUMT) (UROPORPHYRINOGEN III METHYLASE) (UROM) + PRECORRIN-2 OXIDASE + FERROCHELATASE 	18	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2848c	cobB	cobyrinic acid a,c-diamide synthase 	25	15	400.4	473.1	72.8	0.24	0.75080	1.00000
Rv2849c	cobO	cob(I)yrinic acid a,c-diamide adenosyltransferase 	6	4	342.1	14.0	-328.1	-4.61	0.00870	0.07871
Rv2850c	-	POSSIBLE MAGNESIUM CHELATASE 	17	6	104.1	112.6	8.5	0.11	0.96540	1.00000
Rv2851c	-	hypothetical protein Rv2851c 	8	5	6.0	155.9	149.9	4.70	0.00020	0.00502
Rv2852c	mqo	malate:quinone oxidoreductase 	21	16	3255.0	545.6	-2709.4	-2.58	0.00030	0.00704
Rv2853	PE_PGRS48	PE-PGRS FAMILY PROTEIN 	35	20	1141.3	1989.6	848.3	0.80	0.31830	0.64929
Rv2854	-	hypothetical protein Rv2854 	18	11	462.5	400.0	-62.5	-0.21	0.91650	1.00000
Rv2855	mtr	mycothione/glutathione reductase 	30	8	176.6	653.0	476.3	1.89	0.19890	0.48838
Rv2856	nicT	POSSIBLE NICKEL-TRANSPORT INTEGRAL MEMBRANE PROTEIN NICT 	15	12	188.6	211.2	22.6	0.16	0.85960	1.00000
Rv2857c	-	short chain dehydrogenase 	12	4	25.7	18.3	-7.4	-0.49	0.64910	0.97380
Rv2858c	aldC	PROBABLE ALDEHYDE DEHYDROGENASE ALDC 	14	3	55.0	70.5	15.5	0.36	0.88250	1.00000
Rv2859c	-	POSSIBLE AMIDOTRANSFERASE 	17	11	77.3	162.6	85.3	1.07	0.23680	0.53554
Rv2860c	glnA4	PROBABLE GLUTAMINE SYNTHETASE GLNA4 (GLUTAMINE SYNTHASE) (GS-II) 	31	18	1334.6	338.8	-995.9	-1.98	0.07190	0.29946
Rv2861c	mapB	methionine aminopeptidase 	15	1	4.0	0.0	-4.0	-0.41	1.00000	1.00000
Rv2862c	-	hypothetical protein Rv2862c 	5	3	371.6	638.9	267.3	0.78	0.32980	0.66353
Rv2863	-	hypothetical protein Rv2863 	4	4	426.1	1078.8	652.7	1.34	0.07860	0.31487
Rv2864c	-	POSSIBLE PENICILLIN-BINDING LIPOPROTEIN 	24	15	666.1	112.6	-553.5	-2.57	0.29770	0.61995
Rv2865	-	hypothetical protein Rv2865 	3	3	16.3	0.0	-16.3	-2.44	0.08110	0.32039
Rv2866	-	hypothetical protein Rv2866 	5	5	57.9	172.7	114.9	1.58	0.15280	0.43764
Rv2867c	-	hypothetical protein Rv2867c 	12	8	380.4	109.8	-270.6	-1.79	0.17650	0.46731
Rv2868c	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase 	14	1	3.7	0.0	-3.7	-0.30	1.00000	1.00000
Rv2869c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	21	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2870c	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase 	16	3	40.6	51.8	11.2	0.35	0.87190	1.00000
Rv2871	-	hypothetical protein Rv2871 	7	2	5.1	330.9	325.8	6.02	0.17870	0.46807
Rv2872	-	hypothetical protein Rv2872 	11	8	653.4	1025.1	371.7	0.65	0.38430	0.73017
Rv2873	mpt83	CELL SURFACE LIPOPROTEIN MPT83 (LIPOPROTEIN P23) 	13	10	135.0	169.2	34.2	0.33	0.69340	1.00000
Rv2874	dipZ	POSSIBLE INTEGRAL MEMBRANE C-TYPE CYTOCHROME BIOGENESIS PROTEIN DIPZ 	46	20	1037.1	629.0	-408.0	-0.72	0.44150	0.77620
Rv2875	mpt70	MAJOR SECRETED IMMUNOGENIC PROTEIN MPT70 	12	11	1105.5	490.8	-614.7	-1.17	0.13700	0.40793
Rv2876	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	1	1	0.0	2.0	2.0	-0.55	0.39620	0.74049
Rv2877c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	20	14	690.6	1331.7	641.0	0.95	0.10850	0.34800
Rv2878c	mpt53	SOLUBLE SECRETED ANTIGEN MPT53 PRECURSOR 	7	5	130.9	3.6	-127.3	-5.19	0.02390	0.15065
Rv2879c	-	hypothetical protein Rv2879c 	11	8	971.3	901.6	-69.7	-0.11	0.90210	1.00000
Rv2880c	-	hypothetical protein Rv2880c 	15	12	1424.6	1390.2	-34.4	-0.04	0.95480	1.00000
Rv2881c	cdsA	PROBABLE INTEGRAL MEMBRANE PHOSPHATIDATE CYTIDYLYLTRANSFERASE CDSA (CDP-DIGLYCERIDE SYNTHETASE) (CDP-DIGLYCERIDE PYROPHOSPHORYLASE) (CDP-DIACYLGLYCEROL SYNTHASE) (CDS) (CTP:PHOSPHATIDATE CYTIDYLYLTRANSFERASE) (CDP-DAG SYNTHASE) (CDP-DG SYNTHETASE) 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2882c	frr	ribosome recycling factor 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2883c	pyrH	uridylate kinase 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2884	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	15	7	640.1	20.1	-619.9	-4.99	0.00420	0.04681
Rv2885c	-	PROBABLE TRANSPOSASE 	17	11	184.5	172.1	-12.3	-0.10	0.89150	1.00000
Rv2886c	-	PROBABLE RESOLVASE 	21	15	530.2	1037.5	507.2	0.97	0.29570	0.61804
Rv2887	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	4	1.5	0.7	-0.8	-1.07	0.60180	0.92817
Rv2888c	amiC	amidase 	32	27	2411.5	1380.2	-1031.3	-0.81	0.19020	0.47610
Rv2889c	tsf	elongation factor Ts 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2890c	rpsB	30S ribosomal protein S2 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2891	-	hypothetical protein Rv2891 	13	7	231.0	332.1	101.1	0.52	0.51840	0.84841
Rv2892c	PPE45	PPE FAMILY PROTEIN 	21	16	1366.0	1975.7	609.6	0.53	0.42020	0.75454
Rv2893	-	POSSIBLE OXIDOREDUCTASE 	10	7	111.1	169.9	58.8	0.61	0.58320	0.91057
Rv2894c	xerC	site-specific tyrosine recombinase XerC 	12	7	5.8	43.5	37.6	2.90	0.05430	0.25340
Rv2895c	viuB	POSSIBLE MYCOBACTIN UTILIZATION PROTEIN VIUB 	12	9	730.4	829.2	98.8	0.18	0.81480	1.00000
Rv2896c	-	hypothetical protein Rv2896c 	20	11	396.8	229.0	-167.9	-0.79	0.30990	0.63725
Rv2897c	-	hypothetical protein Rv2897c 	11	3	44.0	0.5	-43.5	-6.55	0.20500	0.49549
Rv2898c	-	hypothetical protein Rv2898c 	4	1	0.2	3.2	2.9	3.90	0.39840	0.74084
Rv2899c	fdhD	formate dehydrogenase accessory protein 	13	4	394.7	85.7	-309.0	-2.20	0.88490	1.00000
Rv2900c	fdhF	POSSIBLE FORMATE DEHYDROGENASE H FDHF (FORMATE-HYDROGEN-LYASE-LINKED, SELENOCYSTEINE-CONTAINING POLYPEPTIDE) (FORMATE DEHYDROGENASE-H ALPHA SUBUNIT) (FDH-H) 	33	16	406.3	324.7	-81.6	-0.32	0.61570	0.94196
Rv2901c	-	hypothetical protein Rv2901c 	9	6	98.1	0.0	-98.1	-5.03	0.00130	0.02092
Rv2902c	rnhB	ribonuclease HII 	11	6	148.8	601.7	452.9	2.02	0.09040	0.34092
Rv2903c	lepB	PROBABLE SIGNAL PEPTIDASE I LEPB (SPASE I) (LEADER PEPTIDASE I). 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2904c	rplS	50S ribosomal protein L19 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2905	lppW	PROBABLE CONSERVED ALANINE RICH LIPOPROTEIN LPPW 	16	9	2254.5	9.4	-2245.2	-7.91	0.00000	0.00000
Rv2906c	trmD	tRNA (guanine-N(1)-)-methyltransferase 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2907c	rimM	16S rRNA-processing protein 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2908c	-	hypothetical protein Rv2908c 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2909c	rpsP	30S ribosomal protein S16 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2910c	-	hypothetical protein Rv2910c 	10	8	109.2	209.3	100.1	0.94	0.26860	0.58436
Rv2911	dacB2	PROBABLE D-ALANYL-D-ALANINE CARBOXYPEPTIDASE DACB2 (PENICILLIN-BINDING PROTEIN) (DD-PEPTIDASE) (DD-CARBOXYPEPTIDASE) (PBP) (DD-TRANSPEPTIDASE) (SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE) (D-AMINO ACID HYDROLASE) 	10	5	451.3	663.0	211.7	0.56	0.52750	0.85802
Rv2912c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	5	262.0	9.7	-252.3	-4.76	0.10750	0.34647
Rv2913c	-	POSSIBLE D-AMINO ACID AMINOHYDROLASE (D-AMINO ACID HYDROLASE) 	29	14	575.7	480.6	-95.1	-0.26	0.70040	1.00000
Rv2914c	pknI	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE I PKNI (PROTEIN KINASE I) (STPK I) (PHOSPHORYLASE B KINASE KINASE) (HYDROXYALKYL-PROTEIN KINASE) 	27	16	956.4	831.1	-125.3	-0.20	0.71680	1.00000
Rv2915c	-	hypothetical protein Rv2915c 	13	8	134.4	314.1	179.7	1.22	0.17570	0.46612
Rv2916c	ffh	PROBABLE SIGNAL RECOGNITION PARTICLE PROTEIN FFH (FIFTY-FOUR HOMOLOG) (SRP PROTEIN) 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2917	-	CONSERVED HYPOTHETICAL ALANINE AND ARGININE RICH PROTEIN 	25	15	223.6	1207.8	984.2	2.43	0.00060	0.01203
Rv2918c	glnD	PII uridylyl-transferase 	26	12	274.5	146.1	-128.4	-0.91	0.33630	0.67031
Rv2919c	glnB	PROBABLE NITROGEN REGULATORY PROTEIN P-II GLNB 	6	2	119.4	0.0	-119.4	-5.31	0.01180	0.09768
Rv2920c	amt	PROBABLE AMMONIUM-TRANSPORT INTEGRAL MEMBRANE PROTEIN AMT 	20	13	1254.4	336.6	-917.8	-1.90	0.47900	0.80539
Rv2921c	ftsY	PROBABLE CELL DIVISION PROTEIN FTSY (SRP RECEPTOR) (SIGNAL RECOGNITION PARTICLE RECEPTOR) 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2922A	acyP	PROBABLE ACYLPHOSPHATASE ACYP (ACYLPHOSPHATE PHOSPHOHYDROLASE) 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2922c	smc	PROBABLE CHROMOSOME PARTITION PROTEIN SMC 	41	17	8.0	202.5	194.5	4.66	0.00000	0.00000
Rv2923c	-	hypothetical protein Rv2923c 	5	4	107.4	7.5	-99.9	-3.84	0.57620	0.90442
Rv2924c	fpg	formamidopyrimidine-DNA glycosylase 	14	12	464.2	575.6	111.5	0.31	0.71400	1.00000
Rv2925c	rnc	ribonuclease III 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2926c	-	hypothetical protein Rv2926c 	6	3	28.9	34.4	5.5	0.25	0.99350	1.00000
Rv2927c	-	hypothetical protein Rv2927c 	12	1	36.3	97.2	60.9	1.42	0.10270	0.34148
Rv2928	tesA	PROBABLE THIOESTERASE TESA 	26	10	241.5	80.4	-161.1	-1.59	0.88800	1.00000
Rv2929	-	hypothetical protein Rv2929 	7	7	757.5	253.2	-504.3	-1.58	0.43610	0.77061
Rv2930	fadD26	acyl-CoA synthetase 	40	28	4029.7	29.6	-4000.1	-7.09	0.00000	0.00000
Rv2931	ppsA	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSA 	81	53	4351.2	21.2	-4329.9	-7.68	0.00000	0.00000
Rv2932	ppsB	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSB 	71	42	4661.4	13.3	-4648.0	-8.45	0.00000	0.00000
Rv2933	ppsC	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSC 	84	48	4878.2	18.5	-4859.6	-8.04	0.00000	0.00000
Rv2934	ppsD	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSD 	67	46	3931.4	157.0	-3774.5	-4.65	0.00000	0.00000
Rv2935	ppsE	PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSE 	68	43	4895.9	16.3	-4879.5	-8.23	0.00000	0.00000
Rv2936	drrA	PROBABLE DAUNORUBICIN-DIM-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER DRRA 	19	17	992.9	158.0	-834.9	-2.65	0.00290	0.03616
Rv2937	drrB	PROBABLE DAUNORUBICIN-DIM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DRRB 	23	16	797.3	219.6	-577.7	-1.86	0.00160	0.02400
Rv2938	drrC	PROBABLE DAUNORUBICIN-DIM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DRRC 	26	21	665.6	154.3	-511.4	-2.11	0.00040	0.00892
Rv2939	papA5	acyltransferase PapA5 	29	22	3155.4	35.8	-3119.7	-6.46	0.00000	0.00000
Rv2940c	mas	PROBABLE MULTIFUNCTIONAL MYCOCEROSIC ACID SYNTHASE MEMBRANE-ASSOCIATED MAS 	81	61	10164.4	46.6	-10117.7	-7.77	0.00000	0.00000
Rv2941	fadD28	acyl-CoA synthetase 	46	28	3179.8	15.3	-3164.5	-7.70	0.00000	0.00000
Rv2942	mmpL7	CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL7 	43	26	731.7	89.5	-642.2	-3.03	0.00030	0.00704
Rv2943	-	IS1533 transposase 	11	9	560.7	209.0	-351.7	-1.42	0.22790	0.52230
Rv2943A	-	POSSIBLE TRANSPOSASE 	7	2	0.6	68.3	67.7	6.80	0.18200	0.46858
Rv2944	-	IS1533 transposase 	10	5	67.6	258.9	191.3	1.94	0.01520	0.11379
Rv2945c	lppX	PROBABLE CONSERVED LIPOPROTEIN LPPX 	10	9	276.9	18.1	-258.7	-3.93	0.00050	0.01061
Rv2946c	pks1	PROBABLE POLYKETIDE SYNTHASE PKS1 	50	33	1196.5	920.2	-276.3	-0.38	0.43580	0.77061
Rv2947c	pks15	PROBABLE POLYKETIDE SYNTHASE PKS15 	22	17	1899.0	191.5	-1707.4	-3.31	0.00010	0.00302
Rv2948c	fadD22	acyl-CoA synthetase 	48	33	1391.2	1270.6	-120.6	-0.13	0.70880	1.00000
Rv2949c	-	hypothetical protein Rv2949c 	21	10	396.3	80.0	-316.3	-2.31	0.17040	0.46126
Rv2950c	fadD29	acyl-CoA synthetase 	45	28	3116.2	1318.5	-1797.7	-1.24	0.01340	0.10525
Rv2951c	-	POSSIBLE OXIDOREDUCTASE 	24	20	925.1	1165.0	239.9	0.33	0.48620	0.81373
Rv2952	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	16	12	639.1	935.8	296.7	0.55	0.31510	0.64441
Rv2953	-	hypothetical protein Rv2953 	25	16	1432.4	583.8	-848.5	-1.29	0.12550	0.38489
Rv2954c	-	hypothetical protein Rv2954c 	13	10	2337.7	2315.8	-21.9	-0.01	0.98230	1.00000
Rv2955c	-	hypothetical protein Rv2955c 	20	18	279.5	530.7	251.2	0.93	0.16950	0.46066
Rv2956	-	hypothetical protein Rv2956 	18	6	35.8	14.3	-21.5	-1.32	0.29540	0.61774
Rv2957	-	POSSIBLE GLYCOSYL TRANSFERASE 	18	13	1450.0	700.2	-749.7	-1.05	0.10340	0.34153
Rv2958c	-	POSSIBLE GLYCOSYL TRANSFERASE 	24	24	1046.9	1231.0	184.1	0.23	0.54280	0.87365
Rv2959c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	13	222.5	370.5	148.0	0.74	0.41270	0.74901
Rv2960c	-	hypothetical protein Rv2960c 	7	6	541.6	1065.4	523.8	0.98	0.15660	0.44434
Rv2961	-	PROBABLE TRANSPOSASE 	7	6	538.9	820.1	281.2	0.61	0.52920	0.85955
Rv2962c	-	POSSIBLE GLYCOSYL TRANSFERASE 	21	19	1796.2	1565.8	-230.4	-0.20	0.61020	0.93724
Rv2963	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	24	15	802.9	1135.3	332.4	0.50	0.37140	0.71264
Rv2964	purU	PROBABLE FORMYLTETRAHYDROFOLATE DEFORMYLASE PURU (FORMYL-FH(4) HYDROLASE) 	17	8	334.0	782.7	448.6	1.23	0.03480	0.19073
Rv2965c	coaD	phosphopantetheine adenylyltransferase 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2966c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	7	4	0.0	9.4	9.4	1.65	0.00020	0.00502
Rv2967c	pca	pyruvate carboxylase 	63	26	95.7	80.7	-15.0	-0.25	0.66430	0.98975
Rv2968c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2969c	-	POSSIBLE CONSERVED MEMBRANE OR SECRETED PROTEIN 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2970A	-	hypothetical protein Rv2970A 	4	4	148.6	0.0	-148.6	-5.63	0.00070	0.01336
Rv2970c	lipN	PROBABLE LIPASE/ESTERASE LIPN 	17	13	1021.4	1497.1	475.7	0.55	0.34830	0.68257
Rv2971	-	PROBABLE OXIDOREDUCTASE 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2972c	-	POSSIBLE CONSERVED MEMBRANE OR EXPORTED PROTEIN 	12	7	394.2	268.2	-126.1	-0.56	0.64530	0.96971
Rv2973c	recG	PROBABLE ATP-DEPENDENT DNA HELICASE RECG 	30	12	368.6	126.4	-242.2	-1.54	0.22640	0.52065
Rv2974c	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	20	14	201.8	474.9	273.1	1.23	0.04530	0.22397
Rv2975c	-	hypothetical protein Rv2975c 	2	1	5.2	0.0	-5.2	-0.78	0.39580	0.74049
Rv2976c	ung	uracil-DNA glycosylase 	8	3	23.6	0.5	-23.1	-5.65	0.05000	0.23921
Rv2977c	thiL	thiamine monophosphate kinase 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2978c	-	PROBABLE TRANSPOSASE 	12	4	167.4	97.4	-70.0	-0.78	0.51830	0.84841
Rv2979c	-	PROBABLE RESOLVASE 	7	6	410.6	171.9	-238.8	-1.26	0.22400	0.51852
Rv2980	-	POSSIBLE CONSERVED SECRETED PROTEIN 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2981c	ddl	D-alanyl-alanine synthetase A 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2982c	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase 	13	8	603.7	138.1	-465.6	-2.13	0.08110	0.32039
Rv2983	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2984	ppk	polyphosphate kinase 	32	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2985	mutT1	POSSIBLE HYDROLASE MUTT1 	15	8	26.9	432.6	405.8	4.01	0.00010	0.00302
Rv2986c	hupB	PROBABLE DNA-BINDING PROTEIN HU HOMOLOG HUPB (HISTONE-LIKE PROTEIN) (HLP) (21-KDA LAMININ-2-BINDING PROTEIN) 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2987c	leuD	isopropylmalate isomerase small subunit 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2988c	leuC	isopropylmalate isomerase large subunit 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2989	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	1	0.0	1.1	1.1	-1.44	0.39470	0.73937
Rv2990c	-	hypothetical protein Rv2990c 	18	13	1943.0	581.9	-1361.1	-1.74	0.06770	0.28798
Rv2991	-	hypothetical protein Rv2991 	5	4	560.4	88.3	-472.2	-2.67	0.02570	0.15825
Rv2992c	gltX	glutamyl-tRNA synthetase 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2993c	-	POSSIBLE 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) 	9	4	412.0	0.0	-412.0	-7.10	0.00470	0.05096
Rv2994	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	20	10	392.7	225.6	-167.1	-0.80	0.36620	0.70620
Rv2995c	leuB	3-isopropylmalate dehydrogenase 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2996c	serA1	PROBABLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA1 (PGDH) 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2997	-	POSSIBLE ALANINE RICH DEHYDROGENASE 	16	6	142.2	103.1	-39.1	-0.46	0.54240	0.87365
Rv2998	-	hypothetical protein Rv2998 	5	3	194.2	1.4	-192.7	-7.07	0.00800	0.07406
Rv2998A	-	hypothetical protein Rv2998A 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv2999	lppY	PROBABLE CONSERVED LIPOPROTEIN LPPY 	11	4	44.0	403.1	359.0	3.19	0.01020	0.08790
