Rv_ID,gene_name,func_tuberculist,COG,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10
Rv3230c,-,intermediary metabolism and respiration,C,-1.5910577,0.8588301,7.3527927,-0.67298204,-7.0425878,13.94225,-3.1113386,-4.8339114,5.077781,1.1968973
Rv3231c,-,conserved hypotheticals,S,-1.2379706,3.2605433,3.9610822,-3.3923297,-7.5271773,11.82306,-1.3247067,-3.0075998,2.2168405,-1.8530699
Rv3232c,pvdS,intermediary metabolism and respiration,S,1.3499607,7.1003523,9.58391,-3.1873164,-6.481211,12.560581,0.7508143,-3.1984136,2.812798,2.07021
Rv3236c,-,cell wall and cell processes,P,-1.5326457,0.9285105,7.423206,-0.6406551,-6.9822617,13.927988,-3.0635905,-4.9151864,5.002316,1.1162313
Rv3239c,-,cell wall and cell processes,GEPR,-1.1143476,2.6375508,7.852533,-3.7510147,-7.2807403,11.503291,-1.657741,-1.6819906,4.1751447,0.75667536
Rv3240c,secA1,cell wall and cell processes,U,-2.6114242,2.890211,7.7674055,-3.9438758,-7.3280745,11.998391,-3.1610448,1.1514182,5.817826,3.1970732
Rv3244c,lpqB,cell wall and cell processes,S,-2.5846822,2.6789365,7.770738,-4.0387554,-7.4125557,11.850004,-3.1132877,1.2333024,5.7531505,3.1654594
Rv3245c,mtrB,regulatory proteins,T,-2.5289369,2.400762,7.8545136,-4.15577,-7.513685,11.6653185,-3.0134592,1.2487727,5.601444,3.0532098
Rv3246c,mtrA,regulatory proteins,TK,-2.5519934,2.4787388,7.8295994,-4.1319003,-7.490355,11.7200365,-3.0496483,1.2807769,5.661207,3.1153646
Rv3247c,tmk,intermediary metabolism and respiration,F,-2.5866423,2.6665308,7.7812467,-4.054425,-7.4176493,11.845927,-3.1092587,1.2455144,5.7477536,3.1673155
Rv3248c,sahH,intermediary metabolism and respiration,H,-2.6163092,2.8710406,7.746847,-3.9338524,-7.3239937,11.977894,-3.1644688,1.1685463,5.8194575,3.198745
Rv3249c,-,regulatory proteins,K,-2.6159036,2.8869984,7.7413263,-3.9148836,-7.3105817,11.990988,-3.1668327,1.1574222,5.820967,3.1974766
Rv3252c,alkB,lipid metabolism,S,-1.1104796,2.6445837,7.8547397,-3.7555218,-7.277665,11.499916,-1.653106,-1.6878729,4.216971,0.7348954
Rv3255c,manA,intermediary metabolism and respiration,G,-2.5804465,2.6801612,7.7849946,-4.042677,-7.417524,11.845982,-3.100475,1.2384065,5.7402835,3.1639767
Rv3256c,-,conserved hypotheticals,S,-2.5428395,2.851111,7.772957,-3.9370618,-7.355403,11.951233,-3.0982032,1.0797964,5.738648,3.1120348
Rv3257c,manB,intermediary metabolism and respiration,G,-2.5837934,2.4778948,7.7866726,-4.1530623,-7.5108995,11.709308,-3.0799937,1.3176506,5.69576,3.157533
Rv3258c,-,conserved hypotheticals,S,-2.5917106,2.869518,7.7747645,-3.9514055,-7.3254886,11.980881,-3.1388803,1.123904,5.782321,3.156716
Rv3259,-,conserved hypotheticals,L,-0.7952053,2.0520294,6.8188276,-2.5493007,-6.6594286,13.094125,-2.6876018,-4.474511,4.191849,-0.20476685
Rv3260c,whiB2,regulatory proteins,S,-1.1528989,2.6126714,7.8316617,-3.7260668,-7.286733,11.529392,-1.7016782,-1.6293447,4.218627,0.7806268
Rv3261,fbiA,intermediary metabolism and respiration,S,-0.46049,3.1249585,7.524519,-2.0956876,-7.19249,11.61572,-0.6432681,-3.7834191,2.226745,-1.0391393
Rv3262,fbiB,intermediary metabolism and respiration,C,-0.58583856,1.2641724,8.523964,-1.6268344,-6.8857756,11.776143,-1.0960126,-2.1957269,3.3698165,0.31619784
Rv3263,-,information pathways,L,1.0301524,5.2570796,8.498599,-2.3123486,-6.9032645,10.358182,1.2043214,-5.270008,-0.32447088,-2.9089134
Rv3264c,manB,cell wall and cell processes,MJ,-2.5798552,2.6597495,7.787464,-4.0475764,-7.418331,11.838453,-3.1013052,1.2348492,5.7369623,3.156761
Rv3265c,wbbL1,cell wall and cell processes,R,-2.6239026,2.8361158,7.7484064,-3.9428327,-7.3245864,11.965501,-3.1640139,1.1690016,5.800266,3.1775546
Rv3266c,rmlD,intermediary metabolism and respiration,M,-2.5890987,2.7399256,7.783878,-4.00689,-7.3857117,11.8852415,-3.1212785,1.2018728,5.7637486,3.1666937
Rv3267,-,conserved hypotheticals,K,-1.0651813,2.7913978,5.6737976,-2.5606134,-7.3210273,11.987281,-1.3971227,-3.5890877,2.7559168,-0.97390836
Rv3268,-,conserved hypotheticals,S,-1.2322875,3.2594607,3.96566,-3.386527,-7.5266676,11.841285,-1.3321942,-3.02011,2.2185333,-1.8477453
Rv3269,-,"virulence, detoxification, adaptation",S,-0.9702781,1.9649343,7.5898843,-2.1443717,-7.179142,12.632313,-1.9770492,-3.2455122,3.7644057,0.21842119
Rv3270,ctpC,cell wall and cell processes,P,-0.4834169,2.9875603,7.646318,-2.039909,-7.175041,11.624955,-0.6533499,-3.6354728,2.3326583,-0.9293569
Rv3271c,-,cell wall and cell processes,S,-2.5602689,2.8583653,7.7729144,-3.9356294,-7.350369,11.959938,-3.1125364,1.0969296,5.7593083,3.1356878
Rv3272,-,conserved hypotheticals,C,-1.5905952,0.8240793,7.3301888,-0.71999913,-6.9874187,13.883062,-3.0348132,-4.889668,5.0952077,1.1504933
Rv3273,-,intermediary metabolism and respiration,P,-1.5827956,0.87850434,7.3615184,-0.6817771,-7.0352254,13.886338,-3.0349903,-4.869674,5.0562377,1.1981688
Rv3274c,fadE25,lipid metabolism,I,-2.5950186,2.857994,7.7642837,-3.9406428,-7.3398886,11.964306,-3.1424267,1.1468301,5.7950554,3.1754766
Rv3275c,purE,intermediary metabolism and respiration,F,-2.5917075,2.8714983,7.7571282,-3.9234889,-7.327213,11.974371,-3.1476276,1.1342872,5.8073397,3.1796143
Rv3276c,purK,intermediary metabolism and respiration,F,-2.5221148,2.933076,7.810623,-3.870794,-7.2864733,12.017678,-3.1871417,1.0729353,5.8511157,3.109113
Rv3277,-,cell wall and cell processes,S,-2.6310463,2.885698,7.732251,-3.941568,-7.317792,11.988656,-3.174176,1.1863738,5.834686,3.2222567
Rv3278c,-,cell wall and cell processes,S,0.044586327,-6.6388755,-13.039413,-2.933734,-1.1429034,-1.1322697,0.1013495,2.4312742,2.190461,-0.7220344
Rv3279c,birA,intermediary metabolism and respiration,H,-2.5806668,2.8220787,7.7962894,-3.962475,-7.373332,11.935023,-3.121557,1.1458805,5.770059,3.1594715
Rv3280,accD5,lipid metabolism,I,-2.5538306,2.5381134,7.825904,-4.1008344,-7.461831,11.762618,-3.0587072,1.2581704,5.679421,3.121632
Rv3281,-,lipid metabolism,S,-1.2338715,2.6500344,7.878696,-3.6473567,-7.140613,11.515124,-1.8231245,-1.568559,4.356667,0.8199767
Rv3283,sseA,intermediary metabolism and respiration,P,-2.3398414,1.6787499,8.050965,-4.1693068,-7.4646573,11.252959,-2.7727568,0.96064585,5.3049707,2.5511487
Rv3284,-,conserved hypotheticals,R,-1.4999557,2.3782125,7.8481135,-3.5681388,-7.4055996,11.605019,-1.967546,-1.0757118,4.4500074,1.1378719
Rv3285,accA3,lipid metabolism,I,-2.5593662,2.5355115,7.8172083,-4.1051974,-7.4666715,11.757354,-3.064372,1.2649777,5.684796,3.1278636
Rv3288c,usfY,conserved hypotheticals,S,-0.9145894,2.4308095,7.052622,-2.7586267,-7.061643,12.437959,-2.159002,-3.708819,3.95165,0.0649867
Rv3291c,-,regulatory proteins,K,1.1064584,5.301374,8.485855,-2.3504896,-6.8395143,10.320113,1.2397568,-5.330738,-0.3453602,-2.984256
Rv3292,-,conserved hypotheticals,S,-2.3388536,2.7114604,7.800707,-3.88371,-7.384557,11.865671,-2.9081433,0.6626363,5.489541,2.7456481
Rv3294c,-,conserved hypotheticals,R,-1.1696476,2.6174042,7.8286242,-3.7077143,-7.2823014,11.52856,-1.7140925,-1.6271607,4.220708,0.78903997
Rv3295,-,regulatory proteins,K,1.160337,6.8201375,9.471585,-3.1424797,-6.559874,12.444379,0.68847203,-3.241868,2.7797618,1.8176318
Rv3296,lhr,information pathways,R,-2.380938,2.7373703,7.78318,-3.922161,-7.4116955,11.877306,-2.9338465,0.78236437,5.558586,2.839778
Rv3301c,phoY1,cell wall and cell processes,P,-0.0854838,5.1833444,9.052366,-2.895507,-6.8447347,11.194716,0.24361789,-3.380122,1.8231813,0.25092617
Rv3302c,glpD2,intermediary metabolism and respiration,C,-2.5570815,2.473003,7.847987,-4.1458917,-7.496213,11.704867,-3.050944,1.2878542,5.6577806,3.1173985
Rv3303c,lpdA,intermediary metabolism and respiration,C,-2.5746012,2.8872592,7.759488,-3.9203694,-7.3287926,11.983225,-3.1428494,1.1323767,5.8315296,3.212846
Rv3304,-,conserved hypotheticals,S,-0.4821414,1.2036335,8.695891,-1.7276049,-6.8055325,11.882147,-1.1638108,-2.183428,3.369848,0.46074712
Rv3305c,amiA1,intermediary metabolism and respiration,R,-1.5102326,2.4018755,7.8666945,-3.5825586,-7.4213758,11.590589,-1.9675187,-1.0612156,4.44836,1.152823
Rv3307,deoD,intermediary metabolism and respiration,F,-1.5547838,2.4206407,7.9018974,-3.6098652,-7.455263,11.556569,-2.0020711,-0.99869764,4.481437,1.2006086
Rv3310,-,cell wall and cell processes,S,0.75145406,4.916443,9.661743,-1.7501302,-7.7668867,10.585055,1.3984355,-5.064992,-0.47540274,-2.145198
Rv3311,-,conserved hypotheticals,S,-1.1027073,2.858538,5.280873,-2.7859087,-7.3591127,11.9759,-1.44142,-3.4196727,2.715321,-1.0943892
Rv3313c,add,intermediary metabolism and respiration,F,0.78664553,4.9986615,9.554096,-1.7877154,-7.7527056,10.564201,1.3153096,-5.128799,-0.46376935,-2.1643994
Rv3316,sdhC,intermediary metabolism and respiration,C,-0.7551952,2.2549934,6.817787,-2.5748703,-6.7089224,13.075326,-2.5343013,-4.5530853,4.14401,-0.10241589
Rv3318,sdhA,intermediary metabolism and respiration,C,1.0263255,5.255684,8.50327,-2.308321,-6.90907,10.362072,1.2041249,-5.2670565,-0.32587105,-2.905425
Rv3319,sdhB,intermediary metabolism and respiration,C,1.3445811,7.1011605,9.584607,-3.1833007,-6.484418,12.558811,0.7438488,-3.199609,2.8087583,2.068449
Rv3320c,-,"virulence, detoxification, adaptation",R,0.18014443,-6.8289127,-14.416085,-3.382807,-0.18303108,-1.6940728,-0.098393805,3.1944788,2.069438,-1.5213339
Rv3326,-,insertion seqs and phages,L,3.9563937,1.130668,4.622786,-1.1543014,-2.1542923,3.2179418,0.4657853,-0.45079446,1.4951354,-2.2096891
Rv3327,-,insertion seqs and phages,S,0.26237792,5.5524735,9.320272,-2.8068342,-6.9775643,11.3383045,0.7678396,-4.010137,1.5178279,-0.5124421
Rv3329,-,intermediary metabolism and respiration,H,0.25520772,5.5637965,9.331523,-2.814135,-6.9718394,11.347218,0.76683503,-4.0033207,1.5272803,-0.50097775
Rv3330,dacB1,cell wall and cell processes,M,-0.79325384,2.0646687,6.8019485,-2.5434558,-6.666965,13.073896,-2.6780577,-4.484148,4.2001657,-0.18967578
Rv3331,sugI,cell wall and cell processes,GEPR,1.9818431,5.996687,7.9151063,-3.088919,-5.9712505,10.016283,1.5219858,-5.9133997,-0.2962012,-4.0336075
Rv3332,nagA,cell wall and cell processes,G,0.20637232,-6.7876515,-14.387289,-3.3566644,-0.044262767,-1.7335615,-0.1245498,3.1774845,2.0788186,-1.4683563
Rv3334,-,regulatory proteins,K,-0.72200173,2.6233766,2.3776534,3.0661964,-4.928268,6.6667624,-0.11948641,-5.0698137,1.5864569,-1.1429999
Rv3335c,-,cell wall and cell processes,S,0.7473617,4.962388,9.701628,-1.7392254,-7.798761,10.584396,1.4111522,-5.1345434,-0.56113565,-2.1508768
Rv3336c,trpS,information pathways,J,-2.5805116,2.853302,7.7794437,-3.9356048,-7.349334,11.951584,-3.128278,1.1300927,5.7832146,3.1623962
Rv3337,-,conserved hypotheticals,R,0.64318514,4.903708,9.069364,-1.9913329,-7.430558,10.8882675,0.9196388,-5.008228,0.2497567,-2.0642276
Rv3340,metC,intermediary metabolism and respiration,E,-1.6130258,0.960461,7.227564,-0.6517931,-7.1127205,13.887054,-3.1839716,-4.708684,4.954531,1.1169046
Rv3341,metX,intermediary metabolism and respiration,E,-1.2518989,2.892147,4.355292,-3.3472126,-7.5082994,11.771461,-1.4871356,-2.8829873,2.461482,-1.5986404
Rv3345c,PE_PGRS50,PE/PPE,S,-2.407088,2.7268188,7.816557,-3.8955376,-7.366391,11.873985,-2.9733722,0.784082,5.544204,2.8541558
Rv3347c,PPE55,PE/PPE,S,-1.206542,2.6420765,7.8601375,-3.680221,-7.1978674,11.51567,-1.7798632,-1.587399,4.306945,0.8097422
Rv3349c,-,insertion seqs and phages,L,0.16164322,-6.673835,-13.875221,-3.2954142,-0.62007356,-1.5081459,-0.21152833,2.8391907,2.1411796,-1.208942
Rv3350c,PPE56,PE/PPE,S,-1.242698,2.6487892,7.8843145,-3.641115,-7.1411715,11.515496,-1.8289664,-1.5561799,4.3618064,0.82775146
Rv3351c,-,conserved hypotheticals,C,2.332004,6.191806,7.749241,-3.3666258,-5.7030926,9.839033,1.7461804,-6.1871967,-0.3666656,-4.3738694
Rv3356c,folD,intermediary metabolism and respiration,H,-2.601099,2.8118358,7.787045,-3.9718845,-7.365223,11.926196,-3.1291065,1.1691397,5.772919,3.174579
Rv3358,-,"virulence, detoxification, adaptation",S,-0.030194685,5.3489785,9.084383,-2.9209988,-6.877699,11.128696,0.38616946,-3.2367764,1.7650018,0.34957394
Rv3359,-,intermediary metabolism and respiration,C,-1.1752597,2.5624518,7.7794633,-3.6990416,-7.3573256,11.571064,-1.702171,-1.6356808,4.153205,0.78083575
Rv3362c,-,conserved hypotheticals,R,0.2234362,-6.6985884,-14.334544,-3.6099446,-0.016959375,-1.64717,-0.33361343,3.2333064,2.0932624,-1.7283432
Rv3365c,-,conserved hypotheticals,T,-1.4817052,2.3803968,7.83677,-3.5556781,-7.391494,11.619199,-1.9451565,-1.0884031,4.4291234,1.1244656
Rv3367,PE_PGRS51,PE/PPE,S,-1.1535666,2.6035025,7.8194427,-3.725016,-7.307951,11.533586,-1.6927774,-1.6397145,4.2000465,0.7743977
Rv3370c,dnaE2,information pathways,L,-1.1621392,2.5828834,7.8105683,-3.7134814,-7.322441,11.548108,-1.6975133,-1.6353196,4.193081,0.7814339
Rv3371,-,lipid metabolism,S,1.2157835,6.931745,9.527053,-3.163057,-6.540419,12.458475,0.72328234,-3.2295418,2.7621555,1.9051527
Rv3372,otsB2,"virulence, detoxification, adaptation",R,-2.408305,2.7312648,7.814717,-3.8947225,-7.365191,11.879051,-2.9736903,0.78777283,5.5495844,2.85681
Rv3375,amiD,intermediary metabolism and respiration,J,-1.2236757,2.5501714,7.8220606,-3.7037077,-7.357482,11.557814,-1.742534,-1.5162121,4.2431116,0.8650722
Rv3378c,-,intermediary metabolism and respiration,S,0.26663908,-6.448526,-14.290271,-3.689783,0.093042515,-1.512914,-0.56765175,3.2584333,1.9565724,-1.5665812
Rv3380c,-,insertion seqs and phages,L,3.950931,1.1361387,4.6282525,-1.1597399,-2.1597686,3.2234287,0.46034962,-0.45626944,1.5005571,-2.2042527
Rv3382c,lytB1,cell wall and cell processes,IM,0.22172025,-6.741113,-14.436024,-3.449861,-0.05191075,-1.7461119,-0.18646967,3.2179375,2.092745,-1.5367337
Rv3383c,idsB,lipid metabolism,H,-1.2327197,3.281553,3.9700453,-3.3854418,-7.528937,11.842919,-1.3158506,-3.0409997,2.2014196,-1.86033
Rv3386,-,insertion seqs and phages,L,-1.1903622,2.4312832,4.908529,-3.202786,-7.4860954,11.798864,-1.7180552,-2.575092,2.96762,-1.1125035
Rv3387,-,insertion seqs and phages,L,-1.2437974,2.4581976,4.842007,-3.2601798,-7.435085,11.794218,-1.7643893,-2.625651,2.9045522,-1.1772963
Rv3388,PE_PGRS52,PE/PPE,S,-1.1305151,2.1818106,7.359909,-2.5118136,-7.292402,12.301154,-1.9505264,-2.8148592,3.78701,0.16633826
Rv3389c,-,intermediary metabolism and respiration,I,-1.1163449,2.564604,7.772277,-3.7010164,-7.3496556,11.573518,-1.6513166,-1.6889036,4.1494174,0.73467696
Rv3391,acrA1,lipid metabolism,IQR,-1.1501684,2.6040096,7.817458,-3.7249582,-7.3105288,11.535417,-1.6887826,-1.644697,4.193938,0.7711124
Rv3394c,-,conserved hypotheticals,L,-1.1642798,2.6109698,7.8280134,-3.7284424,-7.2978454,11.525718,-1.7040981,-1.6206775,4.2177587,0.789542
Rv3396c,guaA,intermediary metabolism and respiration,F,-2.6121323,2.8411822,7.778755,-3.947115,-7.3278074,11.945719,-3.1598952,1.14588,5.808898,3.1760595
Rv3399,-,lipid metabolism,Q,-0.6118335,2.6616678,2.5454948,2.903401,-4.9465423,6.8027344,-0.064216875,-5.033958,1.5593362,-1.199872
Rv3400,-,intermediary metabolism and respiration,R,-0.5550127,3.3711326,6.8404536,-2.218936,-7.2668934,11.437252,-0.47471705,-3.9026048,1.8053577,-1.4118651
Rv3402c,-,cell wall and cell processes,M,-1.2068375,2.641893,7.864404,-3.6789234,-7.1903915,11.517849,-1.7808245,-1.5880724,4.309945,0.8103142
Rv3403c,-,conserved hypotheticals,S,-1.1496938,2.6121857,7.8083057,-3.7260163,-7.3087754,11.525981,-1.6889154,-1.6546459,4.1922708,0.7572248
Rv3405c,-,regulatory proteins,K,0.71027523,4.9776835,9.627916,-1.767658,-7.7625017,10.591685,1.3782638,-5.0871477,-0.49064127,-2.1432936
Rv3406,-,intermediary metabolism and respiration,Q,-0.034000874,5.3491244,9.07944,-2.9270968,-6.872965,11.130736,0.3900601,-3.236441,1.7630945,0.3491501
Rv3410c,guaB3,intermediary metabolism and respiration,F,-2.5417645,2.8379898,7.780313,-3.935695,-7.3522964,11.945087,-3.0938175,1.0622437,5.734369,3.1000564
Rv3411c,guaB2,intermediary metabolism and respiration,F,-2.5986657,2.8178627,7.7796807,-3.9665563,-7.348957,11.934527,-3.140672,1.1666052,5.787652,3.1639738
Rv3413c,-,conserved hypotheticals,S,0.7098463,4.8743663,9.437485,-1.7837036,-7.6284757,10.679908,1.2494864,-5.1375666,-0.30823654,-2.1716044
Rv3414c,sigD,information pathways,K,0.15129314,-6.798267,-14.389611,-3.3686588,0.002245378,-1.7643613,-0.08649648,3.195674,2.0977755,-1.5040388
Rv3416,whiB3,regulatory proteins,S,-1.2455516,3.290866,3.929066,-3.3981807,-7.5295777,11.857247,-1.3212574,-3.0403087,2.2099829,-1.872227
Rv3417c,groEL,"virulence, detoxification, adaptation",O,0.2519031,-6.452837,-14.305589,-3.705665,0.06613199,-1.5334375,-0.5968447,3.2038486,1.9724399,-1.6033825
Rv3418c,groES,"virulence, detoxification, adaptation",O,-2.5987635,2.852819,7.7635865,-3.9432411,-7.3361897,11.96159,-3.1482785,1.1494974,5.8011403,3.175528
Rv3419c,gcp,intermediary metabolism and respiration,O,-2.4152815,2.6718812,7.8233466,-3.9219768,-7.3881216,11.847079,-2.9691575,0.85583526,5.5537243,2.8782618
Rv3420c,rimI,information pathways,R,-1.1554224,2.5923626,7.7664323,-3.7119405,-7.3088098,11.554632,-1.6956059,-1.6732997,4.1661916,0.7315661
Rv3421c,-,conserved hypotheticals,O,-1.314876,2.4626815,7.8236585,-3.6208787,-7.385887,11.604165,-1.832206,-1.3683056,4.314262,0.9599378
Rv3423c,alr,intermediary metabolism and respiration,M,-2.5572867,2.520037,7.8193274,-4.112402,-7.4736414,11.746911,-3.060691,1.2683272,5.678565,3.1237721
Rv3425,PPE57,PE/PPE,S,-1.2112259,2.061839,7.21113,-2.359333,-7.2557764,12.390429,-2.0484333,-2.7747142,3.6966596,0.21869694
Rv3427c,-,insertion seqs and phages,L,-1.296266,2.4008653,7.7619357,-3.474454,-7.3931017,11.681608,-1.8225417,-1.5484688,4.2151017,0.8437816
Rv3433c,-,conserved hypotheticals,S,-0.4185578,3.2536619,7.5106463,-2.1526275,-7.216653,11.638611,-0.6249341,-3.8794131,2.1540456,-1.091996
Rv3434c,-,cell wall and cell processes,S,1.1375152,5.307752,8.475577,-2.3597255,-6.814724,10.304549,1.2425214,-5.3499312,-0.3388607,-3.008948
Rv3438,-,conserved hypotheticals,S,-1.6015737,0.79318917,7.3649416,-0.66246593,-6.9755883,13.939375,-3.051683,-4.924601,5.1483545,1.2036456
Rv3450c,-,cell wall and cell processes,S,1.2656262,7.004957,9.598374,-3.1779993,-6.4814496,12.467869,0.74578106,-3.2732968,2.692798,1.8929377
Rv3453,-,cell wall and cell processes,S,2.2933617,6.20721,7.7462287,-3.3361804,-5.711472,9.885701,1.7220049,-6.1532254,-0.35655332,-4.383079
Rv3455c,truA,information pathways,J,-0.632854,1.2343352,8.508789,-1.5809946,-6.9139314,11.7792845,-1.1516364,-2.1565082,3.4769285,0.35581505
Rv3460c,rpsM,information pathways,J,-0.9116653,2.4165802,6.9435625,-2.8024702,-6.9827933,12.589523,-2.337115,-3.988991,4.090822,0.050138794
Rv3463,-,conserved hypotheticals,C,-1.611343,0.80328155,7.3678284,-0.6479351,-6.9903846,13.94607,-3.0616066,-4.9174457,5.1437726,1.2081697
Rv3468c,-,intermediary metabolism and respiration,MG,0.6310432,4.887922,9.051404,-1.9872445,-7.424979,10.907346,0.9006016,-5.0096083,0.27619594,-2.05868
Rv3470c,ilvB2,intermediary metabolism and respiration,EH,0.104998685,-6.656413,-13.582932,-3.2172792,-0.79128915,-1.3565313,-0.15781574,2.69108,2.1324975,-1.0667504
Rv3472,-,conserved hypotheticals,S,0.6446099,4.9005795,9.072423,-1.9865624,-7.43391,10.886944,0.92341727,-5.012873,0.24339084,-2.0694585
Rv3473c,bpoA,"virulence, detoxification, adaptation",R,-0.009617902,5.349309,9.094505,-2.9026375,-6.8900075,11.0981,0.37341216,-3.2515907,1.7345594,0.34753957
Rv3475,-,insertion seqs and phages,L,3.985018,1.1017224,4.593931,-1.1253383,-2.1256616,3.1896749,0.49463257,-0.422023,1.4662827,-2.238548
Rv3477,PE31,PE/PPE,S,0.2335574,-6.695722,-14.329165,-3.4405947,-0.13208821,-1.7303488,-0.20880006,3.2129345,2.1062453,-1.6706609
Rv3483c,-,cell wall and cell processes,S,0.74678016,5.003444,9.668817,-1.7297106,-7.788833,10.560237,1.38239,-5.115362,-0.5486761,-2.1215487
Rv3484,cpsA,conserved hypotheticals,K,-0.604694,3.2366304,6.9274373,-2.2365673,-7.3064127,11.594742,-0.61945766,-3.8275204,2.0610464,-1.2718073
Rv3490,otsA,"virulence, detoxification, adaptation",G,-1.1534482,1.7754359,7.0926695,-1.6719257,-7.0963273,12.904348,-2.2148051,-4.0490313,4.069174,0.2800846
Rv3491,-,conserved hypotheticals,S,0.22220953,-6.710793,-14.34225,-3.4268517,-0.035781864,-1.7553279,-0.13057955,3.309613,2.0681782,-1.5534332
Rv3492c,-,conserved hypotheticals,S,-1.1693678,3.268637,4.101247,-3.3777099,-7.5790243,11.714151,-1.2240899,-3.1215887,2.1254005,-1.8542626
Rv3493c,-,conserved hypotheticals,S,0.6315152,4.8304176,9.368807,-1.7900081,-7.7745614,10.61011,1.1900276,-4.958753,-0.38284174,-2.108171
Rv3494c,mce4F,"virulence, detoxification, adaptation",Q,-0.5153978,3.4971316,6.5906463,-2.3732693,-7.3731503,11.414127,-0.41845432,-3.8562527,1.6659611,-1.5875994
Rv3495c,lprN,cell wall and cell processes,Q,-1.1085706,3.2889824,4.2613497,-3.3088071,-7.581255,11.664278,-1.1596088,-3.2040763,2.0840425,-1.8303244
Rv3496c,mce4D,"virulence, detoxification, adaptation",Q,-0.5463478,3.482235,6.6011972,-2.4463365,-7.38602,11.443306,-0.47183463,-3.807512,1.7077582,-1.5577843
Rv3497c,mce4C,"virulence, detoxification, adaptation",Q,0.38326237,-6.781083,-14.456971,-3.5209248,-0.2870648,-1.8111132,-0.4081581,3.176468,2.3955762,-1.4003955
Rv3498c,mce4B,"virulence, detoxification, adaptation",Q,0.1220473,4.378566,8.713642,-1.9338323,-7.369035,11.572707,0.25150537,-4.698423,1.0117745,-1.5557287
Rv3499c,mce4A,"virulence, detoxification, adaptation",Q,-0.5050259,3.558015,6.6020713,-2.4107015,-7.4274063,11.439695,-0.34886292,-3.937665,1.5730134,-1.6980033
Rv3500c,yrbE4B,"virulence, detoxification, adaptation",Q,-0.55847645,3.5206597,6.4626913,-2.4565563,-7.434571,11.459295,-0.4091774,-3.8769681,1.623118,-1.6894878
Rv3501c,yrbE4A,"virulence, detoxification, adaptation",Q,0.41482362,-6.7025166,-14.397748,-3.5329075,-0.32814348,-1.8266422,-0.39984155,3.1816566,2.423498,-1.4443518
Rv3502c,fabG,intermediary metabolism and respiration,IQR,-0.62467706,3.4608376,6.254649,-2.5282712,-7.3202643,11.294239,-0.5377208,-3.711893,1.672564,-1.5797838
Rv3503c,fdxD,intermediary metabolism and respiration,C,0.22554839,-6.6372557,-14.319536,-3.5200884,-0.020683205,-1.6686761,-0.31188944,3.2224028,2.0590491,-1.6371067
Rv3506,fadD17,lipid metabolism,IQ,0.22367968,5.5286975,9.298474,-2.8361764,-6.976963,11.315437,0.7297799,-3.965678,1.5570405,-0.4680939
Rv3510c,-,conserved hypotheticals,R,0.28116673,-6.6463757,-14.369616,-3.4091825,-0.07379824,-1.6896243,-0.23642302,3.1907535,2.1341872,-1.4676876
Rv3512,PE_PGRS56,PE/PPE,S,-0.92053163,2.4086294,6.9567986,-2.7919755,-6.993122,12.593708,-2.3350153,-3.989294,4.095225,0.059435755
Rv3516,echA19,lipid metabolism,I,0.7217871,4.952494,9.688119,-1.7493867,-7.797236,10.590187,1.3937522,-5.108765,-0.53292525,-2.1292987
Rv3518c,cyp142,intermediary metabolism and respiration,Q,-0.72934395,2.601894,2.3963525,3.0512073,-4.943661,6.6640983,-0.14077997,-5.0530553,1.5756104,-1.1316797
Rv3522,ltp4,lipid metabolism,I,-0.70824397,2.626055,2.3891072,3.054906,-4.923012,6.679445,-0.11322102,-5.0771594,1.589991,-1.1480436
Rv3526,-,intermediary metabolism and respiration,PR,0.5797197,4.8115964,9.305928,-1.8152467,-7.73004,10.629471,1.1441964,-4.8797083,-0.2978002,-2.014437
Rv3529c,-,conserved hypotheticals,S,0.21064183,-6.706722,-14.362797,-3.3708732,-0.11032034,-1.7941236,-0.2159477,3.1632662,2.1343408,-1.591634
Rv3531c,-,conserved hypotheticals,S,-0.96089524,3.2921584,4.4221244,-3.3188903,-7.700438,11.2363825,-0.9398257,-3.3851566,1.8936744,-1.8269037
Rv3534c,-,intermediary metabolism and respiration,E,0.18526214,-6.7942944,-14.28718,-3.4166553,-0.05752947,-1.7007495,-0.085066296,3.2410538,2.1425548,-1.4869255
Rv3535c,-,intermediary metabolism and respiration,Q,-1.154833,3.266323,4.1373177,-3.3575034,-7.572446,11.703006,-1.2176762,-3.1316164,2.1275816,-1.8401636
Rv3536c,-,intermediary metabolism and respiration,Q,-1.2060299,3.2593286,3.983241,-3.3597426,-7.5333652,11.827085,-1.3117615,-3.0692778,2.2214675,-1.833883
Rv3537,-,intermediary metabolism and respiration,C,-1.1114746,3.285721,4.27256,-3.3045216,-7.578331,11.670991,-1.1638411,-3.2053778,2.08909,-1.8249351
Rv3540c,ltp2,lipid metabolism,I,-0.65242714,3.4169319,6.278685,-2.5682645,-7.373314,11.374315,-0.6109838,-3.6499422,1.7662029,-1.5028355
Rv3541c,-,conserved hypotheticals,S,-1.1993985,3.3051486,3.9588535,-3.4059784,-7.548308,11.786299,-1.2667036,-3.0805564,2.1513948,-1.8926197
Rv3542c,-,conserved hypotheticals,R,-0.5508739,3.4937594,6.5782685,-2.4110146,-7.403127,11.440712,-0.4245535,-3.8423164,1.6625063,-1.6031425
