#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv3230c	-	HYPOTHETICAL OXIDOREDUCTASE 	16	65.7	62.1	985.0	932.2	-52.82	-0.08	0.89710	1.00000
Rv3231c	-	hypothetical protein Rv3231c 	6	121.5	132.0	729.0	792.2	63.16	0.12	0.78430	1.00000
Rv3232c	pvdS	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN PVDS (PROBABLE RNA POLYMERASE SIGMA FACTOR) 	24	138.8	136.7	3331.0	3281.3	-49.72	-0.02	0.94390	1.00000
Rv3233c	-	hypothetical protein Rv3233c 	12	87.9	101.3	1055.0	1215.3	160.26	0.20	0.67880	1.00000
Rv3234c	-	hypothetical protein Rv3234c 	18	81.8	87.2	1472.0	1569.9	97.87	0.09	0.88530	1.00000
Rv3235	-	HYPOTHETICAL ALANINE ARGININE PROLINE RICH PROTEIN 	6	42.0	51.1	210.0	255.7	45.68	0.28	0.72430	1.00000
Rv3236c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	14	47.6	53.2	571.0	638.4	67.45	0.16	0.76720	1.00000
Rv3237c	-	hypothetical protein Rv3237c 	9	43.1	54.6	345.0	436.8	91.79	0.34	0.59950	1.00000
Rv3238c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	22	106.5	102.5	2344.0	2254.7	-89.26	-0.06	0.91100	1.00000
Rv3239c	-	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN 	56	71.9	75.4	3956.0	4145.7	189.73	0.07	0.82980	1.00000
Rv3240c	secA1	preprotein translocase subunit SecA 	46	17.0	16.0	51.0	47.9	-3.06	-0.09	1.00000	1.00000
Rv3241c	-	hypothetical protein Rv3241c 	12	73.4	84.9	881.0	1018.9	137.93	0.21	0.68370	1.00000
Rv3242c	-	hypothetical protein Rv3242c 	4	16.7	24.6	50.0	73.8	23.81	0.56	0.89650	1.00000
Rv3243c	-	hypothetical protein Rv3243c 	4	14.8	19.0	59.0	76.1	17.10	0.37	0.70670	1.00000
Rv3244c	lpqB	PROBABLE CONSERVED LIPOPROTEIN LPQB 	21	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3245c	mtrB	TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB 	20	1.0	0.3	3.0	0.8	-2.24	-1.98	0.39920	1.00000
Rv3246c	mtrA	TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3247c	tmk	thymidylate kinase 	10	2.0	3.4	4.0	6.8	2.85	0.78	0.66690	1.00000
Rv3248c	sahH	S-adenosyl-L-homocysteine hydrolase 	24	6.0	24.4	6.0	24.4	18.35	2.02	1.00000	1.00000
Rv3249c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	33.3	30.8	433.0	400.3	-32.73	-0.11	0.79470	1.00000
Rv3250c	rubB	PROBABLE RUBREDOXIN RUBB 	3	59.3	58.3	178.0	175.0	-2.98	-0.02	1.00000	1.00000
Rv3251c	rubA	PROBABLE RUBREDOXIN RUBA 	4	61.0	54.0	244.0	216.1	-27.89	-0.18	0.78680	1.00000
Rv3252c	alkB	PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN) 	31	109.3	107.0	3387.0	3315.5	-71.48	-0.03	0.94820	1.00000
Rv3253c	-	POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN 	25	50.0	60.9	1201.0	1461.8	260.81	0.28	0.48920	1.00000
Rv3254	-	hypothetical protein Rv3254 	20	61.5	59.7	1168.0	1133.8	-34.16	-0.04	0.92500	1.00000
Rv3255c	manA	PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE) 	21	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3256c	-	hypothetical protein Rv3256c 	9	8.0	9.9	64.0	79.1	15.14	0.31	0.59720	1.00000
Rv3257c	manB	phosphomannomutase/phosphoglucomutase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3258c	-	hypothetical protein Rv3258c 	5	6.6	9.1	33.0	45.7	12.66	0.47	0.73310	1.00000
Rv3259	-	hypothetical protein Rv3259 	2	39.5	44.5	79.0	89.0	10.03	0.17	0.32870	1.00000
Rv3260c	whiB2	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3261	fbiA	PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA 	14	28.2	25.0	339.0	300.6	-38.42	-0.17	0.85810	1.00000
Rv3262	fbiB	F420-0--gamma-glutamyl ligase 	13	7.3	11.2	95.0	146.1	51.11	0.62	0.43130	1.00000
Rv3263	-	PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE) 	29	64.2	67.4	1734.0	1818.7	84.70	0.07	0.87480	1.00000
Rv3264c	manB	D-ALPHA-D-MANNOSE-1-PHOSPHATE GUANYLYLTRANSFERASE MANB (D-ALPHA-D-HEPTOSE-1-PHOSPHATE GUANYLYLTRANSFERASE) 	17	6.0	13.7	6.0	13.7	7.70	1.19	1.00000	1.00000
Rv3265c	wbbL1	PROBABLE dTDP-RHA:A-D-GlcNAc-DIPHOSPHORYL POLYPRENOL, A-3-L-RHAMNOSYL TRANSFERASE WBBL1 (ALPHA-L-RHAMNOSE-(1->3)-ALPHA-D-GlcNAc(1->P)-P-DECAPRENY L) 	17	16.0	50.2	16.0	50.2	34.22	1.65	1.00000	1.00000
Rv3266c	rmlD	dTDP-6-DEOXY-L-LYXO-4-HEXULOSE REDUCTASE RMLD (dTDP-RHAMNOSE MODIFICATION PROTEIN) (dTDP-RHAMNOSE BIOSYNTHESIS PROTEIN) (dTDP-RHAMNOSE SYNTHASE) 	17	0.0	2.3	0.0	2.3	2.28	1.71	1.00000	1.00000
Rv3267	-	CONSERVED HYPOTHETICAL PROTEIN (CPSA-RELATED PROTEIN) 	23	22.3	31.3	468.0	657.5	189.47	0.49	0.36450	1.00000
Rv3268	-	hypothetical protein Rv3268 	13	46.8	51.1	608.0	664.3	56.32	0.13	0.83080	1.00000
Rv3269	-	hypothetical protein Rv3269 	5	25.0	16.4	100.0	65.4	-34.56	-0.61	0.44480	1.00000
Rv3270	ctpC	PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC 	17	16.3	15.2	228.0	213.1	-14.93	-0.10	0.88660	1.00000
Rv3271c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	6	5.7	12.8	34.0	76.9	42.86	1.18	0.13070	1.00000
Rv3272	-	hypothetical protein Rv3272 	19	51.5	56.6	875.0	962.6	87.62	0.14	0.73750	1.00000
Rv3273	-	PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) 	31	33.8	32.6	1013.0	978.6	-34.40	-0.05	0.87680	1.00000
Rv3274c	fadE25	PROBABLE ACYL-CoA DEHYDROGENASE FADE25 	19	4.7	1.0	56.0	11.4	-44.59	-2.29	0.00450	0.59850
Rv3275c	purE	phosphoribosylaminoimidazole carboxylase catalytic subunit 	7	1.0	13.7	1.0	13.7	12.70	3.78	1.00000	1.00000
Rv3276c	purK	phosphoribosylaminoimidazole carboxylase ATPase subunit 	10	3.0	9.9	3.0	9.9	6.89	1.72	1.00000	1.00000
Rv3277	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	13	6.0	3.4	36.0	20.5	-15.45	-0.81	0.24400	1.00000
Rv3278c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	46.6	46.7	373.0	373.6	0.63	0.00	0.99830	1.00000
Rv3279c	birA	biotin--protein ligase 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3280	accD5	PROBABLE PROPIONYL-CoA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE) 	32	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3281	-	hypothetical protein Rv3281 	3	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3282	maf	Maf-like protein 	11	12.2	13.0	122.0	130.1	8.12	0.09	0.85300	1.00000
Rv3283	sseA	PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	20	34.4	33.3	687.0	665.8	-21.16	-0.05	0.90720	1.00000
Rv3284	-	hypothetical protein Rv3284 	5	7.6	14.6	38.0	73.1	35.05	0.94	0.28220	1.00000
Rv3285	accA3	PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	26	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3286c	sigF	RNA polymerase sigma factor SigF 	11	32.8	33.1	361.0	364.5	3.50	0.01	0.97880	1.00000
Rv3287c	rsbW	ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR) 	3	45.0	67.0	135.0	200.9	65.89	0.57	0.60430	1.00000
Rv3288c	usfY	PUTATIVE PROTEIN USFY 	10	68.1	76.5	681.0	764.8	83.77	0.17	0.76670	1.00000
Rv3289c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	7	53.9	67.3	377.0	471.0	94.04	0.32	0.63190	1.00000
Rv3290c	lat	L-lysine aminotransferase 	25	83.9	91.7	2013.0	2200.7	187.71	0.13	0.73200	1.00000
Rv3291c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	11	47.9	64.7	431.0	582.1	151.14	0.43	0.55150	1.00000
Rv3292	-	hypothetical protein Rv3292 	20	31.1	41.1	622.0	821.8	199.84	0.40	0.41690	1.00000
Rv3293	pcd	PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE) 	16	39.6	57.0	594.0	854.6	260.56	0.52	0.40900	1.00000
Rv3294c	-	hypothetical protein Rv3294c 	20	65.0	73.7	1301.0	1474.7	173.75	0.18	0.63890	1.00000
Rv3295	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	12	94.1	102.0	1035.0	1121.7	86.66	0.12	0.87250	1.00000
Rv3296	lhr	PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN) 	55	48.0	56.3	2450.0	2870.4	420.36	0.23	0.55390	1.00000
Rv3297	nei	PROBABLE ENDONUCLEASE VIII NEI 	10	48.2	50.1	434.0	450.5	16.49	0.05	0.93270	1.00000
Rv3298c	lpqC	POSSIBLE ESTERASE LIPOPROTEIN LPQC 	12	62.0	73.1	620.0	731.3	111.29	0.24	0.68340	1.00000
Rv3299c	atsB	PROBABLE ARYLSULFATASE ATSB (ARYL-SULFATE SULPHOHYDROLASE) (SULFATASE) 	46	28.1	35.7	1238.0	1570.6	332.63	0.34	0.35310	1.00000
Rv3300c	-	hypothetical protein Rv3300c 	11	23.3	26.8	233.0	267.9	34.86	0.20	0.82560	1.00000
Rv3301c	phoY1	PROBABLE PHOSPHATE-TRANSPORT SYSTEM TRANSCRIPTIONAL REGULATORY PROTEIN PHOU HOMOLOG 1 PHOY1 	10	35.4	36.8	319.0	331.0	12.02	0.05	0.93720	1.00000
Rv3302c	glpD2	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD2 	28	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3303c	lpdA	flavoprotein disulfide reductase 	22	9.9	17.3	188.0	328.0	139.98	0.80	0.36100	1.00000
Rv3304	-	hypothetical protein Rv3304 	11	18.4	35.9	184.0	359.2	175.18	0.96	0.19500	1.00000
Rv3305c	amiA1	POSSIBLE N-ACYL-L-AMINO ACID AMIDOHYDROLASE AMIA1 (N-ACYL-L-AMINO ACID AMINOHYDROLASE) 	20	19.8	18.9	317.0	302.1	-14.90	-0.07	0.89100	1.00000
Rv3306c	amiB1	PROBABLE AMIDOHYDROLASE AMIB1 (AMINOHYDROLASE) 	15	18.1	20.7	217.0	248.8	31.84	0.20	0.76020	1.00000
Rv3307	deoD	purine nucleoside phosphorylase 	11	30.6	36.5	306.0	365.3	59.26	0.26	0.65110	1.00000
Rv3308	pmmB	PROBABLE PHOSPHOMANNOMUTASE PMMB (PHOSPHOMANNOSE MUTASE) 	20	21.3	29.2	405.0	554.7	149.74	0.45	0.42050	1.00000
Rv3309c	upp	uracil phosphoribosyltransferase 	8	30.8	38.4	246.0	307.4	61.43	0.32	0.68960	1.00000
Rv3310	-	POSSIBLE ACID PHOSPHATASE (ACID PHOSPHOMONOESTERASE) (PHOSPHOMONOESTERASE) (GLYCEROPHOSPHATASE) 	17	47.0	40.5	799.0	688.7	-110.33	-0.21	0.55130	1.00000
Rv3311	-	hypothetical protein Rv3311 	16	53.1	44.2	796.0	663.6	-132.44	-0.26	0.63130	1.00000
Rv3312A	-	SECRETED PROTEIN ANTIGEN 	5	89.0	99.1	445.0	495.4	50.39	0.15	0.81620	1.00000
Rv3312c	-	hypothetical protein Rv3312c 	17	71.8	72.8	1148.0	1164.3	16.28	0.02	0.96330	1.00000
Rv3313c	add	adenosine deaminase 	12	13.6	14.3	163.0	171.2	8.22	0.07	0.94260	1.00000
Rv3314c	deoA	thymidine phosphorylase 	12	29.0	28.5	348.0	341.7	-6.33	-0.03	0.96230	1.00000
Rv3315c	cdd	cytidine deaminase 	5	36.6	37.4	183.0	187.2	4.20	0.03	0.98020	1.00000
Rv3316	sdhC	PROBABLE SUCCINATE DEHYDROGENASE (CYTOCHROME B-556 SUBUNIT) SDHC (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	6	42.2	42.5	253.0	254.9	1.92	0.01	0.98240	1.00000
Rv3317	sdhD	PROBABLE SUCCINATE DEHYDROGENASE (HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT) SDHD (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	4	48.0	59.0	192.0	235.9	43.90	0.30	0.66850	1.00000
Rv3318	sdhA	succinate dehydrogenase flavoprotein subunit 	31	22.4	24.6	650.0	713.8	63.78	0.14	0.70460	1.00000
Rv3319	sdhB	succinate dehydrogenase iron-sulfur subunit 	8	22.6	29.5	158.0	206.2	48.22	0.38	0.68290	1.00000
Rv3320c	-	hypothetical protein Rv3320c 	5	22.6	19.6	113.0	98.2	-14.84	-0.20	0.81130	1.00000
Rv3321c	-	hypothetical protein Rv3321c 	3	188.5	218.0	377.0	436.0	59.03	0.21	0.66970	1.00000
Rv3322c	-	POSSIBLE METHYLTRANSFERASE 	7	36.5	34.0	219.0	203.9	-15.06	-0.10	0.87850	1.00000
Rv3323c	moaX	PROBABLE MOAD-MOAE FUSION PROTEIN MOAX 	15	70.4	79.2	985.0	1108.7	123.73	0.17	0.75180	1.00000
Rv3324c	moaC	molybdenum cofactor biosynthesis protein C 	10	71.9	72.0	719.0	719.9	0.87	0.00	0.99790	1.00000
Rv3325	-	PROBABLE TRANSPOSASE 	4	64.5	73.6	258.0	294.5	36.49	0.19	0.82230	1.00000
Rv3326	-	PROBABLE TRANSPOSASE 	25	62.8	63.2	1571.0	1580.5	9.52	0.01	0.98450	1.00000
Rv3327	-	PROBABLE TRANSPOSASE FUSION PROTEIN 	20	49.8	60.3	995.0	1205.4	210.37	0.28	0.41160	1.00000
Rv3328c	sigJ	RNA polymerase sigma factor SigJ 	12	31.8	26.6	350.0	293.0	-57.03	-0.26	0.74360	1.00000
Rv3329	-	hypothetical protein Rv3329 	21	47.6	50.9	1000.0	1068.4	68.39	0.10	0.78920	1.00000
Rv3330	dacB1	PROBABLE PENICILLIN-BINDING PROTEIN DACB1 (D-ALANYL-D-ALANINE CARBOXYPEPTIDASE) (DD-PEPTIDASE) (DD-CARBOXYPEPTIDASE) (PBP) (DD-TRANSPEPTIDASE) (SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE) (D-AMINO ACID HYDROLASE) 	19	61.4	60.2	1106.0	1083.6	-22.39	-0.03	0.95010	1.00000
Rv3331	sugI	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN SUGI 	25	26.0	32.0	625.0	767.8	142.81	0.30	0.67490	1.00000
Rv3332	nagA	PROBABLE N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE NAGA (GLCNAC 6-P DEACETYLASE) 	6	15.3	21.3	92.0	127.8	35.84	0.47	0.62990	1.00000
Rv3333c	-	HYPOTHETICAL PROLINE RICH PROTEIN 	12	60.2	56.9	662.0	626.3	-35.73	-0.08	0.91240	1.00000
Rv3334	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY MERR-FAMILY) 	9	47.0	50.7	423.0	456.6	33.58	0.11	0.87970	1.00000
Rv3335c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	30.5	36.8	305.0	368.3	63.31	0.27	0.65050	1.00000
Rv3336c	trpS	tryptophanyl-tRNA synthetase 	15	13.0	8.4	13.0	8.4	-4.63	-0.64	1.00000	1.00000
Rv3337	-	hypothetical protein Rv3337 	9	49.8	57.9	398.0	463.4	65.43	0.22	0.80860	1.00000
Rv3338	-	hypothetical protein Rv3338 	4	35.3	41.1	106.0	123.3	17.28	0.22	0.77440	1.00000
Rv3339c	icd1	isocitrate dehydrogenase 	26	52.7	51.3	1318.0	1282.2	-35.78	-0.04	0.92660	1.00000
Rv3340	metC	O-acetylhomoserine aminocarboxypropyltransferase 	17	13.5	19.6	135.0	195.6	60.57	0.53	0.63890	1.00000
Rv3341	metX	homoserine O-acetyltransferase 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3342	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	9	21.5	14.7	172.0	117.9	-54.05	-0.54	0.38720	1.00000
Rv3343c	PPE54	PPE FAMILY PROTEIN 	156	70.5	65.3	9306.0	8620.2	-685.80	-0.11	0.70640	1.00000
Rv3344c	PE_PGRS49	PE-PGRS FAMILY PROTEIN 	6	44.0	55.9	220.0	279.3	59.27	0.34	0.55560	1.00000
Rv3345c	PE_PGRS50	PE-PGRS FAMILY PROTEIN 	47	45.0	47.4	1755.0	1849.1	94.14	0.08	0.85770	1.00000
Rv3346c	-	hypothetical protein Rv3346c 	3	148.0	165.1	444.0	495.4	51.39	0.16	0.80690	1.00000
Rv3347c	PPE55	PPE FAMILY PROTEIN 	120	95.5	96.0	11367.0	11424.4	57.36	0.01	0.96850	1.00000
Rv3348	-	PROBABLE TRANSPOSASE 	3	21.3	25.9	64.0	77.6	13.62	0.28	0.70860	1.00000
Rv3349c	-	PROBABLE TRANSPOSASE 	3	84.7	69.0	254.0	207.0	-47.02	-0.30	0.60160	1.00000
Rv3350c	PPE56	PPE FAMILY PROTEIN 	129	83.3	83.3	10325.0	10328.6	3.57	0.00	0.99840	1.00000
Rv3351c	-	hypothetical protein Rv3351c 	15	124.5	114.6	1868.0	1719.0	-148.98	-0.12	0.76540	1.00000
Rv3352c	-	POSSIBLE OXIDOREDUCTASE 	2	79.5	52.5	159.0	105.0	-53.99	-0.60	0.66220	1.00000
Rv3353c	-	hypothetical protein Rv3353c 	3	46.0	57.3	138.0	172.0	33.98	0.32	0.70070	1.00000
Rv3354	-	hypothetical protein Rv3354 	6	90.7	96.9	544.0	581.4	37.38	0.10	0.87790	1.00000
Rv3355c	-	hypothetical protein Rv3355c 	4	16.0	25.5	32.0	51.0	18.98	0.67	1.00000	1.00000
Rv3356c	folD	PROBABLE BIFUNCTIONAL PROTEIN FOLD: METHYLENETETRAHYDROFOLATE DEHYDROGENASE + METHENYLTETRAHYDROFOLATE CYCLOHYDROLASE 	9	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3357	-	hypothetical protein Rv3357 	5	55.8	69.7	279.0	348.5	69.52	0.32	0.68050	1.00000
Rv3358	-	hypothetical protein Rv3358 	4	44.8	38.4	179.0	153.7	-25.29	-0.22	0.69150	1.00000
Rv3359	-	POSSIBLE OXIDOREDUCTASE 	18	76.2	70.7	1371.0	1273.1	-97.91	-0.11	0.84150	1.00000
Rv3360	-	hypothetical protein Rv3360 	2	109.0	96.3	218.0	192.5	-25.48	-0.18	0.66320	1.00000
Rv3361c	-	hypothetical protein Rv3361c 	5	11.5	9.5	46.0	38.0	-7.95	-0.27	0.82060	1.00000
Rv3362c	-	PROBABLE ATP/GTP-BINDING PROTEIN 	7	35.0	31.8	175.0	159.0	-15.96	-0.14	0.85800	1.00000
Rv3363c	-	hypothetical protein Rv3363c 	8	43.6	49.5	305.0	346.2	41.24	0.18	0.71310	1.00000
Rv3364c	-	hypothetical protein Rv3364c 	4	58.0	54.5	174.0	163.6	-10.39	-0.09	0.93240	1.00000
Rv3365c	-	hypothetical protein Rv3365c 	33	35.4	47.4	1168.0	1565.3	397.30	0.42	0.42710	1.00000
Rv3366	spoU	PROBABLE tRNA/rRNA METHYLASE SPOU (tRNA/rRNA METHYLTRANSFERASE) 	6	31.4	42.9	157.0	214.6	57.59	0.45	0.51440	1.00000
Rv3367	PE_PGRS51	PE-PGRS FAMILY PROTEIN 	23	40.3	42.4	847.0	891.1	44.09	0.07	0.90090	1.00000
Rv3368c	-	POSSIBLE OXIDOREDUCTASE 	8	26.2	40.7	210.0	325.7	115.69	0.63	0.24250	1.00000
Rv3369	-	hypothetical protein Rv3369 	7	28.9	53.8	202.0	376.7	174.68	0.90	0.30200	1.00000
Rv3370c	dnaE2	error-prone DNA polymerase 	35	23.8	32.1	763.0	1028.1	265.06	0.43	0.16470	1.00000
Rv3371	-	hypothetical protein Rv3371 	23	11.8	12.7	213.0	229.1	16.05	0.10	0.79380	1.00000
Rv3372	otsB2	POSSIBLE TREHALOSE 6-PHOSPHATE PHOSPHATASE OTSB2 (TREHALOSE-PHOSPHATASE) (TPP) 	9	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3373	echA18	PROBABLE ENOYL-CoA HYDRATASE ECHA18 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE) 	3	26.3	38.0	79.0	114.1	35.14	0.53	0.09780	1.00000
Rv3374	echA18.1	PROBABLE ENOYL-CoA HYDRATASE (FRAGMENT) ECHA18.1 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE) 	2	15.0	55.6	30.0	111.1	81.10	1.89	0.32970	1.00000
Rv3375	amiD	PROBABLE AMIDASE AMID (ACYLAMIDASE) (ACYLASE) 	22	19.9	22.6	398.0	452.0	54.01	0.18	0.64790	1.00000
Rv3376	-	hypothetical protein Rv3376 	9	55.4	53.9	499.0	485.5	-13.50	-0.04	0.95080	1.00000
Rv3377c	-	POSSIBLE CYCLASE 	59	34.0	27.1	1838.0	1464.9	-373.14	-0.33	0.45900	1.00000
Rv3378c	-	hypothetical protein Rv3378c 	40	5.7	8.1	171.0	242.0	70.99	0.50	0.26720	1.00000
Rv3379c	dxs2	1-deoxy-D-xylulose-5-phosphate synthase 	34	37.4	40.4	1198.0	1292.1	94.12	0.11	0.83480	1.00000
Rv3380c	-	PROBABLE TRANSPOSASE 	23	66.8	70.3	1470.0	1547.0	77.04	0.07	0.88290	1.00000
Rv3381c	-	PROBABLE TRANSPOSASE 	4	84.2	90.0	337.0	359.9	22.94	0.09	0.94420	1.00000
Rv3382c	lytB1	PROBABLE LYTB-RELATED PROTEIN LYTB1 	12	66.6	66.1	733.0	726.7	-6.28	-0.01	0.97870	1.00000
Rv3383c	idsB	POSSIBLE POLYPRENYL SYNTHETASE IDSB (POLYPRENYL TRANSFERASE) (POLYPRENYL DIPHOSPHATE SYNTHASE) 	19	43.8	51.5	833.0	979.4	146.36	0.23	0.60050	1.00000
Rv3384c	-	hypothetical protein Rv3384c 	3	131.0	96.9	393.0	290.7	-102.31	-0.44	0.50020	1.00000
Rv3385c	-	hypothetical protein Rv3385c 	3	38.3	34.5	115.0	103.5	-11.51	-0.15	0.69490	1.00000
Rv3386	-	POSSIBLE TRANSPOSASE 	11	64.9	51.4	584.0	462.7	-121.33	-0.34	0.71500	1.00000
Rv3387	-	POSSIBLE TRANSPOSASE 	7	59.0	66.2	413.0	463.4	50.43	0.17	0.81010	1.00000
Rv3388	PE_PGRS52	PE-PGRS FAMILY PROTEIN 	19	31.2	30.8	530.0	522.8	-7.22	-0.02	0.96960	1.00000
Rv3389c	-	POSSIBLE DEHYDROGENASE 	9	104.7	114.1	942.0	1026.5	84.54	0.12	0.81840	1.00000
Rv3390	lpqD	PROBABLE CONSERVED LIPOPROTEIN LPQD 	12	168.8	174.6	2025.0	2095.7	70.70	0.05	0.93390	1.00000
Rv3391	acrA1	short chain dehydrogenase 	35	37.5	44.8	1199.0	1432.9	233.90	0.26	0.51010	1.00000
Rv3392c	cmaA1	CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE 1 CMAA1 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) (CYCLOPROPANE MYCOLIC ACID SYNTHASE 1) 	13	21.6	26.0	259.0	312.0	53.00	0.27	0.63100	1.00000
Rv3393	iunH	PROBABLE NUCLEOSIDE HYDROLASE IUNH (PURINE NUCLEOSIDASE) 	10	58.6	79.1	586.0	790.6	204.64	0.43	0.66000	1.00000
Rv3394c	-	hypothetical protein Rv3394c 	16	26.1	29.4	392.0	441.4	49.36	0.17	0.66530	1.00000
Rv3395A	-	PROBABLE MEMBRANE PROTEIN 	10	26.2	36.1	262.0	361.5	99.46	0.46	0.53000	1.00000
Rv3395c	-	hypothetical protein Rv3395c 	4	29.0	31.5	87.0	94.4	7.36	0.12	1.00000	1.00000
Rv3396c	guaA	bifunctional GMP synthase/glutamine amidotransferase protein 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3397c	phyA	PROBABLE PHYTOENE SYNTHASE PHYA 	19	22.3	26.0	402.0	467.2	65.23	0.22	0.70840	1.00000
