#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv2956	-	hypothetical protein Rv2956 	18	9.5	14.7	152.0	235.1	83.14	0.63	0.41140	1.00000
Rv2957	-	POSSIBLE GLYCOSYL TRANSFERASE 	18	115.4	135.2	1962.0	2299.1	337.06	0.23	0.53360	1.00000
Rv2958c	-	POSSIBLE GLYCOSYL TRANSFERASE 	25	138.3	140.5	3457.0	3511.3	54.33	0.02	0.95800	1.00000
Rv2959c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	13.2	15.9	396.0	478.2	82.19	0.27	0.65820	1.00000
Rv2960c	-	hypothetical protein Rv2960c 	7	52.4	40.8	367.0	285.5	-81.47	-0.36	0.56290	1.00000
Rv2961	-	PROBABLE TRANSPOSASE 	7	94.3	90.4	566.0	542.4	-23.59	-0.06	0.93650	1.00000
Rv2962c	-	POSSIBLE GLYCOSYL TRANSFERASE 	21	54.9	52.8	1153.0	1109.5	-43.48	-0.06	0.84960	1.00000
Rv2963	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	24	41.2	42.7	948.0	981.1	33.08	0.05	0.87790	1.00000
Rv2964	purU	PROBABLE FORMYLTETRAHYDROFOLATE DEFORMYLASE PURU (FORMYL-FH(4) HYDROLASE) 	17	50.1	52.7	851.0	895.1	44.12	0.07	0.91800	1.00000
Rv2965c	coaD	phosphopantetheine adenylyltransferase 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2966c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	7	28.1	30.1	197.0	210.4	13.44	0.10	0.87560	1.00000
Rv2967c	pca	pyruvate carboxylase 	63	23.3	21.6	1374.0	1275.5	-98.50	-0.11	0.82430	1.00000
Rv2968c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	33.0	33.6	33.0	33.6	0.59	0.03	1.00000	1.00000
Rv2969c	-	POSSIBLE CONSERVED MEMBRANE OR SECRETED PROTEIN 	11	1.0	0.0	1.0	0.0	-1.00	-1.00	1.00000	1.00000
Rv2970A	-	hypothetical protein Rv2970A 	4	50.0	60.8	200.0	243.0	43.05	0.28	0.65710	1.00000
Rv2970c	lipN	PROBABLE LIPASE/ESTERASE LIPN 	17	48.1	57.1	818.0	971.2	153.20	0.25	0.67430	1.00000
Rv2971	-	PROBABLE OXIDOREDUCTASE 	15	12.0	35.6	12.0	35.6	23.57	1.57	1.00000	1.00000
Rv2972c	-	POSSIBLE CONSERVED MEMBRANE OR EXPORTED PROTEIN 	12	79.7	77.8	956.0	933.7	-22.35	-0.03	0.96420	1.00000
Rv2973c	recG	PROBABLE ATP-DEPENDENT DNA HELICASE RECG 	30	26.9	28.1	699.0	731.1	32.11	0.06	0.87380	1.00000
Rv2974c	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	20	35.2	36.1	668.0	685.7	17.67	0.04	0.94340	1.00000
Rv2975c	-	hypothetical protein Rv2975c 	2	95.0	107.7	95.0	107.7	12.69	0.18	1.00000	1.00000
Rv2976c	ung	uracil-DNA glycosylase 	8	25.7	22.4	154.0	134.4	-19.63	-0.20	0.78580	1.00000
Rv2977c	thiL	thiamine monophosphate kinase 	9	14.5	3.5	29.0	6.9	-22.08	-2.07	0.34210	1.00000
Rv2978c	-	PROBABLE TRANSPOSASE 	12	23.4	23.4	281.0	280.6	-0.41	-0.00	0.99810	1.00000
Rv2979c	-	PROBABLE RESOLVASE 	8	50.8	53.4	406.0	426.8	20.81	0.07	0.90800	1.00000
Rv2980	-	POSSIBLE CONSERVED SECRETED PROTEIN 	6	0.7	3.0	2.0	8.9	6.89	2.15	0.26690	1.00000
Rv2981c	ddl	D-alanyl-alanine synthetase A 	14	0.0	1.0	0.0	1.0	0.99	0.99	1.00000	1.00000
Rv2982c	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase 	13	48.0	44.8	528.0	493.0	-34.99	-0.10	0.76980	1.00000
Rv2983	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	6	12.2	7.9	49.0	31.6	-17.38	-0.63	0.60390	1.00000
Rv2984	ppk	polyphosphate kinase 	32	1.0	0.0	4.0	0.0	-4.00	-1.00	0.03040	1.00000
Rv2985	mutT1	POSSIBLE HYDROLASE MUTT1 	15	26.6	25.8	346.0	334.9	-11.07	-0.05	0.93260	1.00000
Rv2986c	hupB	PROBABLE DNA-BINDING PROTEIN HU HOMOLOG HUPB (HISTONE-LIKE PROTEIN) (HLP) (21-KDA LAMININ-2-BINDING PROTEIN) 	8	3.0	1.0	3.0	1.0	-2.01	-1.60	1.00000	1.00000
Rv2987c	leuD	isopropylmalate isomerase small subunit 	10	7.0	4.4	14.0	8.9	-5.11	-0.65	0.66500	1.00000
Rv2988c	leuC	isopropylmalate isomerase large subunit 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2989	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	21.1	23.7	148.0	166.0	17.98	0.17	0.92870	1.00000
Rv2990c	-	hypothetical protein Rv2990c 	18	110.5	120.0	1879.0	2039.2	160.22	0.12	0.79730	1.00000
Rv2991	-	hypothetical protein Rv2991 	5	77.2	81.8	386.0	409.0	23.03	0.08	0.92110	1.00000
Rv2992c	gltX	glutamyl-tRNA synthetase 	19	0.0	1.0	0.0	1.0	0.99	0.99	1.00000	1.00000
Rv2993c	-	POSSIBLE 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) 	9	7.8	5.7	70.0	51.4	-18.62	-0.45	0.66270	1.00000
Rv2994	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	20	29.7	30.1	505.0	511.8	6.78	0.02	0.97220	1.00000
Rv2995c	leuB	3-isopropylmalate dehydrogenase 	10	0.0	1.0	0.0	1.0	0.99	0.99	1.00000	1.00000
Rv2996c	serA1	PROBABLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA1 (PGDH) 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2997	-	POSSIBLE ALANINE RICH DEHYDROGENASE 	16	25.5	27.3	281.0	300.3	19.35	0.10	0.87610	1.00000
Rv2998	-	hypothetical protein Rv2998 	5	35.5	43.0	142.0	171.9	29.91	0.28	0.74200	1.00000
Rv2998A	-	hypothetical protein Rv2998A 	2	5.0	9.9	5.0	9.9	4.88	0.98	1.00000	1.00000
Rv2999	lppY	PROBABLE CONSERVED LIPOPROTEIN LPPY 	11	25.2	21.7	227.0	195.6	-31.38	-0.21	0.80980	1.00000
Rv3000	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	8	22.4	21.5	157.0	150.2	-6.83	-0.06	0.94960	1.00000
Rv3001c	ilvC	ketol-acid reductoisomerase 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3002c	ilvH	acetolactate synthase 3 regulatory subunit 	4	4.0	3.3	12.0	9.9	-2.12	-0.28	0.90070	1.00000
Rv3003c	ilvB1	acetolactate synthase 1 catalytic subunit 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3004	cfp6	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 6 (CFP-6) 	4	15.7	21.1	47.0	63.2	16.23	0.43	0.69340	1.00000
Rv3005c	-	hypothetical protein Rv3005c 	21	65.7	64.9	1380.0	1362.4	-17.56	-0.02	0.96290	1.00000
Rv3006	lppZ	PROBABLE CONSERVED LIPOPROTEIN LPPZ 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3007c	-	POSSIBLE OXIDOREDUCTASE 	9	89.0	77.8	801.0	700.5	-100.51	-0.19	0.69190	1.00000
Rv3008	-	hypothetical protein Rv3008 	18	69.6	75.5	1184.0	1283.4	99.40	0.12	0.77830	1.00000
Rv3009c	gatB	aspartyl/glutamyl-tRNA amidotransferase subunit B 	20	0.0	11.9	0.0	11.9	11.86	3.68	1.00000	1.00000
Rv3010c	pfkA	6-phosphofructokinase 	12	47.3	45.2	568.0	542.4	-25.59	-0.07	0.91790	1.00000
Rv3011c	gatA	aspartyl/glutamyl-tRNA amidotransferase subunit A 	23	7.0	4.9	7.0	4.9	-2.06	-0.50	1.00000	1.00000
Rv3012c	gatC	aspartyl/glutamyl-tRNA amidotransferase subunit C 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3013	-	hypothetical protein Rv3013 	8	62.1	57.8	497.0	462.4	-34.62	-0.10	0.88460	1.00000
Rv3014c	ligA	NAD-dependent DNA ligase LigA 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3015c	-	hypothetical protein Rv3015c 	9	26.5	21.0	212.0	168.0	-44.04	-0.34	0.69850	1.00000
Rv3016	lpqA	PROBABLE LIPOPROTEIN LPQA 	11	62.3	69.0	685.0	758.8	73.78	0.15	0.74880	1.00000
Rv3017c	esxQ	ESAT-6 LIKE PROTEIN ESXQ (TB12.9) (ESAT-6 LIKE PROTEIN 8) 	10	167.0	186.6	1503.0	1679.6	176.59	0.16	0.83410	1.00000
Rv3018A	PE27A	PE FAMILY PROTEIN 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3018c	PPE46	PPE FAMILY PROTEIN 	28	77.5	78.1	1783.0	1795.2	12.18	0.01	0.98930	1.00000
Rv3019c	esxR	SECRETED ESAT-6 LIKE PROTEIN ESXR (TB10.3) (ESAT-6 LIKE PROTEIN 9) 	9	74.0	97.9	666.0	881.3	215.29	0.40	0.60060	1.00000
Rv3020c	esxS	ESAT-6 LIKE PROTEIN ESXS 	8	27.7	35.6	166.0	213.4	47.41	0.36	0.71980	1.00000
Rv3021c	PPE47	PPE FAMILY PROTEIN 	22	29.3	27.4	352.0	329.0	-23.00	-0.10	0.90300	1.00000
Rv3022A	PE29	PE FAMILY PROTEIN 	6	66.7	75.9	400.0	455.5	55.46	0.19	0.74740	1.00000
Rv3022c	PPE48	PPE FAMILY PROTEIN 	5	96.2	99.4	481.0	497.0	15.96	0.05	0.93620	1.00000
Rv3023c	-	PROBABLE TRANSPOSASE 	16	32.5	32.7	520.0	522.6	2.65	0.01	0.98950	1.00000
Rv3024c	trmU	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 	13	3.9	6.9	39.0	69.2	30.16	0.83	0.47950	1.00000
Rv3025c	iscS	PROBABLE CYSTEINE DESULFURASE ISCS (NIFS PROTEIN HOMOLOG) (NITROGENASE METALLOCLUSTERS BIOSYNTHESIS PROTEIN NIFS) 	17	1.7	6.4	10.0	38.5	28.53	1.95	0.16610	1.00000
Rv3026c	-	hypothetical protein Rv3026c 	10	51.2	60.8	461.0	547.3	86.35	0.25	0.72610	1.00000
Rv3027c	-	hypothetical protein Rv3027c 	18	43.3	47.6	779.0	857.6	78.58	0.14	0.81810	1.00000
Rv3028c	fixB	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (ALPHA-SUBUNIT) FIXB (ALPHA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN LARGE SUBUNIT) (ETFLS) 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3029c	fixA	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (BETA-SUBUNIT) FIXA (BETA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN SMALL SUBUNIT) (ETFSS) 	8	0.0	1.0	0.0	1.0	0.99	0.99	1.00000	1.00000
Rv3030	-	hypothetical protein Rv3030 	11	4.7	4.0	14.0	11.9	-2.14	-0.24	1.00000	1.00000
Rv3031	-	hypothetical protein Rv3031 	20	1.2	0.8	6.0	4.0	-2.05	-0.60	0.51740	1.00000
Rv3032	-	POSSIBLE TRANSFERASE 	10	1.3	1.5	8.0	8.9	0.89	0.15	0.99730	1.00000
Rv3033	-	hypothetical protein Rv3033 	3	70.0	86.6	210.0	259.8	49.84	0.31	0.80040	1.00000
Rv3034c	-	POSSIBLE TRANSFERASE 	13	88.2	104.0	353.0	415.9	62.94	0.24	0.70910	1.00000
Rv3035	-	hypothetical protein Rv3035 	18	3.1	0.0	31.0	0.0	-31.00	-2.04	0.00000	0.00000
Rv3036c	TB22.2	PROBABLE CONSERVED SECRETED PROTEIN TB22.2 	16	89.3	94.0	1429.0	1504.7	75.71	0.07	0.89260	1.00000
Rv3037c	-	hypothetical protein Rv3037c 	15	51.6	61.6	619.0	739.0	120.02	0.26	0.69160	1.00000
Rv3038c	-	hypothetical protein Rv3038c 	14	4.7	6.9	28.0	41.5	13.50	0.57	0.70460	1.00000
Rv3039c	echA17	enoyl-CoA hydratase 	10	23.0	22.2	92.0	88.9	-3.08	-0.05	1.00000	1.00000
Rv3040c	-	hypothetical protein Rv3040c 	13	20.8	22.9	250.0	274.7	24.66	0.14	0.84600	1.00000
Rv3041c	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	9	27.6	25.2	248.0	227.2	-20.76	-0.13	0.86440	1.00000
Rv3042c	serB2	phosphoserine phosphatase 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3043c	ctaD	PROBABLE CYTOCHROME C OXIDASE POLYPEPTIDE I CTAD (CYTOCHROME AA3 SUBUNIT 1) 	26	13.0	13.8	26.0	27.7	1.66	0.09	1.00000	1.00000
Rv3044	fecB	PROBABLE FEIII-DICITRATE-BINDING PERIPLASMIC LIPOPROTEIN FECB 	16	8.2	0.3	99.0	4.0	-95.05	-4.65	0.00000	0.00000
Rv3045	adhC	PROBABLE NADP-DEPENDENT ALCOHOL DEHYDROGENASE ADHC 	20	30.2	32.1	605.0	641.2	36.21	0.08	0.87960	1.00000
Rv3046c	-	hypothetical protein Rv3046c 	2	19.5	30.1	39.0	60.3	21.27	0.63	1.00000	1.00000
Rv3047c	-	hypothetical protein Rv3047c 	5	56.2	71.7	281.0	358.6	77.64	0.35	0.63230	1.00000
Rv3048c	nrdF	ribonucleotide-diphosphate reductase subunit beta 	23	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3049c	-	PROBABLE MONOOXYGENASE 	33	131.2	139.4	4200.0	4461.8	261.77	0.09	0.82900	1.00000
Rv3050c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	8	28.1	22.6	197.0	158.1	-38.92	-0.32	0.70790	1.00000
Rv3051c	nrdE	ribonucleotide-diphosphate reductase subunit alpha 	55	0.5	0.5	1.0	1.0	-0.01	-0.02	1.00000	1.00000
Rv3052c	nrdI	ribonucleotide reductase stimulatory protein 	14	3.0	1.0	3.0	1.0	-2.01	-1.60	1.00000	1.00000
Rv3053c	nrdH	PROBABLE GLUTAREDOXIN ELECTRON TRANSPORT COMPONENT OF NRDEF (GLUTAREDOXIN-LIKE PROTEIN) NRDH 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3054c	-	hypothetical protein Rv3054c 	6	59.3	64.5	356.0	387.3	31.29	0.12	0.87920	1.00000
Rv3055	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	7	25.6	21.2	179.0	148.2	-30.80	-0.27	0.73070	1.00000
Rv3056	dinP	DNA polymerase IV 	20	83.7	78.2	1507.0	1406.9	-100.10	-0.10	0.84620	1.00000
Rv3057c	-	short chain dehydrogenase 	18	99.1	92.5	1685.0	1571.9	-113.10	-0.10	0.80980	1.00000
Rv3058c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	58.8	64.0	529.0	576.0	47.00	0.12	0.78970	1.00000
Rv3059	cyp136	PROBABLE CYTOCHROME P450 136 CYP136 	24	102.0	94.8	2448.0	2276.3	-171.66	-0.10	0.83420	1.00000
Rv3060c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) 	24	41.3	41.2	950.0	947.5	-2.52	-0.00	0.99350	1.00000
Rv3061c	fadE22	PROBABLE ACYL-CoA DEHYDROGENASE FADE22 	23	31.9	33.9	701.0	745.9	44.93	0.09	0.80190	1.00000
Rv3062	ligB	ATP-dependent DNA ligase 	20	17.0	24.1	323.0	457.4	134.44	0.50	0.31110	1.00000
Rv3063	cstA	PROBABLE CARBON STARVATION PROTEIN A HOMOLOG CSTA 	30	63.6	67.5	1843.0	1956.2	113.23	0.09	0.79780	1.00000
Rv3064c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	85.4	89.4	769.0	804.2	35.23	0.06	0.90330	1.00000
Rv3065	mmr	MULTIDRUGS-TRANSPORT INTEGRAL MEMBRANE PROTEIN MMR 	9	101.3	113.4	912.0	1020.6	108.60	0.16	0.84980	1.00000
Rv3066	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY DEOR-FAMILY) 	10	41.5	36.1	415.0	360.6	-54.38	-0.20	0.81100	1.00000
Rv3067	-	hypothetical protein Rv3067 	8	85.5	75.3	684.0	602.7	-81.32	-0.18	0.75510	1.00000
Rv3068c	pgmA	phosphoglucomutase 	32	48.1	53.5	1492.0	1657.9	165.85	0.15	0.62230	1.00000
Rv3069	ccrB	camphor resistance protein CrcB 	6	38.3	35.7	230.0	214.4	-15.61	-0.10	0.88690	1.00000
Rv3070	ccrB	camphor resistance protein CrcB 	9	32.6	38.8	293.0	348.8	55.76	0.25	0.71810	1.00000
Rv3071	-	hypothetical protein Rv3071 	16	23.3	21.5	349.0	322.1	-26.91	-0.12	0.85640	1.00000
Rv3072c	-	hypothetical protein Rv3072c 	9	35.3	42.6	318.0	383.3	65.34	0.27	0.55600	1.00000
Rv3073c	-	hypothetical protein Rv3073c 	4	23.5	24.2	94.0	96.8	2.82	0.04	1.00000	1.00000
Rv3074	-	hypothetical protein Rv3074 	15	40.4	39.2	566.0	549.3	-16.68	-0.04	0.92100	1.00000
Rv3075c	-	hypothetical protein Rv3075c 	16	51.9	59.1	727.0	827.9	100.94	0.19	0.78560	1.00000
Rv3076	-	hypothetical protein Rv3076 	5	19.8	23.3	99.0	116.6	17.58	0.24	0.74690	1.00000
Rv3077	-	POSSIBLE HYDROLASE 	37	46.3	51.2	1389.0	1536.3	147.33	0.15	0.72280	1.00000
Rv3078	hab	PROBABLE HYDROXYLAMINOBENZENE MUTASE HAB 	6	23.8	22.2	143.0	133.4	-9.62	-0.10	0.87150	1.00000
Rv3079c	-	hypothetical protein Rv3079c 	17	48.3	52.8	725.0	791.4	66.38	0.13	0.86540	1.00000
Rv3080c	pknK	PROBABLE SERINE/THREONINE-PROTEIN KINASE TRANSCRIPTIONAL REGULATORY PROTEIN PKNK (PROTEIN KINASE K) (STPK K) 	32	25.3	25.3	760.0	758.8	-1.22	-0.00	0.99440	1.00000
Rv3081	-	hypothetical protein Rv3081 	18	16.9	17.0	254.0	254.9	0.90	0.01	0.99100	1.00000
Rv3082c	virS	VIRULENCE-REGULATING TRANSCRIPTIONAL REGULATOR VIRS (ARAC/XYLS FAMILY) 	19	27.8	28.5	472.0	484.1	12.12	0.04	0.93870	1.00000
Rv3083	-	PROBABLE MONOOXYGENASE (HYDROXYLASE) 	26	37.2	32.9	930.0	823.0	-107.00	-0.18	0.70880	1.00000
Rv3084	lipR	PROBABLE ACETYL-HYDROLASE/ESTERASE LIPR 	14	23.2	22.5	301.0	292.4	-8.55	-0.04	0.93420	1.00000
Rv3085	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	4	20.8	14.6	83.0	58.3	-24.71	-0.51	0.49560	1.00000
Rv3086	adhD	PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE ADHD (ALDEHYDE REDUCTASE) 	11	43.9	48.6	483.0	534.5	51.50	0.15	0.74840	1.00000
Rv3087	-	hypothetical protein Rv3087 	14	37.3	29.5	522.0	413.0	-109.02	-0.34	0.35190	1.00000
Rv3088	-	hypothetical protein Rv3088 	13	38.2	44.2	496.0	575.0	79.01	0.21	0.75830	1.00000
Rv3089	fadD13	PROBABLE CHAIN-FATTY-ACID-CoA LIGASE FADD13 (FATTY-ACYL-CoA SYNTHETASE) 	22	26.1	28.7	549.0	602.7	53.68	0.13	0.75560	1.00000
Rv3090	-	HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN 	9	64.3	53.4	579.0	480.2	-98.84	-0.27	0.65930	1.00000
Rv3091	-	hypothetical protein Rv3091 	15	53.8	55.3	753.0	774.6	21.59	0.04	0.93260	1.00000
Rv3092c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	107.7	120.9	969.0	1087.8	118.78	0.17	0.80020	1.00000
Rv3093c	-	HYPOTHETICAL OXIDOREDUCTASE 	17	42.2	44.3	591.0	620.5	29.46	0.07	0.93250	1.00000
Rv3094c	-	hypothetical protein Rv3094c 	11	54.7	61.7	547.0	616.5	69.51	0.17	0.80560	1.00000
Rv3095	-	HYPOTHETICAL TRANSCRIPTIONAL REGULATORY PROTEIN 	8	90.8	90.4	726.0	723.2	-2.79	-0.01	0.98770	1.00000
Rv3096	-	hypothetical protein Rv3096 	15	113.7	120.5	1705.0	1808.0	103.03	0.08	0.89960	1.00000
Rv3097c	PE_PGRS63	PE-PGRS FAMILY PROTEIN, PROBABLY TRIACYLGLYCEROL LIPASE (ESTERASE/LIPASE) (TRIGLYCERIDE LIPASE) (TRIBUTYRASE) 	28	138.4	148.8	3738.0	4017.2	279.18	0.10	0.85430	1.00000
Rv3098c	-	hypothetical protein Rv3098c 	8	41.9	50.5	335.0	404.1	69.09	0.27	0.69140	1.00000
Rv3099c	-	hypothetical protein Rv3099c 	6	53.2	45.6	319.0	273.7	-45.33	-0.22	0.60620	1.00000
Rv3100c	smpB	SsrA-binding protein 	4	4.0	14.8	4.0	14.8	10.82	1.89	1.00000	1.00000
Rv3101c	ftsX	PUTATIVE CELL DIVISION PROTEIN FTSX (SEPTATION COMPONENT-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER) 	18	21.0	0.1	273.0	1.0	-272.01	-8.11	0.00000	0.00000
Rv3102c	ftsE	PUTATIVE CELL DIVISION ATP-BINDING PROTEIN FTSE (SEPTATION COMPONENT-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER) 	8	32.9	0.0	263.0	0.0	-263.00	-5.08	0.00010	0.02217
Rv3103c	-	HYPOTHETICAL PROLINE-RICH PROTEIN 	7	113.9	127.3	797.0	891.2	94.17	0.16	0.81940	1.00000
Rv3104c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	11	54.2	62.5	596.0	687.6	91.64	0.21	0.75270	1.00000
Rv3105c	prfB	peptide chain release factor 2 	17	35.0	30.6	70.0	61.3	-8.74	-0.19	1.00000	1.00000
Rv3106	fprA	NADPH:ADRENODOXIN OXIDOREDUCTASE FPRA (NADPH-FERREDOXIN REDUCTASE) 	18	58.8	51.1	941.0	817.1	-123.93	-0.20	0.70440	1.00000
Rv3107c	agpS	POSSIBLE ALKYLDIHYDROXYACETONEPHOSPHATE SYNTHASE AGPS (ALKYL-DHAP SYNTHASE) (ALKYLGLYCERONE-PHOSPHATE SYNTHASE) 	22	25.9	27.9	570.0	614.5	44.53	0.11	0.81490	1.00000
Rv3108	-	hypothetical protein Rv3108 	7	12.6	13.3	88.0	92.9	4.87	0.08	0.89120	1.00000
Rv3109	moaA1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN A MOAA1 	41	11.0	13.1	363.0	432.7	69.74	0.25	0.63620	1.00000
Rv3110	moaB1	PROBABLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB1 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD) 	9	81.2	92.0	650.0	736.1	86.05	0.18	0.77440	1.00000
Rv3111	moaC	molybdenum cofactor biosynthesis protein C 	13	23.3	19.3	280.0	232.2	-47.82	-0.27	0.50730	1.00000
Rv3112	moaD1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN D MOAD1 (MOLYBDOPTERIN CONVERTING FACTOR SMALL SUBUNIT) (MOLYBDOPTERIN 	7	10.3	3.1	62.0	18.8	-43.23	-1.72	0.33690	1.00000
Rv3113	-	POSSIBLE PHOSPHATASE 	8	16.7	15.5	117.0	108.7	-8.32	-0.11	0.86960	1.00000
Rv3114	-	hypothetical protein Rv3114 	8	19.2	27.4	154.0	219.3	65.33	0.51	0.43770	1.00000
Rv3115	-	PROBABLE TRANSPOSASE 	16	36.4	33.1	583.0	529.6	-53.44	-0.14	0.77380	1.00000
Rv3116	moeB2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN MOEB2 (MPT-SYNTHASE SULFURYLASE) (MOLYBDOPTERIN SYNTHASE SULPHURYLASE) 	28	57.0	55.8	1540.0	1506.7	-33.31	-0.03	0.94480	1.00000
Rv3117	cysA3	PROBABLE THIOSULFATE SULFURTRANSFERASE CYSA3 (RHODANESE-LIKE PROTEIN) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	15	130.7	133.2	1960.0	1998.7	38.71	0.03	0.94130	1.00000
Rv3118	sseC1	CONSERVED HYPOTHETICAL PROTEIN SSEC1 	2	131.5	123.5	263.0	247.0	-16.00	-0.09	1.00000	1.00000
Rv3119	moaE1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN E MOAE1 (MOLYBDOPTERIN CONVERTING FACTOR LARGE SUBUNIT) (MOLYBDOPTERIN 	12	80.0	73.2	960.0	878.3	-81.67	-0.13	0.78670	1.00000
Rv3120	-	hypothetical protein Rv3120 	9	51.2	47.5	410.0	380.4	-29.62	-0.11	0.88190	1.00000
Rv3121	cyp141	PROBABLE CYTOCHROME P450 141 CYP141 	26	106.7	111.3	2347.0	2448.2	101.25	0.06	0.91780	1.00000
Rv3122	-	hypothetical protein Rv3122 	7	136.0	170.8	816.0	1024.5	208.55	0.33	0.65100	1.00000
Rv3123	-	hypothetical protein Rv3123 	4	73.0	87.9	292.0	351.7	59.73	0.27	0.85830	1.00000
Rv3124	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	33.6	42.0	942.0	1175.7	233.71	0.32	0.61630	1.00000
Rv3125c	PPE49	PPE FAMILY PROTEIN 	21	64.6	70.3	1357.0	1477.0	120.05	0.12	0.80370	1.00000
Rv3126c	-	hypothetical protein Rv3126c 	3	9.3	8.2	28.0	24.7	-3.30	-0.18	0.90190	1.00000
Rv3127	-	hypothetical protein Rv3127 	18	28.2	25.7	480.0	437.7	-42.32	-0.13	0.80360	1.00000
Rv3129	-	hypothetical protein Rv3129 	4	16.0	19.5	64.0	78.1	14.05	0.29	0.82410	1.00000
Rv3130c	-	hypothetical protein Rv3130c 	27	17.9	22.6	411.0	518.7	107.70	0.34	0.38000	1.00000
Rv3131	-	hypothetical protein Rv3131 	15	11.8	10.7	154.0	139.3	-14.69	-0.14	0.76250	1.00000
Rv3132c	devS	TWO COMPONENT SENSOR HISTIDINE KINASE DEVS 	31	16.7	13.9	417.0	346.8	-70.21	-0.27	0.48470	1.00000
Rv3133c	devR	TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN DEVR (PROBABLY LUXR/UHPA-FAMILY) 	12	39.2	29.6	431.0	326.0	-104.96	-0.40	0.50690	1.00000
