#Resampling
#GUI with: norm=TTR, samples=10000, pseudocounts=0.00, adaptive=False, histogram=False, includeZeros=False, output=/pacific/home/mdejesus/TRASH/Subbu/resampling_H37Rv_Rv0307c_day0_s10000_pc0.00.dat
#Control Data: /pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep2.wig
#Experimental Data: /pacific/home/mdejesus/TRASH/Subbu/Rv0307c_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/Rv0307c_day0_rep2.wig
#Annotation path: /pacific/home/mdejesus/TRASH/Subbu/H37Rv.prot_table
#Time: 1012.51782894
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv3130c	-	hypothetical protein Rv3130c 	27	15.7	24.9	345.0	546.7	201.75	0.66	0.44650	0.74966
Rv3131	-	hypothetical protein Rv3131 	15	6.6	0.1	52.8	0.8	-51.97	-5.97	0.02260	0.12136
Rv3132c	devS	TWO COMPONENT SENSOR HISTIDINE KINASE DEVS 	31	12.8	5.2	306.5	125.9	-180.53	-1.28	0.05080	0.20599
Rv3133c	devR	TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN DEVR (PROBABLY LUXR/UHPA-FAMILY) 	12	18.6	16.5	334.0	297.9	-36.15	-0.17	0.84220	1.00000
Rv3134c	-	hypothetical protein Rv3134c 	9	66.8	87.3	802.0	1047.5	245.55	0.39	0.56590	0.82346
Rv3135	PPE50	PPE FAMILY PROTEIN 	9	16.1	55.5	258.2	887.6	629.45	1.78	0.12340	0.37132
Rv3136	PPE51	PPE FAMILY PROTEIN 	21	6.3	586.3	201.1	18761.1	18560.05	6.54	0.00000	0.00000
Rv3137	-	PROBABLE MONOPHOSPHATASE 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3138	pflA	PROBABLE PYRUVATE FORMATE LYASE ACTIVATING PROTEIN PFLA (FORMATE ACETYLTRANSFERASE ACTIVATING ENZYME) (	21	40.3	28.7	1207.8	862.2	-345.59	-0.49	0.38620	0.71001
Rv3139	fadE24	PROBABLE ACYL-CoA DEHYDROGENASE FADE24 	22	6.7	10.3	187.3	288.7	101.46	0.62	0.38510	0.70999
Rv3140	fadE23	PROBABLE ACYL-CoA DEHYDROGENASE FADE23 	19	12.1	15.3	218.4	275.8	57.37	0.34	0.68270	0.92932
Rv3141	fadB4	PROBABLE NADPH QUINONE OXIDOREDUCTASE FADB4 (NADPH:QUINONE REDUCTASE) (ZETA-CRYSTALLIN) 	16	18.5	25.7	407.6	564.5	156.91	0.47	0.60500	0.86090
Rv3142c	-	hypothetical protein Rv3142c 	11	60.3	2.0	965.4	32.6	-932.82	-4.89	0.00010	0.00156
Rv3143	-	PROBABLE RESPONSE REGULATOR 	4	34.8	20.6	139.2	82.4	-56.84	-0.76	0.59980	0.85624
Rv3144c	PPE52	PPE-FAMILY PROTEIN 	17	21.0	40.8	461.0	897.5	436.55	0.96	0.36080	0.68297
Rv3145	nuoA	NADH dehydrogenase subunit A 	12	64.9	119.0	1428.8	2617.8	1189.01	0.87	0.13990	0.40273
Rv3146	nuoB	NADH dehydrogenase subunit B 	9	44.7	757.0	625.4	10598.2	9972.79	4.08	0.22810	0.55529
Rv3147	nuoC	NADH dehydrogenase subunit C 	14	22.6	75.1	361.4	1201.1	839.75	1.73	0.47200	0.75282
Rv3148	nuoD	NADH dehydrogenase subunit D 	22	17.3	29.8	380.4	655.2	274.80	0.78	0.36390	0.68683
Rv3149	nuoE	NADH dehydrogenase subunit E 	9	73.0	26.2	876.4	315.0	-561.40	-1.48	0.07500	0.26624
Rv3150	nuoF	PROBABLE NADH DEHYDROGENASE I (CHAIN F) NUOF (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN F) 	25	28.9	63.3	926.2	2024.4	1098.21	1.13	0.19590	0.50092
Rv3151	nuoG	NADH dehydrogenase subunit G 	30	21.9	72.1	524.7	1730.6	1205.95	1.72	0.36500	0.68798
Rv3152	nuoH	NADH dehydrogenase subunit H 	27	29.9	9.5	1194.5	381.0	-813.45	-1.65	0.01330	0.08331
Rv3153	nuoI	NADH dehydrogenase subunit I 	23	35.0	2.1	909.3	55.4	-853.89	-4.04	0.00000	0.00000
Rv3154	nuoJ	NADH dehydrogenase subunit J 	10	37.0	116.3	370.3	1163.0	792.69	1.65	0.19380	0.49727
Rv3155	nuoK	NADH dehydrogenase subunit K 	6	11.9	14.6	95.5	116.5	20.93	0.29	0.77050	1.00000
Rv3156	nuoL	NADH dehydrogenase subunit L 	35	15.7	5.6	566.8	202.7	-364.14	-1.48	0.00300	0.02453
Rv3157	nuoM	NADH dehydrogenase subunit M 	33	20.1	5.9	643.2	188.2	-455.01	-1.77	0.02030	0.11265
Rv3158	nuoN	NADH dehydrogenase subunit N 	32	47.5	20.5	2658.3	1147.9	-1510.36	-1.21	0.01070	0.06987
Rv3159c	PPE53	PPE FAMILY PROTEIN 	26	22.0	27.7	704.7	885.4	180.65	0.33	0.64430	0.89977
Rv3160c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	7	11.4	0.4	68.3	2.5	-65.79	-4.79	0.00450	0.03507
Rv3161c	-	POSSIBLE DIOXYGENASE 	24	22.0	46.7	659.3	1401.2	741.91	1.09	0.23180	0.56156
Rv3162c	-	POSSIBLE INTEGRAL MEMBRANE PROTEIN 	6	33.6	12.2	201.4	73.0	-128.45	-1.46	0.21510	0.53200
Rv3163c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	15	19.7	6.9	393.3	138.7	-254.64	-1.50	0.05660	0.22272
Rv3164c	moxR3	PROBABLE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR3 	12	21.7	102.1	260.0	1224.7	964.68	2.24	0.41330	0.73455
Rv3165c	-	hypothetical protein Rv3165c 	6	17.4	0.1	174.0	1.1	-172.87	-7.32	0.00070	0.00793
Rv3166c	-	hypothetical protein Rv3166c 	16	23.0	13.4	414.2	241.2	-173.00	-0.78	0.42620	0.74036
Rv3167c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	10	11.2	0.1	112.4	0.5	-111.84	-7.69	0.00010	0.00156
Rv3168	-	hypothetical protein Rv3168 	19	2.4	0.2	23.5	2.2	-21.29	-3.40	0.01920	0.10760
Rv3169	-	hypothetical protein Rv3169 	19	14.7	77.3	264.9	1390.9	1125.95	2.39	0.01920	0.10760
Rv3170	aofH	PROBABLE FLAVIN-CONTAINING MONOAMINE OXIDASE AOFH (AMINE OXIDASE) (MAO) 	18	15.2	6.9	182.0	83.0	-98.94	-1.13	0.09250	0.30527
Rv3171c	hpx	POSSIBLE NON-HEME HALOPEROXIDASE HPX 	13	17.8	25.5	285.0	407.4	122.48	0.52	0.54060	0.79770
Rv3172c	-	hypothetical protein Rv3172c 	17	45.0	15.2	1260.3	425.2	-835.11	-1.57	0.00000	0.00000
Rv3173c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	21.3	0.0	170.0	0.0	-170.03	-4.48	0.00010	0.00156
Rv3174	-	short chain dehydrogenase 	13	25.4	54.4	457.2	978.6	521.30	1.10	0.28960	0.64880
Rv3175	-	amidase 	21	31.8	26.8	700.1	590.3	-109.74	-0.25	0.65360	0.90771
Rv3176c	mesT	PROBABLE EPOXIDE HYDROLASE MEST (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) 	14	16.4	34.8	262.7	557.2	294.44	1.08	0.08310	0.28510
Rv3177	-	POSSIBLE PEROXIDASE (NON-HAEM PEROXIDASE) 	8	29.9	0.2	238.8	1.4	-237.44	-7.43	0.00020	0.00280
Rv3178	-	hypothetical protein Rv3178 	7	6.2	6.2	62.4	62.1	-0.37	-0.01	0.99600	1.00000
Rv3179	-	hypothetical protein Rv3179 	14	39.3	40.0	1099.9	1120.5	20.65	0.03	0.97310	1.00000
Rv3180c	-	HYPOTHETICAL ALANINE RICH PROTEIN 	6	16.8	5.1	201.5	61.3	-140.27	-1.72	0.10700	0.33856
Rv3181c	-	hypothetical protein Rv3181c 	6	21.3	53.5	127.8	321.0	193.20	1.33	0.32370	0.66055
Rv3182	-	hypothetical protein Rv3182 	1	77.5	0.3	155.1	0.5	-154.51	-8.16	0.32710	0.66055
Rv3183	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	3	85.9	0.3	171.9	0.5	-171.35	-8.31	0.33020	0.66055
Rv3184	-	PROBABLE TRANSPOSASE 	4	22.2	7.8	177.2	62.7	-114.53	-1.50	0.22840	0.55568
Rv3185	-	PROBABLE TRANSPOSASE 	25	22.4	17.9	1077.1	859.2	-217.91	-0.33	0.41910	0.74036
Rv3186	-	PROBABLE TRANSPOSASE 	4	27.5	10.9	219.7	87.5	-132.16	-1.33	0.18240	0.47650
Rv3187	-	PROBABLE TRANSPOSASE 	25	21.6	23.4	993.8	1078.0	84.11	0.12	0.78200	1.00000
Rv3188	-	hypothetical protein Rv3188 	7	54.9	8.9	329.5	53.7	-275.80	-2.62	0.04890	0.20032
Rv3189	-	hypothetical protein Rv3189 	8	30.8	45.9	431.9	643.2	211.36	0.57	0.43900	0.74315
Rv3190c	-	hypothetical protein Rv3190c 	23	42.5	32.7	1443.8	1111.8	-331.98	-0.38	0.43240	0.74056
Rv3191c	-	PROBABLE TRANSPOSASE 	19	31.5	30.0	1135.8	1081.4	-54.34	-0.07	0.89490	1.00000
Rv3192	-	CONSERVED HYPOTHETICAL ALANINE AND PROLINE-RICH PROTEIN 	4	15.0	43.5	120.0	348.0	228.04	1.54	0.15720	0.43079
Rv3193c	-	hypothetical protein Rv3193c 	82	0.3	0.0	2.1	0.0	-2.07	-0.43	0.17440	0.46452
Rv3194c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	15	20.5	48.3	451.4	1063.1	611.62	1.24	0.46160	0.75282
Rv3195	-	hypothetical protein Rv3195 	17	29.7	31.0	711.7	743.1	31.33	0.06	0.93100	1.00000
Rv3196	-	hypothetical protein Rv3196 	9	69.0	40.9	689.6	409.2	-280.41	-0.75	0.20340	0.51203
Rv3196A	-	hypothetical protein Rv3196A 	1	69.1	7.6	138.3	15.2	-123.04	-3.18	0.32700	0.66055
Rv3197	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	19	22.5	12.9	540.2	310.5	-229.65	-0.80	0.27590	0.63358
Rv3197A	whiB7	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB7 	4	29.3	224.7	117.1	898.6	781.54	2.94	0.28100	0.63922
Rv3198A	-	POSSIBLE GLUTAREDOXIN PROTEIN 	6	65.2	50.8	782.6	609.7	-172.83	-0.36	0.67190	0.92063
Rv3198c	uvrD2	PROBABLE ATP-DEPENDENT DNA HELICASE II UVRD2 	35	59.5	49.2	595.0	491.8	-103.17	-0.27	0.71840	0.96156
Rv3199c	nudC	NADH pyrophosphatase 	8	19.8	24.9	316.5	398.0	81.58	0.33	0.75280	0.98935
Rv3200c	-	POSSIBLE TRANSMEMBRANE CATION TRANSPORTER 	16	7.4	1.5	162.5	32.0	-130.52	-2.34	0.02080	0.11416
Rv3201c	-	PROBABLE ATP-DEPENDENT DNA HELICASE 	48	17.3	113.2	932.1	6110.7	5178.61	2.71	0.02630	0.13505
Rv3202c	-	POSSIBLE ATP-DEPENDENT DNA HELICASE 	30	15.1	4.6	543.9	165.8	-378.07	-1.71	0.00360	0.02890
Rv3203	lipV	POSSIBLE LIPASE LIPV 	12	28.0	24.1	447.7	386.0	-61.70	-0.21	0.79860	1.00000
Rv3204	-	POSSIBLE DNA-METHYLTRANSFERASE (MODIFICATION METHYLASE) 	4	10.6	0.0	63.5	0.0	-63.49	-3.53	0.00280	0.02313
Rv3205c	-	hypothetical protein Rv3205c 	14	7.0	0.2	56.0	1.4	-54.66	-5.34	0.01000	0.06606
Rv3206c	moeB1	molybdopterin biosynthesis-like protein MoeZ 	24	35.7	16.2	71.5	32.5	-39.01	-1.14	0.33500	0.66055
Rv3207c	-	hypothetical protein Rv3207c 	17	11.6	5.0	277.7	120.3	-157.41	-1.21	0.01760	0.10119
Rv3208	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3208A	TB9.4	hypothetical protein Rv3208A 	5	25.1	0.1	200.4	1.1	-199.32	-7.53	0.00010	0.00156
Rv3209	-	CONSERVED HYPOTHETICAL THREONIN AND PROLINE RICH PROTEIN 	9	35.5	12.8	496.8	179.7	-317.14	-1.47	0.04250	0.17888
Rv3210c	-	hypothetical protein Rv3210c 	10	8.2	4.1	131.2	66.3	-64.88	-0.98	0.30150	0.66055
Rv3211	rhlE	PROBABLE ATP-DEPENDENT RNA HELICASE RHLE 	24	1.6	0.0	9.5	0.0	-9.53	-1.37	0.06280	0.23396
Rv3212	-	CONSERVED HYPOTHETICAL ALANINE VALINE RICH PROTEIN 	21	0.0	0.3	0.0	0.5	0.54	0.35	1.00000	1.00000
Rv3213c	-	POSSIBLE SOJ/PARA-RELATED PROTEIN 	12	37.8	61.1	680.3	1100.3	419.94	0.69	0.49430	0.75508
Rv3214	gpm2	POSSIBLE PHOSPHOGLYCERATE MUTASE GPM2 (PHOSPHOGLYCEROMUTASE) (PGAM) (BPG-DEPENDENT PGAM) 	11	15.4	0.0	215.9	0.5	-215.40	-8.64	0.00000	0.00000
Rv3215	entC	isochorismate synthase 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3216	-	POSSIBLE ACETYLTRANSFERASE 	6	39.2	150.2	392.0	1502.0	1109.93	1.94	0.01310	0.08218
Rv3217c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	3	26.0	58.5	156.1	351.2	195.18	1.17	0.45260	0.75107
Rv3218	-	hypothetical protein Rv3218 	18	24.7	15.1	493.3	302.4	-190.93	-0.71	0.28020	0.63835
Rv3219	whiB1	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB1 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3220c	-	PROBABLE TWO COMPONENT SENSOR KINASE 	21	4.8	24.9	125.0	646.5	521.46	2.37	0.05850	0.22634
Rv3221A	-	POSSIBLE ANTI-SIGMA FACTOR 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3221c	TB7.3	hypothetical protein Rv3221c 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3222c	-	hypothetical protein Rv3222c 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3223c	sigH	RNA polymerase sigma factor RpoE 	15	25.7	1.5	565.8	33.0	-532.81	-4.10	0.00000	0.00000
Rv3224	-	short chain dehydrogenase 	16	52.9	75.8	1481.1	2121.5	640.43	0.52	0.33000	0.66055
Rv3224A	-	hypothetical protein Rv3224A 	3	21.4	0.1	85.6	0.5	-85.09	-7.30	0.02900	0.13693
Rv3224B	-	hypothetical protein Rv3224B 	3	26.7	35.1	160.4	210.6	50.15	0.39	0.68900	0.93603
Rv3225c	-	POSSIBLE TRANSFERASE 	28	28.5	40.7	1026.2	1465.5	439.37	0.51	0.37300	0.69578
Rv3226c	-	hypothetical protein Rv3226c 	6	27.0	7.2	269.7	72.5	-197.25	-1.90	0.05430	0.21687
Rv3227	aroA	3-phosphoshikimate 1-carboxyvinyltransferase 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3228	-	hypothetical protein Rv3228 	9	1.1	0.0	6.8	0.0	-6.77	-1.09	0.00970	0.06440
Rv3229c	-	POSSIBLE LINOLEOYL-CoA DESATURASE (DELTA(6)-DESATURASE) 	24	19.2	12.8	654.0	435.3	-218.69	-0.59	0.36670	0.68951
Rv3230c	-	HYPOTHETICAL OXIDOREDUCTASE 	16	11.0	11.0	176.4	175.9	-0.55	-0.00	0.99580	1.00000
Rv3231c	-	hypothetical protein Rv3231c 	6	18.0	38.3	180.2	383.4	203.18	1.09	0.26000	0.60952
Rv3232c	pvdS	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN PVDS (PROBABLE RNA POLYMERASE SIGMA FACTOR) 	24	47.7	69.4	2289.5	3331.9	1042.41	0.54	0.18370	0.47875
Rv3233c	-	hypothetical protein Rv3233c 	12	24.6	35.9	541.0	789.4	248.38	0.55	0.46530	0.75282
Rv3234c	-	hypothetical protein Rv3234c 	18	47.7	67.4	1432.3	2021.3	588.97	0.50	0.53220	0.78910
Rv3235	-	HYPOTHETICAL ALANINE ARGININE PROLINE RICH PROTEIN 	6	14.9	0.0	59.6	0.0	-59.57	-3.99	0.02590	0.13369
Rv3236c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	14	27.9	75.3	502.6	1355.0	852.37	1.43	0.40990	0.73165
Rv3237c	-	hypothetical protein Rv3237c 	9	9.1	42.7	108.8	512.8	404.00	2.24	0.47230	0.75282
Rv3238c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	22	43.0	42.8	1721.5	1712.7	-8.73	-0.01	0.98990	1.00000
Rv3239c	-	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN 	56	42.5	40.7	4083.5	3904.6	-178.87	-0.06	0.87400	1.00000
Rv3240c	secA1	preprotein translocase subunit SecA 	46	6.9	0.7	55.3	5.8	-49.50	-3.24	0.00550	0.04148
Rv3241c	-	hypothetical protein Rv3241c 	12	56.5	19.1	1129.3	381.4	-747.95	-1.57	0.00940	0.06304
Rv3242c	-	hypothetical protein Rv3242c 	4	8.1	5.3	48.4	31.6	-16.79	-0.62	0.54670	0.80492
Rv3243c	-	hypothetical protein Rv3243c 	4	39.8	0.1	159.4	0.5	-158.83	-8.20	0.43050	0.74036
Rv3244c	lpqB	PROBABLE CONSERVED LIPOPROTEIN LPQB 	21	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3245c	mtrB	TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3246c	mtrA	TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3247c	tmk	thymidylate kinase 	10	0.0	10.9	0.0	21.8	21.81	3.57	0.33280	0.66055
Rv3248c	sahH	S-adenosyl-L-homocysteine hydrolase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3249c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	5.8	14.4	103.5	258.7	155.18	1.32	0.17860	0.47131
Rv3250c	rubB	PROBABLE RUBREDOXIN RUBB 	3	19.5	15.2	116.9	91.0	-25.81	-0.36	0.67630	0.92454
Rv3251c	rubA	PROBABLE RUBREDOXIN RUBA 	4	39.0	50.5	234.1	302.9	68.86	0.37	0.57500	0.83211
Rv3252c	alkB	PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN) 	31	59.9	30.8	3116.7	1599.3	-1517.36	-0.96	0.02620	0.13471
Rv3253c	-	POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN 	25	28.0	13.1	895.8	420.3	-475.55	-1.09	0.05900	0.22657
Rv3254	-	hypothetical protein Rv3254 	20	31.1	19.2	869.9	536.8	-333.08	-0.70	0.19950	0.50641
Rv3255c	manA	PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE) 	21	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3256c	-	hypothetical protein Rv3256c 	9	6.4	12.3	102.1	196.6	94.47	0.95	0.29920	0.66055
Rv3257c	manB	phosphomannomutase/phosphoglucomutase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3258c	-	hypothetical protein Rv3258c 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3259	-	hypothetical protein Rv3259 	2	2.3	49.5	9.2	198.2	188.98	4.43	0.42570	0.74036
Rv3260c	whiB2	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3261	fbiA	PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA 	14	1.4	0.0	10.8	0.0	-10.84	-1.24	0.00170	0.01585
Rv3262	fbiB	F420-0--gamma-glutamyl ligase 	13	0.5	0.0	4.4	0.0	-4.38	-0.63	0.02720	0.13646
Rv3263	-	PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE) 	29	61.8	218.0	2472.7	8721.1	6248.38	1.82	0.00610	0.04507
Rv3264c	manB	D-ALPHA-D-MANNOSE-1-PHOSPHATE GUANYLYLTRANSFERASE MANB (D-ALPHA-D-HEPTOSE-1-PHOSPHATE GUANYLYLTRANSFERASE) 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3265c	wbbL1	PROBABLE dTDP-RHA:A-D-GlcNAc-DIPHOSPHORYL POLYPRENOL, A-3-L-RHAMNOSYL TRANSFERASE WBBL1 (ALPHA-L-RHAMNOSE-(1->3)-ALPHA-D-GlcNAc(1->P)-P-DECAPRENY L) 	17	0.3	0.0	0.7	0.0	-0.69	-0.43	1.00000	1.00000
Rv3266c	rmlD	dTDP-6-DEOXY-L-LYXO-4-HEXULOSE REDUCTASE RMLD (dTDP-RHAMNOSE MODIFICATION PROTEIN) (dTDP-RHAMNOSE BIOSYNTHESIS PROTEIN) (dTDP-RHAMNOSE SYNTHASE) 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3267	-	CONSERVED HYPOTHETICAL PROTEIN (CPSA-RELATED PROTEIN) 	23	11.3	0.6	202.9	10.7	-192.21	-4.24	0.00010	0.00156
Rv3268	-	hypothetical protein Rv3268 	13	23.4	17.8	515.5	392.6	-122.88	-0.39	0.49670	0.75671
Rv3269	-	hypothetical protein Rv3269 	5	21.2	0.0	42.4	0.0	-42.36	-4.47	0.33000	0.66055
Rv3270	ctpC	PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC 	17	12.5	0.5	200.6	8.0	-192.61	-4.65	0.00000	0.00000
Rv3271c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	6	6.2	5.3	49.8	42.6	-7.21	-0.23	0.80730	1.00000
Rv3272	-	hypothetical protein Rv3272 	19	74.0	183.8	1925.2	4779.9	2854.69	1.31	0.10230	0.32864
Rv3273	-	PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) 	31	35.3	16.6	1340.9	630.7	-710.19	-1.09	0.08580	0.29037
Rv3274c	fadE25	PROBABLE ACYL-CoA DEHYDROGENASE FADE25 	19	0.4	0.0	3.1	0.0	-3.07	-0.47	0.07950	0.27703
Rv3275c	purE	phosphoribosylaminoimidazole carboxylase catalytic subunit 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3276c	purK	phosphoribosylaminoimidazole carboxylase ATPase subunit 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3277	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	13	1.3	2.6	10.8	21.0	10.20	0.96	0.48260	0.75282
Rv3278c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	25.5	40.0	357.2	560.6	203.42	0.65	0.49380	0.75508
Rv3279c	birA	biotin--protein ligase 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3280	accD5	PROBABLE PROPIONYL-CoA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE) 	32	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3281	-	hypothetical protein Rv3281 	3	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3282	maf	Maf-like protein 	11	18.9	27.4	189.3	274.4	85.13	0.54	0.70460	0.94914
Rv3283	sseA	PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	20	1.0	0.0	23.5	0.0	-23.52	-0.99	0.00000	0.00000
Rv3284	-	hypothetical protein Rv3284 	5	3.4	0.0	13.6	0.0	-13.61	-2.14	0.02940	0.13768
Rv3285	accA3	PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	26	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3286c	sigF	RNA polymerase sigma factor SigF 	11	27.2	0.3	435.9	4.4	-431.47	-6.63	0.00000	0.00000
Rv3287c	rsbW	ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR) 	3	24.7	3.3	148.4	19.9	-128.55	-2.90	0.16140	0.44018
Rv3288c	usfY	PUTATIVE PROTEIN USFY 	10	50.6	8.7	708.1	121.5	-586.61	-2.54	0.00160	0.01513
Rv3289c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	7	18.0	23.2	215.9	278.9	63.00	0.37	0.63120	0.88804
Rv3290c	lat	L-lysine aminotransferase 	25	48.6	21.8	1652.5	740.2	-912.26	-1.16	0.00020	0.00280
Rv3291c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	11	6.0	3.8	71.9	45.3	-26.58	-0.67	0.49420	0.75508
Rv3292	-	hypothetical protein Rv3292 	20	33.8	9.8	744.0	215.7	-528.36	-1.79	0.00720	0.05121
Rv3293	pcd	PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE) 	16	29.5	10.9	590.5	217.1	-373.42	-1.44	0.02540	0.13213
Rv3294c	-	hypothetical protein Rv3294c 	20	25.1	97.9	953.7	3718.4	2764.72	1.96	0.21310	0.52828
Rv3295	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	12	103.2	81.6	1651.3	1305.8	-345.58	-0.34	0.57570	0.83211
Rv3296	lhr	PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN) 	55	32.9	51.7	2436.3	3823.4	1387.02	0.65	0.14370	0.40692
Rv3297	nei	PROBABLE ENDONUCLEASE VIII NEI 	10	28.9	63.7	405.3	891.6	486.35	1.14	0.14510	0.40886
Rv3298c	lpqC	POSSIBLE ESTERASE LIPOPROTEIN LPQC 	12	37.7	36.7	602.4	587.2	-15.20	-0.04	0.96500	1.00000
