#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'H37Rv_vs_delta_Rv3811_TTR.dat', mode 'w' at 0x2f1fc00> expList=['delta_Rv3811_TnSeq.wig'] doAdaptive=False ctrlList=['H37Rv_TnSeq.wig']
#Control Samples:  H37Rv_TnSeq.wig
#Experimental Samples:  delta_Rv3811_TnSeq.wig
#Normalized with TTR
#TTR factors:	1.0000	1.1321
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv3170	aofH	PROBABLE FLAVIN-CONTAINING MONOAMINE OXIDASE AOFH (AMINE OXIDASE) (MAO) 	18	15	292.0	931.7	639.7	1.67	0.02950	0.88537
Rv3171c	hpx	POSSIBLE NON-HEME HALOPEROXIDASE HPX 	13	9	687.0	735.9	48.9	0.10	0.89470	1.00000
Rv3172c	-	hypothetical protein Rv3172c 	17	15	1830.0	1519.3	-310.7	-0.27	0.68360	1.00000
Rv3173c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	7	5	136.0	186.8	50.8	0.46	0.73880	1.00000
Rv3174	-	short chain dehydrogenase 	13	10	922.0	742.7	-179.3	-0.31	0.64290	1.00000
Rv3175	-	amidase 	21	15	2488.0	1044.9	-1443.1	-1.25	0.22680	1.00000
Rv3176c	mesT	PROBABLE EPOXIDE HYDROLASE MEST (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) 	14	12	779.0	1337.0	558.0	0.78	0.34210	1.00000
Rv3177	-	POSSIBLE PEROXIDASE (NON-HAEM PEROXIDASE) 	8	6	216.0	327.2	111.2	0.60	0.32080	1.00000
Rv3178	-	hypothetical protein Rv3178 	7	7	147.0	352.1	205.1	1.26	0.39030	1.00000
Rv3179	-	hypothetical protein Rv3179 	14	14	2299.0	2072.9	-226.1	-0.15	0.78970	1.00000
Rv3180c	-	HYPOTHETICAL ALANINE RICH PROTEIN 	6	5	271.0	455.1	184.1	0.75	0.48070	1.00000
Rv3181c	-	hypothetical protein Rv3181c 	6	5	89.0	175.5	86.5	0.98	0.36180	1.00000
Rv3182	-	hypothetical protein Rv3182 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3183	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	3	2	187.0	355.5	168.5	0.93	1.00000	1.00000
Rv3184	-	PROBABLE TRANSPOSASE 	4	4	616.0	490.2	-125.8	-0.33	0.74250	1.00000
Rv3185	-	PROBABLE TRANSPOSASE 	25	25	2962.0	2849.5	-112.5	-0.06	0.90140	1.00000
Rv3186	-	PROBABLE TRANSPOSASE 	4	4	589.0	443.8	-145.2	-0.41	0.70940	1.00000
Rv3187	-	PROBABLE TRANSPOSASE 	25	25	3151.0	3128.0	-23.0	-0.01	0.98050	1.00000
Rv3188	-	hypothetical protein Rv3188 	7	5	786.0	504.9	-281.1	-0.64	0.59240	1.00000
Rv3189	-	hypothetical protein Rv3189 	8	8	817.0	978.1	161.1	0.26	0.72260	1.00000
Rv3190c	-	hypothetical protein Rv3190c 	23	21	3558.0	3059.0	-499.0	-0.22	0.71700	1.00000
Rv3191c	-	PROBABLE TRANSPOSASE 	19	18	2319.0	2339.0	20.0	0.01	0.97340	1.00000
Rv3192	-	CONSERVED HYPOTHETICAL ALANINE AND PROLINE-RICH PROTEIN 	4	3	161.0	538.9	377.9	1.74	0.23200	1.00000
Rv3193c	-	hypothetical protein Rv3193c 	82	50	254.0	62.3	-191.7	-2.03	0.00000	0.00000
Rv3194c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	15	15	1744.0	1341.6	-402.4	-0.38	0.47480	1.00000
Rv3195	-	hypothetical protein Rv3195 	17	15	1893.0	1389.1	-503.9	-0.45	0.62640	1.00000
Rv3196	-	hypothetical protein Rv3196 	9	9	1248.0	1296.3	48.3	0.05	0.94370	1.00000
Rv3196A	-	hypothetical protein Rv3196A 	1	1	406.0	192.5	-213.5	-1.08	1.00000	1.00000
Rv3197	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	19	17	1550.0	1126.5	-423.5	-0.46	0.51150	1.00000
Rv3197A	whiB7	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB7 	4	2	371.0	240.0	-131.0	-0.63	1.00000	1.00000
Rv3198A	-	POSSIBLE GLUTAREDOXIN PROTEIN 	6	6	2326.0	1433.3	-892.7	-0.70	0.75290	1.00000
Rv3198c	uvrD2	PROBABLE ATP-DEPENDENT DNA HELICASE II UVRD2 	35	7	1265.0	1423.1	158.1	0.17	0.82550	1.00000
Rv3199c	nudC	NADH pyrophosphatase 	8	8	1068.0	1048.3	-19.7	-0.03	0.98690	1.00000
Rv3200c	-	POSSIBLE TRANSMEMBRANE CATION TRANSPORTER 	16	15	941.0	2849.5	1908.5	1.60	0.00260	0.16209
Rv3201c	-	PROBABLE ATP-DEPENDENT DNA HELICASE 	48	37	2590.0	2978.6	388.6	0.20	0.63220	1.00000
Rv3202c	-	POSSIBLE ATP-DEPENDENT DNA HELICASE 	29	26	2712.0	2562.0	-150.0	-0.08	0.87010	1.00000
Rv3203	lipV	POSSIBLE LIPASE LIPV 	12	11	835.0	1175.1	340.1	0.49	0.37520	1.00000
Rv3204	-	POSSIBLE DNA-METHYLTRANSFERASE (MODIFICATION METHYLASE) 	4	4	284.0	202.6	-81.4	-0.49	0.53960	1.00000
Rv3205c	-	hypothetical protein Rv3205c 	14	12	961.0	891.0	-70.0	-0.11	0.87740	1.00000
Rv3206c	moeB1	molybdopterin biosynthesis-like protein MoeZ 	24	1	269.0	345.3	76.3	0.36	1.00000	1.00000
Rv3207c	-	hypothetical protein Rv3207c 	17	17	1115.0	1304.2	189.2	0.23	0.66420	1.00000
Rv3208	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	10	8	125.0	108.7	-16.3	-0.20	0.82520	1.00000
Rv3208A	TB9.4	hypothetical protein Rv3208A 	5	5	103.0	354.4	251.4	1.78	0.12220	1.00000
Rv3209	-	CONSERVED HYPOTHETICAL THREONIN AND PROLINE RICH PROTEIN 	9	7	872.0	1119.7	247.7	0.36	0.45980	1.00000
Rv3210c	-	hypothetical protein Rv3210c 	10	8	3851.0	5923.2	2072.2	0.62	0.69510	1.00000
Rv3211	rhlE	PROBABLE ATP-DEPENDENT RNA HELICASE RHLE 	24	15	206.0	175.5	-30.5	-0.23	0.84090	1.00000
Rv3212	-	CONSERVED HYPOTHETICAL ALANINE VALINE RICH PROTEIN 	21	2	59.0	175.5	116.5	1.57	0.67190	1.00000
Rv3213c	-	POSSIBLE SOJ/PARA-RELATED PROTEIN 	11	9	1375.0	1300.8	-74.2	-0.08	0.91130	1.00000
Rv3214	gpm2	POSSIBLE PHOSPHOGLYCERATE MUTASE GPM2 (PHOSPHOGLYCEROMUTASE) (PGAM) (BPG-DEPENDENT PGAM) 	11	9	690.0	1603.1	913.1	1.22	0.11950	1.00000
Rv3215	entC	isochorismate synthase 	16	13	26.0	47.5	21.5	0.87	0.15500	1.00000
Rv3216	-	POSSIBLE ACETYLTRANSFERASE 	6	6	2036.0	1752.5	-283.5	-0.22	0.73220	1.00000
Rv3217c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	3	3	291.0	536.6	245.6	0.88	0.20090	1.00000
Rv3218	-	hypothetical protein Rv3218 	18	16	3200.0	2548.4	-651.6	-0.33	0.55600	1.00000
Rv3219	whiB1	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB1 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3220c	-	PROBABLE TWO COMPONENT SENSOR KINASE 	21	20	4592.0	477.8	-4114.2	-3.26	0.00000	0.00000
Rv3221A	-	POSSIBLE ANTI-SIGMA FACTOR 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3221c	TB7.3	hypothetical protein Rv3221c 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3222c	-	hypothetical protein Rv3222c 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3223c	sigH	RNA polymerase sigma factor RpoE 	15	13	971.0	2185.0	1214.0	1.17	0.17980	1.00000
Rv3224	-	short chain dehydrogenase 	16	16	3531.0	4637.1	1106.1	0.39	0.48140	1.00000
Rv3224A	-	hypothetical protein Rv3224A 	3	3	42.0	286.4	244.4	2.77	0.10540	1.00000
Rv3224B	-	hypothetical protein Rv3224B 	3	3	184.0	309.1	125.1	0.75	0.70690	1.00000
Rv3225c	-	POSSIBLE TRANSFERASE 	28	25	2846.0	2834.8	-11.2	-0.01	0.98680	1.00000
Rv3226c	-	hypothetical protein Rv3226c 	6	5	1084.0	1261.2	177.2	0.22	0.77700	1.00000
Rv3227	aroA	3-phosphoshikimate 1-carboxyvinyltransferase 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3228	-	hypothetical protein Rv3228 	9	8	9.0	124.5	115.5	3.79	0.00280	0.16927
Rv3229c	-	POSSIBLE LINOLEOYL-CoA DESATURASE (DELTA(6)-DESATURASE) 	24	22	2422.0	3082.8	660.8	0.35	0.30840	1.00000
Rv3230c	-	HYPOTHETICAL OXIDOREDUCTASE 	15	13	1118.0	1011.0	-107.0	-0.15	0.83330	1.00000
Rv3231c	-	hypothetical protein Rv3231c 	6	6	1059.0	1503.5	444.5	0.51	0.53160	1.00000
Rv3232c	pvdS	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN PVDS (PROBABLE RNA POLYMERASE SIGMA FACTOR) 	24	24	5216.0	5445.5	229.5	0.06	0.85660	1.00000
Rv3233c	-	hypothetical protein Rv3233c 	12	11	1616.0	1958.6	342.6	0.28	0.62180	1.00000
Rv3234c	-	hypothetical protein Rv3234c 	18	17	3629.0	2916.3	-712.7	-0.32	0.67500	1.00000
Rv3235	-	HYPOTHETICAL ALANINE ARGININE PROLINE RICH PROTEIN 	6	5	623.0	409.8	-213.2	-0.60	0.45890	1.00000
Rv3236c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	14	13	1447.0	994.0	-453.0	-0.54	0.43000	1.00000
Rv3237c	-	hypothetical protein Rv3237c 	8	7	1170.0	258.1	-911.9	-2.18	0.12610	1.00000
Rv3238c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	21	20	4558.0	4124.3	-433.7	-0.14	0.79320	1.00000
Rv3239c	-	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN 	56	52	8178.0	9717.0	1539.0	0.25	0.43710	1.00000
Rv3240c	secA1	preprotein translocase subunit SecA 	46	3	4.0	412.1	408.1	6.69	0.38470	1.00000
Rv3241c	-	hypothetical protein Rv3241c 	12	12	2108.0	1562.3	-545.7	-0.43	0.39420	1.00000
Rv3242c	-	hypothetical protein Rv3242c 	4	4	343.0	172.1	-170.9	-1.00	0.59000	1.00000
Rv3243c	-	hypothetical protein Rv3243c 	4	4	454.0	58.9	-395.1	-2.95	0.14040	1.00000
Rv3244c	lpqB	PROBABLE CONSERVED LIPOPROTEIN LPQB 	21	3	2.0	1.1	-0.9	-0.82	1.00000	1.00000
Rv3245c	mtrB	TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB 	20	6	3.0	3.4	0.4	0.18	0.61390	1.00000
Rv3246c	mtrA	TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3247c	tmk	thymidylate kinase 	10	2	0.0	19.2	19.2	4.27	0.33260	1.00000
Rv3248c	sahH	S-adenosyl-L-homocysteine hydrolase 	23	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3249c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	12	721.0	1211.4	490.4	0.75	0.26090	1.00000
Rv3250c	rubB	PROBABLE RUBREDOXIN RUBB 	3	3	383.0	233.2	-149.8	-0.72	0.80020	1.00000
Rv3251c	rubA	PROBABLE RUBREDOXIN RUBA 	4	3	557.0	703.0	146.0	0.34	0.79970	1.00000
Rv3252c	alkB	PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN) 	30	29	8206.0	7710.8	-495.2	-0.09	0.86660	1.00000
Rv3253c	-	POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN 	25	22	4649.0	3048.8	-1600.2	-0.61	0.17640	1.00000
Rv3254	-	hypothetical protein Rv3254 	20	16	2991.0	2745.4	-245.6	-0.12	0.83280	1.00000
Rv3255c	manA	PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE) 	21	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3256c	-	hypothetical protein Rv3256c 	9	9	155.0	697.4	542.4	2.17	0.03120	0.89560
Rv3257c	manB	phosphomannomutase/phosphoglucomutase 	24	2	1.0	1.1	0.1	0.18	1.00000	1.00000
Rv3258c	-	hypothetical protein Rv3258c 	5	5	241.0	589.8	348.8	1.29	0.39660	1.00000
Rv3259	-	hypothetical protein Rv3259 	2	2	187.0	134.7	-52.3	-0.47	0.65810	1.00000
Rv3260c	whiB2	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3261	fbiA	PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA 	14	11	164.0	355.5	191.5	1.12	0.28160	1.00000
Rv3262	fbiB	F420-0--gamma-glutamyl ligase 	13	10	215.0	197.0	-18.0	-0.13	0.86440	1.00000
Rv3263	-	PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE) 	29	25	4380.0	4998.3	618.3	0.19	0.69080	1.00000
Rv3264c	manB	D-ALPHA-D-MANNOSE-1-PHOSPHATE GUANYLYLTRANSFERASE MANB (D-ALPHA-D-HEPTOSE-1-PHOSPHATE GUANYLYLTRANSFERASE) 	17	2	37.0	97.4	60.4	1.40	0.66690	1.00000
Rv3265c	wbbL1	PROBABLE dTDP-RHA:A-D-GlcNAc-DIPHOSPHORYL POLYPRENOL, A-3-L-RHAMNOSYL TRANSFERASE WBBL1 (ALPHA-L-RHAMNOSE-(1->3)-ALPHA-D-GlcNAc(1->P)-P-DECAPRENY L) 	17	1	142.0	0.0	-142.0	-7.15	1.00000	1.00000
Rv3266c	rmlD	dTDP-6-DEOXY-L-LYXO-4-HEXULOSE REDUCTASE RMLD (dTDP-RHAMNOSE MODIFICATION PROTEIN) (dTDP-RHAMNOSE BIOSYNTHESIS PROTEIN) (dTDP-RHAMNOSE SYNTHASE) 	17	1	0.0	7.9	7.9	2.99	1.00000	1.00000
Rv3267	-	CONSERVED HYPOTHETICAL PROTEIN (CPSA-RELATED PROTEIN) 	23	18	3408.0	1903.1	-1504.9	-0.84	0.12270	1.00000
Rv3268	-	hypothetical protein Rv3268 	13	12	1114.0	1744.6	630.6	0.65	0.30020	1.00000
Rv3269	-	hypothetical protein Rv3269 	5	3	143.0	499.3	356.3	1.80	0.19410	1.00000
Rv3270	ctpC	PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC 	17	13	1205.0	1514.8	309.8	0.33	0.55230	1.00000
Rv3271c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	6	5	264.0	120.0	-144.0	-1.14	0.44480	1.00000
Rv3272	-	hypothetical protein Rv3272 	19	17	2772.0	2764.6	-7.4	-0.00	0.99500	1.00000
Rv3273	-	PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) 	31	28	3606.0	3045.4	-560.6	-0.24	0.48430	1.00000
Rv3274c	fadE25	PROBABLE ACYL-CoA DEHYDROGENASE FADE25 	19	17	149.0	34.0	-115.0	-2.13	0.00020	0.02217
Rv3275c	purE	phosphoribosylaminoimidazole carboxylase catalytic subunit 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3276c	purK	phosphoribosylaminoimidazole carboxylase ATPase subunit 	10	1	0.0	18.1	18.1	4.18	1.00000	1.00000
Rv3277	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	13	6	113.0	172.1	59.1	0.61	0.41890	1.00000
Rv3278c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	8	1156.0	706.4	-449.6	-0.71	0.51280	1.00000
Rv3279c	birA	biotin--protein ligase 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3280	accD5	PROBABLE PROPIONYL-CoA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE) 	32	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3281	-	hypothetical protein Rv3281 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv3282	maf	Maf-like protein 	11	8	246.0	344.2	98.2	0.48	0.61590	1.00000
Rv3283	sseA	PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	20	17	198.0	17.0	-181.0	-3.54	0.00000	0.00000
Rv3284	-	hypothetical protein Rv3284 	5	5	200.0	18.1	-181.9	-3.46	0.02320	0.80141
Rv3285	accA3	PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	26	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv3286c	sigF	RNA polymerase sigma factor SigF 	11	10	949.0	955.5	6.5	0.01	0.98680	1.00000
Rv3287c	rsbW	ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR) 	3	3	172.0	474.4	302.4	1.46	0.20180	1.00000
Rv3288c	usfY	PUTATIVE PROTEIN USFY 	10	10	2035.0	2146.5	111.5	0.08	0.92090	1.00000
Rv3289c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	7	7	1368.0	1065.3	-302.7	-0.36	0.69030	1.00000
Rv3290c	lat	L-lysine aminotransferase 	25	24	4392.0	4788.9	396.9	0.12	0.77600	1.00000
Rv3291c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	11	8	1061.0	705.3	-355.7	-0.59	0.79420	1.00000
Rv3292	-	hypothetical protein Rv3292 	20	19	2163.0	1962.0	-201.0	-0.14	0.81500	1.00000
Rv3293	pcd	PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE) 	16	11	2437.0	1626.9	-810.1	-0.58	0.25050	1.00000
Rv3294c	-	hypothetical protein Rv3294c 	20	19	2708.0	2682.0	-26.0	-0.01	0.97370	1.00000
Rv3295	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	12	11	2952.0	2393.3	-558.7	-0.30	0.69680	1.00000
Rv3296	lhr	PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN) 	55	45	6790.0	5259.8	-1530.2	-0.37	0.35220	1.00000
Rv3297	nei	PROBABLE ENDONUCLEASE VIII NEI 	10	8	1295.0	1186.5	-108.5	-0.13	0.90550	1.00000
Rv3298c	lpqC	POSSIBLE ESTERASE LIPOPROTEIN LPQC 	12	10	2423.0	1055.1	-1367.9	-1.20	0.26660	1.00000
Rv3299c	atsB	PROBABLE ARYLSULFATASE ATSB (ARYL-SULFATE SULPHOHYDROLASE) (SULFATASE) 	46	35	2950.0	3411.1	461.1	0.21	0.62330	1.00000
Rv3300c	-	hypothetical protein Rv3300c 	11	9	679.0	461.9	-217.1	-0.56	0.57470	1.00000
Rv3301c	phoY1	PROBABLE PHOSPHATE-TRANSPORT SYSTEM TRANSCRIPTIONAL REGULATORY PROTEIN PHOU HOMOLOG 1 PHOY1 	10	9	538.0	605.7	67.7	0.17	0.82440	1.00000
Rv3302c	glpD2	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD2 	28	2	1.0	1.1	0.1	0.18	1.00000	1.00000
Rv3303c	lpdA	flavoprotein disulfide reductase 	22	15	431.0	315.9	-115.1	-0.45	0.60830	1.00000
Rv3304	-	hypothetical protein Rv3304 	11	7	379.0	130.2	-248.8	-1.54	0.30740	1.00000
Rv3305c	amiA1	POSSIBLE N-ACYL-L-AMINO ACID AMIDOHYDROLASE AMIA1 (N-ACYL-L-AMINO ACID AMINOHYDROLASE) 	20	15	730.0	992.9	262.9	0.44	0.56670	1.00000
Rv3306c	amiB1	PROBABLE AMIDOHYDROLASE AMIB1 (AMINOHYDROLASE) 	15	7	761.0	661.2	-99.8	-0.20	0.94090	1.00000
Rv3307	deoD	purine nucleoside phosphorylase 	11	10	1475.0	912.5	-562.5	-0.69	0.34360	1.00000
Rv3308	pmmB	PROBABLE PHOSPHOMANNOMUTASE PMMB (PHOSPHOMANNOSE MUTASE) 	20	15	1537.0	1212.5	-324.5	-0.34	0.56850	1.00000
Rv3309c	upp	uracil phosphoribosyltransferase 	8	7	1306.0	621.5	-684.5	-1.07	0.12650	1.00000
Rv3310	-	POSSIBLE ACID PHOSPHATASE (ACID PHOSPHOMONOESTERASE) (PHOSPHOMONOESTERASE) (GLYCEROPHOSPHATASE) 	17	16	2030.0	1939.3	-90.7	-0.07	0.83520	1.00000
Rv3311	-	hypothetical protein Rv3311 	16	14	1754.0	4218.3	2464.3	1.27	0.04400	1.00000
Rv3312A	-	SECRETED PROTEIN ANTIGEN 	5	5	616.0	809.5	193.5	0.39	0.65290	1.00000
Rv3312c	-	hypothetical protein Rv3312c 	17	16	2715.0	2000.5	-714.5	-0.44	0.37440	1.00000
Rv3313c	add	adenosine deaminase 	12	9	350.0	387.2	37.2	0.15	0.89270	1.00000
Rv3314c	deoA	thymidine phosphorylase 	12	10	817.0	677.0	-140.0	-0.27	0.65930	1.00000
Rv3315c	cdd	cytidine deaminase 	5	5	271.0	414.4	143.4	0.61	0.50680	1.00000
Rv3316	sdhC	PROBABLE SUCCINATE DEHYDROGENASE (CYTOCHROME B-556 SUBUNIT) SDHC (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	6	6	961.0	330.6	-630.4	-1.54	0.01960	0.70454
Rv3317	sdhD	PROBABLE SUCCINATE DEHYDROGENASE (HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT) SDHD (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	4	4	458.0	174.3	-283.7	-1.39	0.43420	1.00000
Rv3318	sdhA	succinate dehydrogenase flavoprotein subunit 	31	27	782.0	811.7	29.7	0.05	0.92370	1.00000
Rv3319	sdhB	succinate dehydrogenase iron-sulfur subunit 	8	4	331.0	298.9	-32.1	-0.15	0.94190	1.00000
Rv3320c	-	hypothetical protein Rv3320c 	5	2	195.0	138.1	-56.9	-0.50	0.66180	1.00000
Rv3321c	-	hypothetical protein Rv3321c 	3	2	784.0	876.3	92.3	0.16	1.00000	1.00000
Rv3322c	-	POSSIBLE METHYLTRANSFERASE 	7	6	591.0	485.7	-105.3	-0.28	0.77510	1.00000
Rv3323c	moaX	PROBABLE MOAD-MOAE FUSION PROTEIN MOAX 	15	11	2161.0	2148.8	-12.2	-0.01	0.98620	1.00000
Rv3324c	moaC	molybdenum cofactor biosynthesis protein C 	10	10	1315.0	1595.2	280.2	0.28	0.80310	1.00000
Rv3325	-	PROBABLE TRANSPOSASE 	4	4	568.0	511.7	-56.3	-0.15	0.88420	1.00000
Rv3326	-	PROBABLE TRANSPOSASE 	25	24	3163.0	2969.5	-193.5	-0.09	0.84580	1.00000
Rv3327	-	PROBABLE TRANSPOSASE FUSION PROTEIN 	20	19	2714.0	1915.5	-798.5	-0.50	0.21880	1.00000
Rv3328c	sigJ	RNA polymerase sigma factor SigJ 	12	8	933.0	785.7	-147.3	-0.25	0.73100	1.00000
Rv3329	-	hypothetical protein Rv3329 	21	18	2643.0	2136.3	-506.7	-0.31	0.50380	1.00000
Rv3330	dacB1	PROBABLE PENICILLIN-BINDING PROTEIN DACB1 (D-ALANYL-D-ALANINE CARBOXYPEPTIDASE) (DD-PEPTIDASE) (DD-CARBOXYPEPTIDASE) (PBP) (DD-TRANSPEPTIDASE) (SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE) (D-AMINO ACID HYDROLASE) 	19	19	2120.0	1792.1	-327.9	-0.24	0.65550	1.00000
Rv3331	sugI	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN SUGI 	25	22	2354.0	1016.6	-1337.4	-1.21	0.05390	1.00000
Rv3332	nagA	PROBABLE N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE NAGA (GLCNAC 6-P DEACETYLASE) 	6	3	235.0	140.4	-94.6	-0.74	0.50840	1.00000
Rv3333c	-	HYPOTHETICAL PROLINE RICH PROTEIN 	12	10	1599.0	1034.8	-564.2	-0.63	0.38010	1.00000
Rv3334	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY MERR-FAMILY) 	9	9	800.0	987.2	187.2	0.30	0.69710	1.00000
Rv3335c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	9	445.0	958.9	513.9	1.11	0.09780	1.00000
Rv3336c	trpS	tryptophanyl-tRNA synthetase 	15	1	45.0	97.4	52.4	1.11	1.00000	1.00000
Rv3337	-	hypothetical protein Rv3337 	9	7	1053.0	879.7	-173.3	-0.26	0.75380	1.00000
Rv3338	-	hypothetical protein Rv3338 	4	3	106.0	137.0	31.0	0.37	0.44420	1.00000
Rv3339c	icd1	isocitrate dehydrogenase 	26	24	4445.0	3277.5	-1167.5	-0.44	0.51530	1.00000
Rv3340	metC	O-acetylhomoserine aminocarboxypropyltransferase 	17	10	429.0	307.9	-121.1	-0.48	0.62320	1.00000
Rv3341	metX	homoserine O-acetyltransferase 	15	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv3342	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	9	7	467.0	281.9	-185.1	-0.73	0.38500	1.00000
Rv3343c	PPE54	PPE FAMILY PROTEIN 	156	123	18463.0	19085.2	622.2	0.05	0.87300	1.00000
Rv3344c	PE_PGRS49	PE-PGRS FAMILY PROTEIN 	6	5	119.0	412.1	293.1	1.79	0.60280	1.00000
Rv3345c	PE_PGRS50	PE-PGRS FAMILY PROTEIN 	47	38	4615.0	3827.7	-787.3	-0.27	0.58700	1.00000
Rv3346c	-	hypothetical protein Rv3346c 	3	2	839.0	789.1	-49.9	-0.09	1.00000	1.00000
