#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv2937	drrB	PROBABLE DAUNORUBICIN-DIM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DRRB 	23	118.9	293.5	1783.0	4402.9	2619.95	1.30	0.08760	0.69202
Rv2938	drrC	PROBABLE DAUNORUBICIN-DIM-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DRRC 	26	223.6	285.9	5367.0	6861.9	1494.93	0.35	0.45650	1.00000
Rv2939	papA5	acyltransferase PapA5 	29	657.4	382.5	15777.0	9179.5	-6597.54	-0.78	0.23190	0.94128
Rv2940c	mas	PROBABLE MULTIFUNCTIONAL MYCOCEROSIC ACID SYNTHASE MEMBRANE-ASSOCIATED MAS 	82	915.4	224.9	63161.0	15519.1	-47641.88	-2.02	0.00000	0.00000
Rv2941	fadD28	acyl-CoA synthetase 	46	570.9	162.8	21125.0	6024.1	-15100.87	-1.81	0.00800	0.17538
Rv2942	mmpL7	CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL7 	43	138.2	159.1	5112.0	5886.3	774.31	0.20	0.61250	1.00000
Rv2943	-	IS1533 transposase 	11	233.8	85.2	2338.0	852.3	-1485.70	-1.46	0.21300	0.90678
Rv2943A	-	POSSIBLE TRANSPOSASE 	7	103.0	76.2	412.0	304.7	-107.35	-0.44	0.55170	1.00000
Rv2944	-	IS1533 transposase 	10	101.2	93.7	607.0	562.2	-44.84	-0.11	0.86470	1.00000
Rv2945c	lppX	PROBABLE CONSERVED LIPOPROTEIN LPPX 	10	145.8	311.2	1458.0	3111.8	1653.80	1.09	0.11400	0.71420
Rv2946c	pks1	PROBABLE POLYKETIDE SYNTHASE PKS1 	50	257.6	198.5	10304.0	7939.1	-2364.91	-0.38	0.33910	0.96755
Rv2947c	pks15	PROBABLE POLYKETIDE SYNTHASE PKS15 	22	347.9	322.6	6611.0	6129.3	-481.69	-0.11	0.82290	1.00000
Rv2948c	fadD22	acyl-CoA synthetase 	48	278.2	341.1	11129.0	13644.1	2515.06	0.29	0.54820	1.00000
Rv2949c	-	hypothetical protein Rv2949c 	22	10.9	57.3	164.0	859.6	695.55	2.39	0.00390	0.10374
Rv2950c	fadD29	acyl-CoA synthetase 	46	221.3	202.9	8408.0	7710.6	-697.40	-0.12	0.79940	1.00000
Rv2951c	-	POSSIBLE OXIDOREDUCTASE 	24	141.6	204.8	3257.0	4711.2	1454.23	0.53	0.35270	0.97659
Rv2952	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	16	145.1	149.9	1741.0	1798.9	57.90	0.05	0.93680	1.00000
Rv2953	-	hypothetical protein Rv2953 	25	167.5	227.7	3183.0	4326.8	1143.78	0.44	0.51510	1.00000
Rv2954c	-	hypothetical protein Rv2954c 	13	573.7	685.5	6311.0	7540.1	1229.14	0.26	0.58890	1.00000
Rv2955c	-	hypothetical protein Rv2955c 	20	235.9	140.9	4718.0	2818.0	-1899.97	-0.74	0.16840	0.83938
Rv2956	-	hypothetical protein Rv2956 	18	17.0	80.1	187.0	881.3	694.31	2.24	0.01920	0.31656
Rv2957	-	POSSIBLE GLYCOSYL TRANSFERASE 	18	304.1	346.1	4866.0	5538.1	672.14	0.19	0.71790	1.00000
Rv2958c	-	POSSIBLE GLYCOSYL TRANSFERASE 	25	188.8	355.0	4720.0	8874.8	4154.81	0.91	0.03980	0.45041
Rv2959c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	31	31.3	78.6	563.0	1414.5	851.46	1.33	0.10090	0.69296
Rv2960c	-	hypothetical protein Rv2960c 	7	97.9	152.8	685.0	1069.9	384.91	0.64	0.50440	1.00000
Rv2961	-	PROBABLE TRANSPOSASE 	7	325.2	462.1	1626.0	2310.3	684.28	0.51	0.61810	1.00000
Rv2962c	-	POSSIBLE GLYCOSYL TRANSFERASE 	21	103.2	165.6	2064.0	3311.3	1247.28	0.68	0.17370	0.84309
Rv2963	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	24	118.9	118.4	2616.0	2604.0	-11.95	-0.01	0.99090	1.00000
Rv2964	purU	PROBABLE FORMYLTETRAHYDROFOLATE DEFORMYLASE PURU (FORMYL-FH(4) HYDROLASE) 	17	209.0	125.4	2926.0	1755.4	-1170.62	-0.74	0.34030	0.96755
Rv2965c	coaD	phosphopantetheine adenylyltransferase 	4	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv2966c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	7	69.6	28.3	348.0	141.4	-206.55	-1.30	0.21410	0.90705
Rv2967c	pca	pyruvate carboxylase 	63	51.1	191.8	1787.0	6713.2	4926.23	1.91	0.00520	0.13132
Rv2968c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	0.0	9.1	0.0	36.3	36.27	3.33	0.03090	0.38788
Rv2969c	-	POSSIBLE CONSERVED MEMBRANE OR SECRETED PROTEIN 	11	0.0	7.3	0.0	7.3	7.25	3.05	1.00000	1.00000
Rv2970A	-	hypothetical protein Rv2970A 	4	78.2	288.3	313.0	1153.3	840.33	1.88	0.26700	0.96755
Rv2970c	lipN	PROBABLE LIPASE/ESTERASE LIPN 	17	417.4	307.6	6261.0	4613.3	-1647.70	-0.44	0.59730	1.00000
Rv2971	-	PROBABLE OXIDOREDUCTASE 	15	4.5	24.5	18.0	97.9	79.92	2.44	0.37550	0.99551
Rv2972c	-	POSSIBLE CONSERVED MEMBRANE OR EXPORTED PROTEIN 	12	224.3	281.7	2019.0	2535.1	516.14	0.33	0.78240	1.00000
Rv2973c	recG	PROBABLE ATP-DEPENDENT DNA HELICASE RECG 	30	89.0	135.3	1780.0	2705.6	925.60	0.60	0.20020	0.88441
Rv2974c	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	20	276.4	170.3	4975.0	3064.7	-1910.35	-0.70	0.43370	1.00000
Rv2975c	-	hypothetical protein Rv2975c 	2	207.0	235.7	207.0	235.7	28.74	0.19	1.00000	1.00000
Rv2976c	ung	uracil-DNA glycosylase 	8	291.0	152.3	873.0	457.0	-416.02	-0.93	0.50870	1.00000
Rv2977c	thiL	thiamine monophosphate kinase 	9	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2978c	-	PROBABLE TRANSPOSASE 	12	74.0	103.2	666.0	928.5	262.46	0.48	0.64450	1.00000
Rv2979c	-	PROBABLE RESOLVASE 	8	351.7	181.9	2462.0	1273.0	-1188.99	-0.95	0.69410	1.00000
Rv2980	-	POSSIBLE CONSERVED SECRETED PROTEIN 	6	0.0	10.9	0.0	32.6	32.64	3.57	0.10720	0.69549
Rv2981c	ddl	D-alanyl-alanine synthetase A 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2982c	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase 	13	387.0	200.1	4257.0	2201.5	-2055.53	-0.95	0.18270	0.85762
Rv2983	-	CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN 	6	9.0	35.1	27.0	105.2	78.18	1.96	0.30720	0.96755
Rv2984	ppk	polyphosphate kinase 	32	0.0	3.6	0.0	14.5	14.51	2.21	0.03010	0.38380
Rv2985	mutT1	POSSIBLE HYDROLASE MUTT1 	15	72.7	91.0	800.0	1001.0	201.00	0.32	0.70340	1.00000
Rv2986c	hupB	PROBABLE DNA-BINDING PROTEIN HU HOMOLOG HUPB (HISTONE-LIKE PROTEIN) (HLP) (21-KDA LAMININ-2-BINDING PROTEIN) 	8	0.0	9.1	0.0	18.1	18.13	3.33	0.33550	0.96755
Rv2987c	leuD	isopropylmalate isomerase small subunit 	10	50.0	0.0	50.0	0.0	-50.00	-5.67	1.00000	1.00000
Rv2988c	leuC	isopropylmalate isomerase large subunit 	13	0.0	3.6	0.0	7.3	7.25	2.21	0.33420	0.96755
Rv2989	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	52.5	145.1	210.0	580.3	370.29	1.47	0.42700	1.00000
Rv2990c	-	hypothetical protein Rv2990c 	18	454.5	399.8	5909.0	5197.2	-711.78	-0.19	0.73390	1.00000
Rv2991	-	hypothetical protein Rv2991 	5	215.2	391.0	1076.0	1954.9	878.85	0.86	0.55250	1.00000
Rv2992c	gltX	glutamyl-tRNA synthetase 	19	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv2993c	-	POSSIBLE 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) 	9	32.8	55.3	131.0	221.2	90.24	0.76	0.54670	1.00000
Rv2994	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	20	234.1	92.6	3043.0	1204.1	-1838.90	-1.34	0.02140	0.33883
Rv2995c	leuB	3-isopropylmalate dehydrogenase 	10	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv2996c	serA1	PROBABLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA1 (PGDH) 	11	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv2997	-	POSSIBLE ALANINE RICH DEHYDROGENASE 	16	182.9	102.4	1646.0	921.2	-724.79	-0.84	0.26850	0.96755
Rv2998	-	hypothetical protein Rv2998 	5	131.2	42.8	656.0	214.0	-442.02	-1.62	0.29020	0.96755
Rv2998A	-	hypothetical protein Rv2998A 	2	2.0	0.0	2.0	0.0	-2.00	-1.58	1.00000	1.00000
Rv2999	lppY	PROBABLE CONSERVED LIPOPROTEIN LPPY 	11	55.3	117.9	332.0	707.2	375.23	1.09	0.29040	0.96755
Rv3000	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	8	206.0	52.0	1236.0	311.9	-924.09	-1.99	0.26620	0.96755
Rv3001c	ilvC	ketol-acid reductoisomerase 	13	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv3002c	ilvH	acetolactate synthase 3 regulatory subunit 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3003c	ilvB1	acetolactate synthase 1 catalytic subunit 	15	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv3004	cfp6	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 6 (CFP-6) 	4	559.0	518.6	559.0	518.6	-40.37	-0.11	1.00000	1.00000
Rv3005c	-	hypothetical protein Rv3005c 	21	92.1	457.7	1750.0	8697.1	6947.09	2.31	0.00020	0.00973
Rv3006	lppZ	PROBABLE CONSERVED LIPOPROTEIN LPPZ 	16	0.0	5.4	0.0	21.8	21.76	2.69	0.02700	0.37167
Rv3007c	-	POSSIBLE OXIDOREDUCTASE 	9	629.9	454.4	4409.0	3180.7	-1228.29	-0.47	0.44800	1.00000
Rv3008	-	hypothetical protein Rv3008 	18	309.6	410.5	4953.0	6568.2	1615.15	0.41	0.45160	1.00000
Rv3009c	gatB	aspartyl/glutamyl-tRNA amidotransferase subunit B 	20	9.8	2.9	49.0	14.5	-34.49	-1.76	1.00000	1.00000
Rv3010c	pfkA	6-phosphofructokinase 	12	76.8	130.9	768.0	1309.3	541.28	0.77	0.33970	0.96755
Rv3011c	gatA	aspartyl/glutamyl-tRNA amidotransferase subunit A 	23	0.0	18.9	0.0	94.3	94.30	4.31	0.00810	0.17565
Rv3012c	gatC	aspartyl/glutamyl-tRNA amidotransferase subunit C 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3013	-	hypothetical protein Rv3013 	8	366.7	331.6	2567.0	2321.2	-245.84	-0.15	0.82560	1.00000
Rv3014c	ligA	NAD-dependent DNA ligase LigA 	13	0.0	7.3	0.0	14.5	14.51	3.05	0.33400	0.96755
Rv3015c	-	hypothetical protein Rv3015c 	9	180.4	232.6	1263.0	1628.4	365.44	0.37	0.97270	1.00000
Rv3016	lpqA	PROBABLE LIPOPROTEIN LPQA 	11	128.5	99.9	1413.0	1098.9	-314.08	-0.36	0.53350	1.00000
Rv3017c	esxQ	ESAT-6 LIKE PROTEIN ESXQ (TB12.9) (ESAT-6 LIKE PROTEIN 8) 	10	438.0	283.3	3942.0	2549.6	-1392.35	-0.63	0.66100	1.00000
Rv3018A	PE27A	PE FAMILY PROTEIN 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3018c	PPE46	PPE FAMILY PROTEIN 	28	296.3	280.9	4741.0	4493.6	-247.38	-0.08	0.91390	1.00000
Rv3019c	esxR	SECRETED ESAT-6 LIKE PROTEIN ESXR (TB10.3) (ESAT-6 LIKE PROTEIN 9) 	9	460.2	337.3	2761.0	2023.8	-737.24	-0.45	0.51860	1.00000
Rv3020c	esxS	ESAT-6 LIKE PROTEIN ESXS 	8	10.0	106.6	50.0	533.1	483.14	3.41	0.19290	0.87834
Rv3021c	PPE47	PPE FAMILY PROTEIN 	22	171.3	167.9	1199.0	1175.1	-23.91	-0.03	0.98190	1.00000
Rv3022A	PE29	PE FAMILY PROTEIN 	6	164.3	191.0	986.0	1146.1	160.07	0.22	0.73800	1.00000
Rv3022c	PPE48	PPE FAMILY PROTEIN 	5	427.6	305.4	2138.0	1526.9	-611.11	-0.49	0.56880	1.00000
Rv3023c	-	PROBABLE TRANSPOSASE 	16	115.4	69.2	1731.0	1037.3	-693.73	-0.74	0.28970	0.96755
Rv3024c	trmU	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 	13	0.2	27.2	1.0	108.8	107.80	6.77	0.01900	0.31456
Rv3025c	iscS	PROBABLE CYSTEINE DESULFURASE ISCS (NIFS PROTEIN HOMOLOG) (NITROGENASE METALLOCLUSTERS BIOSYNTHESIS PROTEIN NIFS) 	17	0.0	14.5	0.0	14.5	14.51	3.95	1.00000	1.00000
Rv3026c	-	hypothetical protein Rv3026c 	10	420.2	331.9	3362.0	2654.8	-707.17	-0.34	0.58560	1.00000
Rv3027c	-	hypothetical protein Rv3027c 	18	387.8	205.9	5042.0	2676.6	-2365.41	-0.91	0.54930	1.00000
Rv3028c	fixB	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (ALPHA-SUBUNIT) FIXB (ALPHA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN LARGE SUBUNIT) (ETFLS) 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3029c	fixA	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (BETA-SUBUNIT) FIXA (BETA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN SMALL SUBUNIT) (ETFSS) 	8	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv3030	-	hypothetical protein Rv3030 	11	10.2	10.9	41.0	43.5	2.52	0.09	1.00000	1.00000
Rv3031	-	hypothetical protein Rv3031 	20	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv3032	-	POSSIBLE TRANSFERASE 	10	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv3033	-	hypothetical protein Rv3033 	3	74.7	84.6	224.0	253.9	29.88	0.18	0.79660	1.00000
Rv3034c	-	POSSIBLE TRANSFERASE 	13	345.0	229.9	1725.0	1149.7	-575.30	-0.59	0.83970	1.00000
Rv3035	-	hypothetical protein Rv3035 	18	0.0	25.4	0.0	253.9	253.88	4.72	0.00000	0.00000
Rv3036c	TB22.2	PROBABLE CONSERVED SECRETED PROTEIN TB22.2 	16	204.3	236.0	3065.0	3539.8	474.77	0.21	0.76400	1.00000
Rv3037c	-	hypothetical protein Rv3037c 	15	364.7	149.8	4741.0	1947.6	-2793.40	-1.28	0.11040	0.70333
Rv3038c	-	hypothetical protein Rv3038c 	14	99.4	46.4	497.0	232.1	-264.88	-1.10	0.71880	1.00000
Rv3039c	echA17	enoyl-CoA hydratase 	10	26.8	11.6	134.0	58.0	-75.97	-1.21	0.99240	1.00000
Rv3040c	-	hypothetical protein Rv3040c 	13	65.3	85.6	653.0	855.9	202.93	0.39	0.63100	1.00000
Rv3041c	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	9	134.5	89.5	807.0	536.8	-270.23	-0.59	0.69070	1.00000
Rv3042c	serB2	phosphoserine phosphatase 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv3043c	ctaD	PROBABLE CYTOCHROME C OXIDASE POLYPEPTIDE I CTAD (CYTOCHROME AA3 SUBUNIT 1) 	26	6.7	50.2	40.0	301.0	261.03	2.91	0.45460	1.00000
Rv3044	fecB	PROBABLE FEIII-DICITRATE-BINDING PERIPLASMIC LIPOPROTEIN FECB 	16	0.0	37.2	0.0	446.1	446.10	5.25	0.00000	0.00000
Rv3045	adhC	PROBABLE NADP-DEPENDENT ALCOHOL DEHYDROGENASE ADHC 	20	153.8	214.5	2307.0	3217.0	909.98	0.48	0.35590	0.98114
Rv3046c	-	hypothetical protein Rv3046c 	2	33.0	25.4	66.0	50.8	-15.22	-0.38	1.00000	1.00000
Rv3047c	-	hypothetical protein Rv3047c 	5	124.2	330.9	497.0	1323.8	826.79	1.41	0.20440	0.89263
Rv3048c	nrdF	ribonucleotide-diphosphate reductase subunit beta 	23	0.0	4.4	0.0	21.8	21.76	2.42	0.00740	0.17067
Rv3049c	-	PROBABLE MONOOXYGENASE 	33	439.5	403.4	13625.0	12505.2	-1119.76	-0.12	0.77460	1.00000
Rv3050c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	8	30.6	62.4	153.0	311.9	158.91	1.03	0.40180	1.00000
Rv3051c	nrdE	ribonucleotide-diphosphate reductase subunit alpha 	55	0.0	3.6	0.0	7.3	7.25	2.21	0.33160	0.96755
Rv3052c	nrdI	ribonucleotide reductase stimulatory protein 	14	0.0	3.6	0.0	7.3	7.25	2.21	0.33270	0.96755
Rv3053c	nrdH	PROBABLE GLUTAREDOXIN ELECTRON TRANSPORT COMPONENT OF NRDEF (GLUTAREDOXIN-LIKE PROTEIN) NRDH 	8	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv3054c	-	hypothetical protein Rv3054c 	6	137.8	215.8	827.0	1294.8	467.77	0.65	0.25610	0.96755
Rv3055	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	7	169.2	169.9	1015.0	1019.1	4.13	0.01	0.99470	1.00000
Rv3056	dinP	DNA polymerase IV 	20	485.1	284.8	8247.0	4841.8	-3405.21	-0.77	0.28240	0.96755
Rv3057c	-	short chain dehydrogenase 	18	304.0	343.5	5168.0	5839.2	671.16	0.18	0.69470	1.00000
Rv3058c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	330.9	542.4	2978.0	4881.7	1903.69	0.71	0.16340	0.83049
Rv3059	cyp136	PROBABLE CYTOCHROME P450 136 CYP136 	24	552.9	407.7	12163.0	8969.1	-3193.90	-0.44	0.36820	0.99131
Rv3060c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) 	24	170.7	197.3	2902.0	3354.8	452.80	0.21	0.65590	1.00000
Rv3061c	fadE22	PROBABLE ACYL-CoA DEHYDROGENASE FADE22 	23	219.9	128.1	4179.0	2433.6	-1745.41	-0.78	0.16520	0.83368
Rv3062	ligB	ATP-dependent DNA ligase 	20	367.2	153.4	4774.0	1994.7	-2779.25	-1.26	0.15490	0.80580
Rv3063	cstA	PROBABLE CARBON STARVATION PROTEIN A HOMOLOG CSTA 	30	326.5	297.7	8489.0	7739.6	-749.39	-0.13	0.77300	1.00000
Rv3064c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	197.4	231.7	1777.0	2085.4	308.42	0.23	0.82370	1.00000
Rv3065	mmr	MULTIDRUGS-TRANSPORT INTEGRAL MEMBRANE PROTEIN MMR 	9	294.2	252.7	2648.0	2274.0	-373.99	-0.22	0.76210	1.00000
Rv3066	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY DEOR-FAMILY) 	10	38.6	173.4	386.0	1733.6	1347.62	2.17	0.04970	0.52016
Rv3067	-	hypothetical protein Rv3067 	8	337.3	541.6	2024.0	3249.6	1225.62	0.68	0.37100	0.99402
Rv3068c	pgmA	phosphoglucomutase 	32	243.2	233.2	7054.0	6764.0	-290.00	-0.06	0.88910	1.00000
Rv3069	ccrB	camphor resistance protein CrcB 	6	318.8	158.9	1594.0	794.3	-799.73	-1.00	0.72680	1.00000
Rv3070	ccrB	camphor resistance protein CrcB 	9	81.6	124.7	653.0	997.4	344.37	0.61	0.68690	1.00000
Rv3071	-	hypothetical protein Rv3071 	16	85.7	74.7	1028.0	895.8	-132.18	-0.20	0.81830	1.00000
Rv3072c	-	hypothetical protein Rv3072c 	9	127.5	179.1	1020.0	1432.6	412.59	0.49	0.51800	1.00000
Rv3073c	-	hypothetical protein Rv3073c 	4	197.5	160.5	790.0	641.9	-148.05	-0.30	0.77330	1.00000
Rv3074	-	hypothetical protein Rv3074 	15	158.7	256.1	1587.0	2560.5	973.53	0.69	0.32350	0.96755
Rv3075c	-	hypothetical protein Rv3075c 	16	307.2	274.5	3994.0	3568.8	-425.22	-0.16	0.89210	1.00000
Rv3076	-	hypothetical protein Rv3076 	5	73.5	276.5	294.0	1106.2	812.18	1.91	0.85350	1.00000
Rv3077	-	POSSIBLE HYDROLASE 	37	263.5	265.2	7904.0	7957.2	53.22	0.01	0.98440	1.00000
Rv3078	hab	PROBABLE HYDROXYLAMINOBENZENE MUTASE HAB 	6	209.4	110.3	1047.0	551.3	-495.72	-0.93	0.54740	1.00000
Rv3079c	-	hypothetical protein Rv3079c 	17	218.5	195.8	2404.0	2154.3	-249.67	-0.16	0.79720	1.00000
Rv3080c	pknK	PROBABLE SERINE/THREONINE-PROTEIN KINASE TRANSCRIPTIONAL REGULATORY PROTEIN PKNK (PROTEIN KINASE K) (STPK K) 	32	161.0	93.6	4186.0	2433.6	-1752.41	-0.78	0.28790	0.96755
Rv3081	-	hypothetical protein Rv3081 	18	90.5	46.0	1177.0	598.4	-578.58	-0.98	0.22960	0.93863
Rv3082c	virS	VIRULENCE-REGULATING TRANSCRIPTIONAL REGULATOR VIRS (ARAC/XYLS FAMILY) 	19	116.2	126.0	1394.0	1512.4	118.38	0.12	0.85660	1.00000
Rv3083	-	PROBABLE MONOOXYGENASE (HYDROXYLASE) 	26	185.0	182.5	4625.0	4562.5	-62.47	-0.02	0.97020	1.00000
Rv3084	lipR	PROBABLE ACETYL-HYDROLASE/ESTERASE LIPR 	14	129.8	107.9	1558.0	1294.8	-263.23	-0.27	0.70620	1.00000
Rv3085	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	4	176.3	1.2	529.0	3.6	-525.37	-7.19	0.10010	0.69296
Rv3086	adhD	PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE ADHD (ALDEHYDE REDUCTASE) 	11	171.4	124.3	1885.0	1367.3	-517.69	-0.46	0.60510	1.00000
Rv3087	-	hypothetical protein Rv3087 	14	171.6	166.8	2403.0	2335.7	-67.33	-0.04	0.93440	1.00000
Rv3088	-	hypothetical protein Rv3088 	13	231.3	220.1	2313.0	2201.5	-111.53	-0.07	0.91710	1.00000
Rv3089	fadD13	PROBABLE CHAIN-FATTY-ACID-CoA LIGASE FADD13 (FATTY-ACYL-CoA SYNTHETASE) 	22	200.6	122.9	3812.0	2335.7	-1476.33	-0.71	0.32980	0.96755
Rv3090	-	HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN 	9	304.8	210.8	2438.0	1686.5	-751.53	-0.53	0.56540	1.00000
Rv3091	-	hypothetical protein Rv3091 	15	341.3	203.6	4778.0	2850.7	-1927.33	-0.75	0.28530	0.96755
Rv3092c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	9	288.6	547.2	2597.0	4925.2	2328.21	0.92	0.17860	0.84728
Rv3093c	-	HYPOTHETICAL OXIDOREDUCTASE 	17	181.5	152.9	2359.0	1987.5	-371.51	-0.25	0.75610	1.00000
Rv3094c	-	hypothetical protein Rv3094c 	11	341.1	161.4	2729.0	1291.1	-1437.86	-1.08	0.21660	0.90876
Rv3095	-	HYPOTHETICAL TRANSCRIPTIONAL REGULATORY PROTEIN 	8	300.2	268.4	2402.0	2147.1	-254.93	-0.16	0.87220	1.00000
Rv3096	-	hypothetical protein Rv3096 	15	466.5	389.5	6065.0	5063.0	-1001.97	-0.26	0.74070	1.00000
Rv3097c	PE_PGRS63	PE-PGRS FAMILY PROTEIN, PROBABLY TRIACYLGLYCEROL LIPASE (ESTERASE/LIPASE) (TRIGLYCERIDE LIPASE) (TRIBUTYRASE) 	28	585.5	379.0	14053.0	9096.0	-4956.96	-0.63	0.62910	1.00000
Rv3098c	-	hypothetical protein Rv3098c 	8	247.6	154.9	1733.0	1084.4	-648.58	-0.68	0.33110	0.96755
Rv3099c	-	hypothetical protein Rv3099c 	6	60.2	163.8	361.0	982.9	621.87	1.44	0.25380	0.96755
Rv3100c	smpB	SsrA-binding protein 	4	77.5	67.1	155.0	134.2	-20.81	-0.21	1.00000	1.00000
Rv3101c	ftsX	PUTATIVE CELL DIVISION PROTEIN FTSX (SEPTATION COMPONENT-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER) 	18	0.0	14.5	0.0	101.6	101.55	3.95	0.00040	0.01735
Rv3102c	ftsE	PUTATIVE CELL DIVISION ATP-BINDING PROTEIN FTSE (SEPTATION COMPONENT-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER) 	8	0.0	19.3	0.0	58.0	58.03	4.35	0.06830	0.60291
Rv3103c	-	HYPOTHETICAL PROLINE-RICH PROTEIN 	7	370.6	495.8	2594.0	3470.9	876.86	0.42	0.69090	1.00000
Rv3104c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	11	234.3	207.1	2109.0	1864.2	-244.82	-0.18	0.76080	1.00000
Rv3105c	prfB	peptide chain release factor 2 	17	0.0	43.5	0.0	130.6	130.57	5.48	0.10160	0.69296
Rv3106	fprA	NADPH:ADRENODOXIN OXIDOREDUCTASE FPRA (NADPH-FERREDOXIN REDUCTASE) 	18	347.6	288.5	5214.0	4326.8	-887.22	-0.27	0.67620	1.00000
Rv3107c	agpS	POSSIBLE ALKYLDIHYDROXYACETONEPHOSPHATE SYNTHASE AGPS (ALKYL-DHAP SYNTHASE) (ALKYLGLYCERONE-PHOSPHATE SYNTHASE) 	22	125.9	58.6	2267.0	1055.4	-1211.60	-1.10	0.28890	0.96755
Rv3108	-	hypothetical protein Rv3108 	7	30.6	86.3	153.0	431.6	278.59	1.50	0.40940	1.00000
Rv3109	moaA1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN A MOAA1 	41	75.3	41.5	1205.0	663.7	-541.29	-0.86	0.52420	1.00000
Rv3110	moaB1	PROBABLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB1 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD) 	9	55.0	346.4	220.0	1385.4	1165.44	2.65	0.86070	1.00000
Rv3111	moaC	molybdenum cofactor biosynthesis protein C 	13	48.8	69.3	439.0	623.8	184.81	0.51	0.54560	1.00000
